File Name,Mean,Standard Deviation
Stern_2007_PMID_17453047\GSE6450_setA_family.pcl,0.0062529458353680414,0.30821132877681967
Thorsen_2007_PMID_17327492\GSE6068_setA_family.pcl,0.7084707189537822,0.5560628308796921
Thorsen_2007_PMID_17327492\GSE6129_set0_family.pcl,0.7743597968170091,0.6681748578384523
Thorsen_2007_PMID_17327492\GSE6129_set1_family.pcl,0.6105736460457671,0.5333955531203232
Thorsen_2007_PMID_17327492\GSE6129_set2_family.pcl,0.5727569075434201,0.8331194063742132
Thorsen_2007_PMID_17327492\GSE6129_set3_family.pcl,0.7505277162871818,0.6708860354652961
Tompa_2007_PMID_17179083\GSE4934_setA_family.pcl,0.022221443113873664,0.46752727577875314
Torres_2007_PMID_17702937\GSE7812_set0_family.pcl,0.008065104994164475,0.2561057745055767
Torres_2007_PMID_17702937\GSE7812_set1_family.pcl,0.006717256049267755,0.2910809480554141
Urban_2007_PMID_17560372\GSE7660_set0_family.pcl,0.005744904472320261,0.9451863125707823
Urban_2007_PMID_17560372\GSE7660_set1_family.pcl,0.0034612668213756114,1.0596063628223014
Urban_2007_PMID_17560372\GSE7660_set2_family.pcl,0.007197350987484724,1.0087162638825804
Vemuri_2007_PMID_17287356\GSE6277_setA_family.pcl,0.04881369284621954,0.6450823410339558
Venkatasubrahmanyam_2007_PMID_17925448\GSE4826_setA_family.pcl,0.010195475296667082,0.3348309056235534
Yarragudi_2007_PMID_17158163\GSE6073_setA_family.pcl,0.04282676832570465,0.4265131632528546
Abbott_2008_PMID_18676708\GSE10066_setA_family.pcl,0.29141617274081616,0.4299687509038144
Agarwal_2008_PMID_18156292\GSE10073_setA_family.pcl,0.021309579793579832,0.6335115639780892
Aragon_2008_PMID_18199684\GSE8624_set0_family.pcl,0.5150743594108862,0.508362989776747
Aragon_2008_PMID_18199684\GSE8624_set1_family.pcl,0.48723190599002764,0.4585858159046627
Aragon_2008_PMID_18199684\GSE8624_set2_family.pcl,0.7187789091810738,0.5496785160950013
Baerends_2008_PMID_18378663\GSE8902_setA_family.pcl,0.3848601763850193,0.4696139434524239
Berry_2008_PMID_18753408\GSE8335_set00_family.pcl,0.042172404224551895,0.50739079312267
Berry_2008_PMID_18753408\GSE8335_set01_family.pcl,0.024287423297690357,0.5089122251825823
Berry_2008_PMID_18753408\GSE8335_set02_family.pcl,0.027180657392742922,0.4540421678686458
Berry_2008_PMID_18753408\GSE8335_set03_family.pcl,0.024030639329366346,0.9014321713932735
Berry_2008_PMID_18753408\GSE8335_set04_family.pcl,0.017838759743822943,0.8970390179935234
Berry_2008_PMID_18753408\GSE8335_set05_family.pcl,0.0860505432618707,0.8816614705703998
Berry_2008_PMID_18753408\GSE8335_set06_family.pcl,0.027938121483655303,0.5629845232487751
Berry_2008_PMID_18753408\GSE8335_set07_family.pcl,0.052312447160590206,0.5940470005788646
Berry_2008_PMID_18753408\GSE8335_set08_family.pcl,0.009414930286820965,0.6347915029659597
Berry_2008_PMID_18753408\GSE8335_set09_family.pcl,0.051895344481504256,0.6521972548766252
Berry_2008_PMID_18753408\GSE8335_set10_family.pcl,0.01716163973539364,0.5643025275877014
Berry_2008_PMID_18753408\GSE8335_set11_family.pcl,0.025783110841929087,0.5745957208437958
Berry_2008_PMID_18753408\GSE8335_set12_family.pcl,0.006679093064791732,0.6113474827436843
Berry_2008_PMID_18753408\GSE8335_set13_family.pcl,0.01588603510995333,0.6248201234584849
Brauer_2008_PMID_17959824\GSE8825_set0_family.pcl,0.005221456672667676,0.7067744675548923
Brauer_2008_PMID_17959824\GSE8825_set1_family.pcl,0.0039837737737609645,0.8336120310460703
Brauer_2008_PMID_17959824\GSE8825_set2_family.pcl,0.000822133303410106,0.7977763658836456
Brauer_2008_PMID_17959824\GSE8825_set3_family.pcl,0.0032592757746021895,0.8136866378080784
Brauer_2008_PMID_17959824\GSE8825_set4_family.pcl,-0.0010751104221781254,0.7717547582044516
Brauer_2008_PMID_17959824\GSE8825_set5_family.pcl,0.0056032627698443215,0.8760982908513132
Brown_2008_PMID_18422925\GSE9875_setA_family.pcl,0.37020218575843045,0.7159045900195772
Capaldi_2008_PMID_18931682\GSE12270_setA_family.pcl,0.009798579563125465,0.3825782699039376
Chan_2008_PMID_18708563\GSE12004_set0_family.pcl,0.007557670836236348,0.6685229115290154
Chan_2008_PMID_18708563\GSE12004_set1_family.pcl,0.010958945786548975,0.6624511147705077
Chechik_2008_PMID_18953355\GSE13219_set00_family.pcl,0.006763563229100961,0.8910045579318946
Chechik_2008_PMID_18953355\GSE13219_set01_family.pcl,0.005252255856011642,0.5926700244813915
Chechik_2008_PMID_18953355\GSE13219_set02_family.pcl,0.0016382754253835095,0.8361965992319751
Chechik_2008_PMID_18953355\GSE13219_set03_family.pcl,0.003940474460474998,0.7085758775001213
Chechik_2008_PMID_18953355\GSE13219_set04_family.pcl,0.007177125093822081,0.9285172717690283
Chechik_2008_PMID_18953355\GSE13219_set05_family.pcl,0.06078667897491265,1.1411688158490494
Chechik_2008_PMID_18953355\GSE13219_set06_family.pcl,0.01953239486200646,0.7605406102808895
Chechik_2008_PMID_18953355\GSE13219_set07_family.pcl,0.023549855735741875,0.9873722259965427
Chechik_2008_PMID_18953355\GSE13219_set08_family.pcl,0.03979316998364089,0.9761452337602983
Chechik_2008_PMID_18953355\GSE13219_set09_family.pcl,0.03407299356141937,1.0164041866871778
Chechik_2008_PMID_18953355\GSE13219_set10_family.pcl,0.008035980812063165,1.0365917808793674
Chechik_2008_PMID_18953355\GSE13219_set11_family.pcl,0.018192568837321618,0.9030455026639272
Chechik_2008_PMID_18953355\GSE13219_set12_family.pcl,0.04261647513398418,0.8680320788298365
Cheung_2008_PMID_18998772\GSE12272_setA_family.pcl,0.11781149239518812,0.5396831466063354
Cipollina_2008_PMID_18174152\GSE5238_setA_family.pcl,0.03738231183286581,0.4023971114880048
Cipollina_2008_PMID_18524923\GSE9644_set0_family.pcl,0.03734628046967847,0.6353115160069353
Cipollina_2008_PMID_18524923\GSE9644_set1_family.pcl,0.06169190588565089,0.507126415817845
Erlich_2008_PMID_19005567\GSE12150_setA_family.pcl,0.053962282934490687,0.701748562585507
Gresham_2008_PMID_19079573\GSE13435_set0_family.pcl,0.004917765788079609,0.2702253137285209
Grund_2008_PMID_18762579\GSE6370_set0_family.pcl,1.1458190180636858,0.9543651911996326
Hazelwood_2008_PMID_18281432\GSE9590_setA_family.pcl,0.031571411753521746,0.4171907631229583
Kao_2008_PMID_19029899\GSE11071_setA_family.pcl,0.06038096911609301,0.26353567183529897
Kaplan_2008_PMID_19023413\GSE12822_setA_family.pcl,0.013070188668191074,0.41358828362891914
Klockow_2008_PMID_18455824\GSE6358_setA_family.pcl,0.8385767743530539,0.7457531876056701
Kundaje_2008_PMID_19008939\GSE8343_setA_family.pcl,1.0291992149518863,0.7782965236739432
Kvitek_2008_PMID_18927628\GSE10269_set0_family.pcl,0.007245619947976728,0.42855119951765175
Lai_2008_PMID_19105839\GSE3706_setA_family.pcl,0.011212945582872289,0.26438933346598664
Marks_2008_PMID_18215224\GSE8536_setA_family.pcl,0.019339744161292957,0.49542985600896544
Molina-Navarro_2008_PMID_18424442\GSE9645_set0_family.pcl,0.37802603274416,0.43040277647767583
Molina-Navarro_2008_PMID_18424442\GSE9663_set0_family.pcl,0.7615245607700277,0.6568691444228267
Nag_2008_PMID_18508805\GSE11282_setA_family.pcl,0.007343308730903833,0.9910195603604124
Orlando_2008_PMID_18463633\GSE8799_setA_family.pcl,0.013113901077345664,0.41330046011109584
Pan_2008_PMID_18366703\GSE10554_setA_family.pcl,0.04313568809224433,0.9306019002214623
Pelechano_2008_PMID_17914747\GSE8629_setA_family.pcl,0.5960379028948012,0.7154313302278402
Protchenko_2008_PMID_18326586\GSE9514_setA_family.pcl,0.022734382755259366,0.6483147960412639
Puig_2008_PMID_18522836\GSE11236_setA_family.pcl,0.01836075207300217,0.4091464728726829
Ro_2008_PMID_18983675\GSE11620_setA_family.pcl,0.0034675326346675552,0.4524346662188421
Salusjarvi_2008_PMID_18533012\GSE12890_setA_family.pcl,0.04111266094988407,0.4841905990878912
Shalem_2008_PMID_18854817\GSE12222_set0_family.pcl,0.02142190305470135,0.7421330828158678
Shalem_2008_PMID_18854817\GSE12222_set1_family.pcl,0.005985676626928755,1.0777656197113996
Shalem_2008_PMID_18854817\GSE12222_set2_family.pcl,1.282184519924449,0.9976463175563713
Shalem_2008_PMID_18854817\GSE12222_set3_family.pcl,1.0668232239038031,1.0938078322107438
Shalem_2008_PMID_18854817\GSE12222_set4_family.pcl,1.2809565827717249,1.0252871308864693
Shalem_2008_PMID_18854817\GSE12222_set5_family.pcl,1.2326808319251137,1.0795403080349597
Shirra_2008_PMID_18955495\GSE12061_setA_family.pcl,0.0595158632028367,1.022518631518956
Shivaswamy_2008_PMID_18212068\GSE7665_set0_family.pcl,0.02437637499169404,0.3489447991718096
Smith_2008_PMID_18416601\GSE9376_setA_family.pcl,0.010710205933928347,0.3717693727640836
Tirosh_2008_PMID_18197176\GSE7525_set0_family.pcl,-0.0007931064627292139,0.442404100344707
van_den_Brink_2008_PMID_18304306\GSE8187_setA_family.pcl,0.16967046924548407,0.4467829015831411
Willis_2008_PMID_18604275\GSE11397_setA_family.pcl,0.004304252260794081,0.3060464168447582
Wu_2008_PMID_18673560\GSE11983_setA_family.pcl,0.016773966341127235,0.9461696967984466
Yiu_2008_PMID_18245757\GSE10018_set0_family.pcl,0.011497444395413293,0.534978275579771
Yiu_2008_PMID_18245757\GSE10018_set1_family.pcl,0.0049945772064591675,0.515564233455705
Yiu_2008_PMID_18245757\GSE10018_set2_family.pcl,0.001227479943368152,0.5670227287848887
Yiu_2008_PMID_18245757\GSE10018_set3_family.pcl,0.004861237474615174,0.5863707255245313
Zhu_2008_PMID_18552845\GSE11111_setA_family.pcl,0.013335808804634306,0.6268217330721907
Anderson_2009_PMID_19273689\GSE12055_set0_family.pcl,0.022894724753794716,0.1920183317961991
Azzouz_2009_PMID_19155328\GSE10521_setA_family.pcl,0.022910910038490655,0.4031673610583773
Borde_2009_PMID_19078966\GSE10944_setA_family.pcl,0.015548054968496525,0.7150425573145094
Borde_2009_PMID_19078966\GSE10947_setA_family.pcl,0.005612500391968589,0.490516544685694
Borde_2009_PMID_19078966\GSE10948_setA_family.pcl,0.0033028928138225115,0.6432017891147392
Bradley_2009_PMID_19180179\GSE11754_set0_family.pcl,0.008129121737475412,0.8453468934659865
Bradley_2009_PMID_19180179\GSE11754_set1_family.pcl,0.009104361988470222,0.8190468774569932
Garcia_2009_PMID_19234305\GSE12684_setA_family.pcl,0.10009604637388606,0.3681503888106837
Holbein_2009_PMID_19324962\GSE14619_setA_family.pcl,0.053990901112673385,0.4941795983964725
Kim_2009_PMID_19456872\GSE14102_setA_family.pcl,0.0034639244171099453,0.279769354259916
Knijnenburg_2009_PMID_19173729\GSE11452_setA_family.pcl,0.23235976119810936,0.2804260188439925
Rodriguez-Quinones_2009_PMID_19426543\GSE5931_setA_family.pcl,0.0034519489508076807,0.6462928290015633
Rossouw_2009_PMID_19711068\GSE11651_setA_family.pcl,0.15206260876068697,0.5962361823833878
Sprouse_2009_PMID_19098311\GSE12371_setA_family.pcl,0.01598155533328712,1.1339691197878294
Zhu_2009_PMID_19158363\GSE13684_setA_family.pcl,0.021423658512979733,0.8736409243765155
Morillo-Huesca_2010_PMID_20711347\GSE21571_final.pcl,0.2387737034178282,0.4039165304500987
Munding_2010_PMID_21123654\GSE24675_final.pcl,0.010268815964013652,0.2774665396819844
Munding_2010_PMID_21123654\GSE24681_final.pcl,0.014643555690669842,0.4385534256270016
Papini_2010_PMID_20815084\GSE22122_final.pcl,0.009340992342102247,0.6283335359028126
Ambroset_2011_PMID_22384338\GSE26437_final.pcl,0.005672413624707111,0.22253194607749485
Casado_2011_PMID_21749328\GSE27925_final.pcl,0.02242805867629134,0.20777550189989322
Celona_2011_PMID_21738444\GSE23711_final.pcl,0.03068409569581224,0.5895543997140308
Chiu_2011_PMID_21147769\GSE18334_final.pcl,0.009325431436441014,0.28543972290843594
Dori-Bachash_2011_PMID_21811398\GSE28849GPL13449.sfp.pcl,0.041124286607948535,0.5653155312305804
Dori-Bachash_2011_PMID_21811398\GSE29960_final.pcl,0.005373547221189829,0.47690463486918094
Dymond_2011_PMID_21918511\GSE31326_final.pcl,0.0794948541582201,0.6259789495544543
Gil_2011_PMID_21842488\GSE28677_final.pcl,0.009227507789697262,0.4199722251460659
Gomez-Gonzalez_2011_PMID_21701562\GSE24802_final.pcl,0.028028922210439556,0.5461064998854787
Gonzalez-Aguilera_2011_PMID_21680710\GSE19302_final.pcl,0.002921907879197276,0.4226527930973469
Gonzalez-Aguilera_2011_PMID_21680710\GSE26303_final.pcl,0.007937704157720393,0.7780570912769023
Hong_2011_PMID_21715660\GSE27185_final.pcl,0.02041019357047264,0.28122401446563916
Jimeno_2011_PMID_21149575\GSE18994_final.pcl,0.011324971134113316,0.45360927450680083
Lenstra_2011_PMID_21596317\GSE25909_s313_final.pcl,0.0028289735670896637,0.17635289411573432
Rintala_2011_PMID_21348598\GSE22832_final.pcl,0.007346298084847701,0.462227777478105
Rossmann_2011_PMID_21474074\GSE27222_final.pcl,0.03613928075260866,0.5723844243183407
Shalem_2011_PMID_21931566\GSE26829_final.pcl,0.06749880392709852,0.3734906004281833
Takahashi_2011_PMID_21474073\GSE27234_final.pcl,0.08101405378659975,0.5354152274418006
Thibault_2011_PMID_22143797\GSE33844_final.pcl,0.009375309234045283,0.8757471917357498
Verzijlbergen_2011_PMID_21998594\GSE30168_final.pcl,0.007013498247275281,1.008362113704492
Wenger_2011_PMID_21829391\GSE25081_final.pcl,0.009981346850396198,0.3344463929279211
Zhang_2011_PMID_22068328\GSE24421_final.pcl,0.06243468150718794,0.5271495214607029
Zhou_2011_PMID_21700227\GSE23580_final.pcl,0.00959807110428177,0.2945392870608831
Albulescu_2012_PMID_22479188\GSE34330GPL8154.sfp.pcl,0.008116188478520931,0.3835229114992555
Ansari_2012_PMID_21971086\GSE31774_final.pcl,0.009158837407595904,0.3366180451793832
Apweiler_2012_PMID_22697265\GSE33097_s257_final.pcl,0.00429761002635679,0.2391536207588183
Apweiler_2012_PMID_22697265\GSE33098_final.pcl,0.006407758993912939,0.6821611996393536
Barreto_2012_PMID_23039231\GSE24712_final.pcl,0.01933962206225756,0.34476447415672146
Bester_2012_PMID_22384390\GSE17716_final.pcl,0.25872080895735217,0.6049974290500677
Bester_2012_PMID_22384390\GSE29371_final.pcl,0.010112842378953383,0.37035976910253393
Carter_2012_PMID_23071457\GSE34787_final.pcl,0.00908134994154644,0.3002963586812911
Casamayor_2012_PMID_22372618\GSE25697_final.pcl,0.01617758247244415,0.37329969381655165
Chumnanpuen_2012_PMID_22622761\GSE32418_final.pcl,0.007008072607927478,0.33033990654290646
Dominissini_2012_PMID_22575960\GSE36958_final.pcl,0.0025516950717321715,0.8599550911150472
Flom_2012_PMID_22461145\GSE34757_final.pcl,0.03660055055358589,0.7850182568439606
Garcia-Rodriguez_2012_PMID_22493290\GSE29420_final.pcl,0.09463621051334666,0.5902088704317545
Guan_2012_PMID_22851651\GSE32196GPL15778.sfp.pcl,0.018033542959839628,0.6978113412920042
Hao_2012_PMID_22179789\GSE32703_final.pcl,0.013084202330895873,0.4994238072308149
Hong_2012_PMID_22904057\GSE36118_final.pcl,0.050420256658908466,0.41500175438839065
Lanza_2012_PMID_22558379\GSE26923_final.pcl,0.006039103228092836,0.3338123163389471
Lin_2012_PMID_22308403\GSE31389_final.pcl,0.03186009707241176,0.566665119184877
Lin_2012_PMID_22308403\GSE31390_final.pcl,0.008406648387704692,0.7279802984978198
Navlakha_2012_PMID_22916002\GSE28213GPL13340.sfp.pcl,0.05353405521125923,0.3236622368516034
Navlakha_2012_PMID_22916002\GSE28213GPL14666.sfp.pcl,0.02757460069324667,0.4891321009566366
Niles_2012_PMID_22307609\GSE33185_final.pcl,0.13151608929707106,0.427586795559235
Oromendia_2012_PMID_23222101\GSE40116_final.pcl,0.03246844829116234,0.7466839947438122
Sanz_2012_PMID_22621902\GSE31176_final.pcl,0.42475923152422335,0.5295287011930723
Sheltzer_2012_PMID_22802626\GSE35853_final.pcl,0.010309291771065252,0.48398896988446655
Simmons_Kovacs_2012_PMID_22306294\GSE32974_final.pcl,0.0048342251089298835,0.35891643360159164
Spedale_2012_PMID_21976730\GSE30148_final.pcl,0.0035245365011767897,0.717155322642462
Thibault_2012_PMID_23000174\GSE39419_final.pcl,0.013147734458203499,0.5951937095513052
Travesa_2012_PMID_22333915\GSE33695_final.pcl,0.006692590658703009,0.36831308940268204
Tyo_2012_PMID_22380681\GSE27062_final.pcl,0.007431699166111935,0.30839104383042293
Vizoso-Vazquez_2012_PMID_22189861\GSE30046_final.pcl,0.0396137430273928,0.3408179135821984
Yona_2012_PMID_23197825\GSE40817_final.pcl,0.33009509773940343,0.4971350594865089
Rachfall_2013_PMID_23071099\GSE34286_final.pcl,0.0024015408346699523,0.4360896074671615
