Gene A,Gene B,Label,Score,Precision,Recall,False Positive Rate
YBR049C,YAL043C,1,0.10719402,0.5609756112098694,0.02184235490858555,0.0018095908453688025
YGR238C,YJL164C,0,0.10535018,0.5476190447807312,0.02184235490858555,0.0019101236248388886
YPR161C,YLR418C,0,0.10503473,0.5348837375640869,0.02184235490858555,0.0020106565207242966
YGR005C,YBR081C,1,0.10469076,0.5454545617103577,0.022792022675275803,0.0020106565207242966
YPL203W,YPR182W,0,0.1045458,0.5333333611488342,0.022792022675275803,0.0021111893001943827
YMR005W,YMR021C,1,0.10351454,0.54347825050354,0.023741690441966057,0.0021111893001943827
YDR464W,YKL005C,1,0.10103467,0.5531914830207825,0.02469135820865631,0.0021111893001943827
YPR186C,YDR463W,0,0.1006698,0.5416666865348816,0.02469135820865631,0.0022117220796644688
YOL054W,YPL122C,1,0.10015012,0.5510203838348389,0.025641025975346565,0.0022117220796644688
YNL288W,YKR062W,1,0.099884525,0.5600000023841858,0.02659069374203682,0.0022117220796644688
YER013W,YIR023W,0,0.09979159,0.5490196347236633,0.02659069374203682,0.002312254859134555
YPL016W,YBR279W,1,0.09921569,0.557692289352417,0.027540361508727074,0.002312254859134555
YMR143W,YML048W,0,0.09808034,0.5471698045730591,0.027540361508727074,0.0024127878714352846
YLR418C,YOR212W,0,0.09773159,0.5370370149612427,0.027540361508727074,0.0025133206509053707
YML010W,YNL103W,1,0.09754449,0.5454545617103577,0.028490029275417328,0.0025133206509053707
YGL030W,YGL103W,0,0.097336195,0.5357142686843872,0.028490029275417328,0.002613853430375457
YDR087C,YLR285W,0,0.097044304,0.5263158082962036,0.028490029275417328,0.002714386209845543
YNL136W,YNL076W,1,0.09700331,0.5344827771186829,0.029439695179462433,0.002714386209845543
YNL103W,YDL005C,1,0.096037164,0.5423728823661804,0.030389362946152687,0.002714386209845543
YOR340C,YIL118W,0,0.0959177,0.5333333611488342,0.030389362946152687,0.002814918989315629
YGL016W,YBR264C,0,0.095728904,0.5245901346206665,0.030389362946152687,0.0029154520016163588
YKL005C,YKL186C,0,0.09561637,0.5161290168762207,0.030389362946152687,0.003015984781086445
YNL062C,YEL051W,0,0.095600985,0.5079365372657776,0.030389362946152687,0.003116517560556531
YPL122C,YNL216W,1,0.09554206,0.515625,0.03133903071284294,0.003116517560556531
YER030W,YDR532C,0,0.09471149,0.5076923370361328,0.03133903071284294,0.003217050340026617
YDR167W,YEL029C,0,0.09465096,0.5,0.03133903071284294,0.003317583119496703
YDR486C,YMR091C,0,0.0942985,0.49253731966018677,0.03133903071284294,0.0034181158989667892
YGL043W,YAL013W,1,0.09333184,0.5,0.032288700342178345,0.0034181158989667892
YOR210W,YMR039C,1,0.09298786,0.5072463750839233,0.03323836624622345,0.0034181158989667892
YER151C,YER081W,0,0.092812575,0.5,0.03323836624622345,0.003518648911267519
YGL071W,YEL065W,0,0.09265977,0.49295774102211,0.03323836624622345,0.003619181690737605
YDR145W,YHR099W,1,0.09232133,0.5,0.03418803587555885,0.003619181690737605
YOR267C,YNR002C,0,0.091800354,0.4931506812572479,0.03418803587555885,0.003719714470207691
YKL006C-A,YNR010W,0,0.09152213,0.4864864945411682,0.03418803587555885,0.0038202472496777773
YDR233C,YGL076C,0,0.091263354,0.47999998927116394,0.03418803587555885,0.003920780029147863
YOR241W,YNL076W,0,0.090786,0.4736842215061188,0.03418803587555885,0.004021313041448593
YNL103W,YPL174C,0,0.090673916,0.4675324559211731,0.03418803587555885,0.004121845588088036
YPL188W,YLR181C,0,0.090627804,0.4615384638309479,0.03418803587555885,0.004222378600388765
YGR072W,YGL220W,0,0.09032415,0.4556961953639984,0.03418803587555885,0.004322911612689495
YDR460W,YDR139C,0,0.08955448,0.44999998807907104,0.03418803587555885,0.0044234441593289375
YDL115C,YNL216W,1,0.089273915,0.45679011940956116,0.03513770177960396,0.0044234441593289375
YJL056C,YLR430W,1,0.08901024,0.46341463923454285,0.03608736768364906,0.0044234441593289375
YNL008C,YOR113W,0,0.088960685,0.45783132314682007,0.03608736768364906,0.004523977171629667
YKL021C,YGR276C,0,0.08888761,0.4523809552192688,0.03608736768364906,0.00462450971826911
YOR253W,YPR036W,0,0.08877302,0.4470588266849518,0.03608736768364906,0.0047250427305698395
YMR297W,YNL055C,0,0.088551,0.44186046719551086,0.03608736768364906,0.004825575742870569
YPR110C,YEL051W,0,0.08817872,0.4367816150188446,0.03608736768364906,0.004926108289510012
YMR169C,YBR212W,0,0.08768759,0.4318181872367859,0.03608736768364906,0.005026641301810741
YBL093C,YCR081W,1,0.08741647,0.43820226192474365,0.03703703731298447,0.005026641301810741
YER112W,YER051W,0,0.08733541,0.4333333373069763,0.03703703731298447,0.005127173848450184
YMR172W,YOR179C,1,0.08685617,0.4395604431629181,0.03798670321702957,0.005127173848450184
YKR037C,YNL207W,0,0.086579755,0.43478259444236755,0.03798670321702957,0.005227706860750914
YGL151W,YMR037C,1,0.08649513,0.44086021184921265,0.038936372846364975,0.005227706860750914
YKR068C,YBR278W,0,0.086485885,0.43617022037506104,0.038936372846364975,0.005328239873051643
YBR160W,YCR028C,0,0.08526107,0.43157893419265747,0.038936372846364975,0.005428772419691086
YBR182C,YNR019W,0,0.0848576,0.4270833432674408,0.038936372846364975,0.005529305431991816
YIL020C,YBR279W,0,0.084727034,0.42268040776252747,0.038936372846364975,0.005629837978631258
YDR078C,YEL062W,0,0.08465406,0.4183673560619354,0.038936372846364975,0.005730370990931988
YDR289C,YML062C,1,0.08422578,0.42424243688583374,0.03988603875041008,0.005730370990931988
YOR174W,YPR070W,1,0.08385302,0.4300000071525574,0.04083570837974548,0.005730370990931988
YGL043W,YBR154C,1,0.08373389,0.4356435537338257,0.04178537428379059,0.005730370990931988
YLL029W,YPL042C,1,0.08349578,0.44117647409439087,0.04273504391312599,0.005730370990931988
YLR256W,YHR099W,1,0.08329723,0.446601927280426,0.0436847098171711,0.005730370990931988
YLR309C,YKL032C,0,0.08322048,0.4423076808452606,0.0436847098171711,0.0058309040032327175
YKR026C,YLR016C,0,0.08315343,0.43809524178504944,0.0436847098171711,0.00593143654987216
YNL227C,YNL076W,0,0.08289666,0.43396225571632385,0.0436847098171711,0.00603196956217289
YOR316C,YBL075C,0,0.08279464,0.42990654706954956,0.0436847098171711,0.006132502108812332
YPL183W-A,YOR126C,0,0.08215708,0.42592594027519226,0.0436847098171711,0.006233035121113062
YBR276C,YBR150C,0,0.08204028,0.4220183491706848,0.0436847098171711,0.006333568133413792
YBL103C,YGR104C,1,0.08160825,0.4272727370262146,0.0446343794465065,0.006333568133413792
YAL056W,YOL067C,1,0.0813487,0.4324324429035187,0.045584045350551605,0.006333568133413792
YDL220C,YDR178W,0,0.08134439,0.4285714328289032,0.045584045350551605,0.006434100680053234
YCR039C,YNL199C,1,0.08132661,0.4336283206939697,0.04653371497988701,0.006434100680053234
YLR019W,YDL231C,0,0.08118298,0.429824560880661,0.04653371497988701,0.006534633692353964
YMR037C,YBR081C,1,0.08115718,0.43478259444236755,0.047483380883932114,0.006534633692353964
YGL050W,YLR442C,0,0.08099816,0.43103447556495667,0.047483380883932114,0.006635166238993406
YJR049C,YGL232W,0,0.080952406,0.4273504316806793,0.047483380883932114,0.006735699251294136
YPL177C,YLR418C,1,0.08091015,0.43220338225364685,0.04843304678797722,0.006735699251294136
YER022W,YGR104C,1,0.080390275,0.43697479367256165,0.04938271641731262,0.006735699251294136
YDR231C,YDR257C,0,0.07999648,0.4333333373069763,0.04938271641731262,0.0068362317979335785
YGR089W,YCR096C,0,0.079912014,0.42975205183029175,0.04938271641731262,0.006936764810234308
YAR031W,YBR149W,0,0.079762585,0.4262295067310333,0.04938271641731262,0.007037297822535038
YOR069W,YMR100W,0,0.07950315,0.42276424169540405,0.04938271641731262,0.0071378303691744804
YOR374W,YEL041W,0,0.07909656,0.4193548262119293,0.04938271641731262,0.00723836338147521
YGL244W,YPR133C,1,0.078860775,0.42399999499320984,0.05033238232135773,0.00723836338147521
YBR243C,YKL094W,0,0.07883845,0.420634925365448,0.05033238232135773,0.007338895928114653
YNL236W,YKR008W,1,0.07880952,0.4251968562602997,0.05128205195069313,0.007338895928114653
YDR121W,YDR021W,0,0.078718126,0.421875,0.05128205195069313,0.007439428940415382
YML127W,YJL183W,0,0.07867566,0.41860464215278625,0.05128205195069313,0.007539961952716112
YLR418C,YNL185C,0,0.07835421,0.4153846204280853,0.05128205195069313,0.007640494499355555
YKR035W-A,YDL106C,0,0.078315064,0.4122137427330017,0.05128205195069313,0.007741027511656284
YLR118C,YLR209C,0,0.077979125,0.40909090638160706,0.05128205195069313,0.007841560058295727
YER068W,YDR460W,1,0.07756995,0.4135338366031647,0.052231717854738235,0.007841560058295727
YDR478W,YPR100W,0,0.07740462,0.41044774651527405,0.052231717854738235,0.007942093536257744
YNL230C,YKL015W,1,0.0772258,0.4148148000240326,0.05318138748407364,0.007942093536257744
YGR116W,YOL072W,1,0.07717434,0.41911765933036804,0.054131053388118744,0.007942093536257744
YIL038C,YDR138W,1,0.07705334,0.42335766553878784,0.05508072301745415,0.007942093536257744
YDR055W,YMR175W,0,0.07692689,0.4202898442745209,0.05508072301745415,0.008042626082897186
YJR110W,YER151C,0,0.07686762,0.41726619005203247,0.05508072301745415,0.008143158629536629
YLR284C,YJL140W,0,0.07672952,0.41428571939468384,0.05508072301745415,0.008243691176176071
YDR403W,YMR077C,0,0.076707795,0.41134750843048096,0.05508072301745415,0.008344224654138088
YJL008C,YOL103W,0,0.076655224,0.4084506928920746,0.05508072301745415,0.00844475720077753
YDR032C,YNL055C,0,0.076487996,0.4055944085121155,0.05508072301745415,0.008545289747416973
YIL009W,YDL028C,0,0.07630994,0.4027777910232544,0.05508072301745415,0.00864582322537899
YDR280W,YCR060W,0,0.07606816,0.4000000059604645,0.05508072301745415,0.008746355772018433
YKR064W,YDL166C,0,0.07543184,0.39726027846336365,0.05508072301745415,0.008846888318657875
YGR161C,YOR301W,0,0.07542297,0.3945578336715698,0.05508072301745415,0.008947421796619892
YNL199C,YOR078W,0,0.075358875,0.3918918967247009,0.05508072301745415,0.009047954343259335
YGR002C,YBL069W,0,0.0750867,0.38926175236701965,0.05508072301745415,0.009148486889898777
YHR205W,YMR008C,0,0.07484125,0.3866666555404663,0.05508072301745415,0.00924901943653822
YBL005W,YDR464W,1,0.074807286,0.3907284736633301,0.05603038892149925,0.00924901943653822
YOR038C,YMR005W,1,0.07473026,0.3947368562221527,0.056980058550834656,0.00924901943653822
YKL154W,YJR084W,0,0.07469561,0.3921568691730499,0.056980058550834656,0.009349552914500237
YHR090C,YDR092W,0,0.07460452,0.3896103799343109,0.056980058550834656,0.009450085461139679
YDR135C,YOR049C,0,0.07457526,0.3870967626571655,0.056980058550834656,0.009550618007779121
YMR043W,YGR056W,1,0.07452518,0.3910256326198578,0.05792972445487976,0.009550618007779121
YDR403W,YGR145W,0,0.07439828,0.3885350227355957,0.05792972445487976,0.009651151485741138
YNL153C,YNR052C,0,0.07433078,0.3860759437084198,0.05792972445487976,0.009751684032380581
YGL244W,YGR104C,1,0.07412186,0.3899371027946472,0.058879390358924866,0.009751684032380581
YPL234C,YLR011W,0,0.0740079,0.38749998807907104,0.058879390358924866,0.009852216579020023
YGL246C,YOL054W,1,0.07372015,0.3913043439388275,0.05982905998826027,0.009852216579020023
YDR167W,YBR264C,0,0.07356918,0.3888888955116272,0.05982905998826027,0.009952749125659466
YKR089C,YMR218C,0,0.07345438,0.38650307059288025,0.05982905998826027,0.010053282603621483
YBR087W,YDL189W,0,0.073354185,0.3841463327407837,0.05982905998826027,0.010153815150260925
YNL212W,YHR023W,0,0.073166355,0.38181817531585693,0.05982905998826027,0.010254347696900368
YPR072W,YLR181C,0,0.0731388,0.379518061876297,0.05982905998826027,0.010354881174862385
YDR043C,YDL005C,1,0.073047176,0.38323354721069336,0.060778725892305374,0.010354881174862385
YER022W,YBL060W,0,0.07269429,0.380952388048172,0.060778725892305374,0.010455413721501827
YML010W,YPL042C,1,0.07225514,0.38461539149284363,0.06172839552164078,0.010455413721501827
YDR151C,YNL136W,0,0.07215505,0.38235294818878174,0.06172839552164078,0.01055594626814127
YKR008W,YDL005C,1,0.07194659,0.38596490025520325,0.06267806142568588,0.01055594626814127
YHR190W,YOL078W,0,0.07193495,0.38372093439102173,0.06267806142568588,0.010656479746103287
YPL244C,YNL032W,0,0.07189429,0.3815028965473175,0.06267806142568588,0.01075701229274273
YML115C,YMR281W,0,0.07184977,0.37931033968925476,0.06267806142568588,0.010857544839382172
YGL087C,YJL024C,0,0.071746185,0.37714284658432007,0.06267806142568588,0.010958077386021614
YPL046C,YOR244W,1,0.07173467,0.3806818127632141,0.06362772732973099,0.010958077386021614
YOR340C,YPR070W,0,0.071502164,0.3785310685634613,0.06362772732973099,0.011058610863983631
YMR078C,YLR182W,0,0.07144962,0.3764044940471649,0.06362772732973099,0.011159143410623074
YLR106C,YGR246C,0,0.07092087,0.3743016719818115,0.06362772732973099,0.011259675957262516
YCR010C,YIL144W,0,0.07077027,0.3722222149372101,0.06362772732973099,0.011360209435224533
YOR179C,YPL214C,0,0.070701644,0.37016573548316956,0.06362772732973099,0.011460741981863976
YKR089C,YNL136W,0,0.07055815,0.3681318759918213,0.06362772732973099,0.011561274528503418
YPR175W,YLR183C,0,0.070549786,0.36612021923065186,0.06362772732973099,0.011661808006465435
YKR089C,YDL231C,0,0.07049972,0.364130437374115,0.06362772732973099,0.011762340553104877
YAL003W,YFL037W,0,0.07046762,0.36216217279434204,0.06362772732973099,0.01186287309974432
YNR015W,YBR031W,0,0.07009268,0.36021506786346436,0.06362772732973099,0.011963405646383762
YML088W,YBR176W,0,0.07005815,0.3582887649536133,0.06362772732973099,0.01206393912434578
YGL180W,YJL059W,0,0.07003048,0.35638296604156494,0.06362772732973099,0.012164471670985222
YOR195W,YGR009C,0,0.06986735,0.35449734330177307,0.06362772732973099,0.012265004217624664
YGL035C,YPL089C,1,0.06965123,0.35789474844932556,0.06457740068435669,0.012265004217624664
YBR279W,YOR123C,1,0.069602236,0.36125653982162476,0.0655270665884018,0.012265004217624664
YIR018W,YOR036W,0,0.06958093,0.359375,0.0655270665884018,0.012365537695586681
YBL103C,YOR038C,1,0.06953692,0.36269429326057434,0.0664767324924469,0.012365537695586681
YBR189W,YOR046C,0,0.069517925,0.36082473397254944,0.0664767324924469,0.012466070242226124
YJL089W,YPL042C,1,0.06937493,0.3641025722026825,0.067426398396492,0.012466070242226124
YIL014W,YCR026C,0,0.069298394,0.3622449040412903,0.067426398396492,0.012566602788865566
YOR025W,YBR169C,0,0.06929164,0.3604061007499695,0.067426398396492,0.012667136266827583
YML073C,YHR181W,0,0.06918725,0.3585858643054962,0.067426398396492,0.012767668813467026
YJL110C,YOL142W,0,0.06909084,0.356783926486969,0.067426398396492,0.012868201360106468
YKL034W,YPR182W,0,0.069010794,0.35499998927116394,0.067426398396492,0.01296873390674591
YHR041C,YPR070W,1,0.06899562,0.35820895433425903,0.0683760717511177,0.01296873390674591
YPR021C,YDR098C,0,0.06890659,0.3564356565475464,0.0683760717511177,0.013069267384707928
YBR084W,YMR091C,0,0.06866756,0.35467979311943054,0.0683760717511177,0.01316979993134737
YGR185C,YGR245C,0,0.06864953,0.3529411852359772,0.0683760717511177,0.013270332477986813
YGL112C,YDR464W,1,0.06862764,0.356097549200058,0.06932573765516281,0.013270332477986813
YGL169W,YPL178W,0,0.06852671,0.3543689250946045,0.06932573765516281,0.01337086595594883
YBL103C,YLR321C,1,0.06845081,0.35748791694641113,0.07027540355920792,0.01337086595594883
YIR037W,YGR037C,0,0.068293676,0.35576921701431274,0.07027540355920792,0.013471398502588272
YDR421W,YOR244W,1,0.068276346,0.35885167121887207,0.07122506946325302,0.013471398502588272
YKR044W,YOR034C,0,0.068229616,0.3571428656578064,0.07122506946325302,0.013571931049227715
YOR036W,YKL015W,0,0.06815302,0.35545024275779724,0.07122506946325302,0.013672463595867157
YLR266C,YDR303C,1,0.06809398,0.35849055647850037,0.07217473536729813,0.013672463595867157
YDR300C,YOR116C,0,0.068068355,0.35680750012397766,0.07217473536729813,0.013772997073829174
YGR252W,YOR179C,1,0.06786748,0.3598130941390991,0.07312440872192383,0.013772997073829174
YBR081C,YKR008W,1,0.06783642,0.36279070377349854,0.07407407462596893,0.013772997073829174
YJL072C,YNL199C,0,0.0677442,0.3611111044883728,0.07407407462596893,0.013873529620468616
YPL213W,YMR128W,0,0.06774409,0.35944700241088867,0.07407407462596893,0.013974062167108059
YER159C,YPL011C,1,0.06772026,0.3623853325843811,0.07502374053001404,0.013974062167108059
YMR077C,YKR083C,0,0.067695394,0.3607305884361267,0.07502374053001404,0.014074595645070076
YIL128W,YLR451W,1,0.067675926,0.3636363744735718,0.07597340643405914,0.014074595645070076
YPL178W,YER060W,0,0.067675024,0.36199095845222473,0.07597340643405914,0.014175128191709518
YDR028C,YOR038C,1,0.06765799,0.36486485600471497,0.07692307978868484,0.014175128191709518
YCR052W,YOR047C,1,0.067622125,0.36771300435066223,0.07787274569272995,0.014175128191709518
YDR527W,YNL227C,0,0.06758189,0.3660714328289032,0.07787274569272995,0.014275660738348961
YMR037C,YLR321C,1,0.06752251,0.36888888478279114,0.07882241159677505,0.014275660738348961
YBR273C,YPR046W,0,0.06735821,0.36725664138793945,0.07882241159677505,0.014376194216310978
YGL155W,YOR239W,0,0.06717658,0.36563876271247864,0.07882241159677505,0.01447672676295042
YMR290C,YKL166C,0,0.06696902,0.36403509974479675,0.07882241159677505,0.014577259309589863
YGR076C,YBR105C,0,0.066846125,0.3624454140663147,0.07882241159677505,0.014677791856229305
YMR179W,YLR321C,1,0.06674765,0.365217387676239,0.07977207750082016,0.014677791856229305
YPL235W,YGL025C,1,0.06672057,0.36796537041664124,0.08072175085544586,0.014677791856229305
YDR236C,YOR113W,0,0.06657626,0.3663793206214905,0.08072175085544586,0.014778325334191322
YGR275W,YBR198C,1,0.066552386,0.3690987229347229,0.08167141675949097,0.014778325334191322
YOR174W,YAL058W,0,0.0665405,0.36752137541770935,0.08167141675949097,0.014878857880830765
YDR028C,YFL048C,0,0.06649758,0.36595743894577026,0.08167141675949097,0.014979390427470207
YPL082C,YBR081C,1,0.06614512,0.3686440587043762,0.08262108266353607,0.014979390427470207
YPR143W,YOR061W,0,0.06613209,0.3670886158943176,0.08262108266353607,0.015079923905432224
YHR209W,YLR251W,0,0.06586233,0.36554622650146484,0.08262108266353607,0.015180456452071667
YCR020W-B,YNL199C,1,0.065751836,0.3682008385658264,0.08357074856758118,0.015180456452071667
YLR239C,YJR057W,0,0.06564317,0.36666667461395264,0.08357074856758118,0.01528098899871111
YPL220W,YDR400W,0,0.065622,0.3651452362537384,0.08357074856758118,0.015381522476673126
YGL098W,YNL314W,0,0.06560092,0.3636363744735718,0.08357074856758118,0.015482055023312569
YPL099C,YFR036W,0,0.06553486,0.36213991045951843,0.08357074856758118,0.015582587569952011
YBR273C,YCL039W,0,0.06547525,0.3606557250022888,0.08357074856758118,0.015683120116591454
YJL168C,YDL240W,0,0.06525023,0.359183669090271,0.08357074856758118,0.015783652663230896
YPR037C,YNL128W,0,0.06521086,0.35772356390953064,0.08357074856758118,0.015884187072515488
YOL012C,YNL076W,1,0.065025955,0.36032387614250183,0.08452041447162628,0.015884187072515488
YDL115C,YAL032C,1,0.06495187,0.3629032373428345,0.08547008782625198,0.015884187072515488
YPL235W,YPL047W,1,0.06492383,0.3654618561267853,0.08641975373029709,0.015884187072515488
YOL012C,YFR037C,1,0.064914435,0.36800000071525574,0.0873694196343422,0.015884187072515488
YCR081W,YDR303C,1,0.064827085,0.37051793932914734,0.0883190855383873,0.015884187072515488
YLR020C,YDR434W,0,0.06476373,0.369047611951828,0.0883190855383873,0.01598471961915493
YNL131W,YPL273W,0,0.06474982,0.36758893728256226,0.0883190855383873,0.016085252165794373
YGL050W,YLR435W,0,0.0646419,0.36614173650741577,0.0883190855383873,0.016185784712433815
YIL076W,YML107C,0,0.06463552,0.364705890417099,0.0883190855383873,0.016286317259073257
YNL084C,YKL074C,0,0.06455323,0.36328125,0.0883190855383873,0.0163868498057127
YMR021C,YER164W,1,0.06454681,0.3657587468624115,0.089268758893013,0.0163868498057127
YBR058C,YFR040W,0,0.06444901,0.3643410801887512,0.089268758893013,0.016487382352352142
YJL033W,YBR166C,0,0.064368546,0.3629343509674072,0.089268758893013,0.016587916761636734
YLR029C,YER052C,0,0.064364806,0.36153846979141235,0.089268758893013,0.016688449308276176
YDR299W,YNL066W,0,0.06434722,0.3601532578468323,0.089268758893013,0.01678898185491562
YDR059C,YPL271W,0,0.064333834,0.35877862572669983,0.089268758893013,0.01688951440155506
YGL043W,YBR215W,1,0.06418683,0.3612167239189148,0.0902184247970581,0.01688951440155506
YIL056W,YGL115W,1,0.064114615,0.3636363744735718,0.09116809070110321,0.01688951440155506
YDR169C,YGR275W,1,0.063997574,0.3660377264022827,0.09211775660514832,0.01688951440155506
YOR335C,YAR018C,0,0.063903555,0.36466166377067566,0.09211775660514832,0.016990046948194504
YMR091C,YGL112C,1,0.063850045,0.3670412003993988,0.09306742995977402,0.016990046948194504
YEL052W,YPL131W,0,0.063726336,0.36567163467407227,0.09306742995977402,0.017090579494833946
YGR142W,YER173W,0,0.063672826,0.3643122613430023,0.09306742995977402,0.01719111204147339
YDL108W,YER139C,1,0.06366098,0.36666667461395264,0.09401709586381912,0.01719111204147339
YER052C,YLL024C,0,0.06360699,0.36531364917755127,0.09401709586381912,0.01729164645075798
YER029C,YDR308C,0,0.06352228,0.3639705777168274,0.09401709586381912,0.017392178997397423
YDR390C,YNL051W,0,0.06321906,0.36263737082481384,0.09401709586381912,0.017492711544036865
YNL159C,YGL006W,0,0.063126236,0.3613138794898987,0.09401709586381912,0.017593244090676308
YHR070W,YJL125C,0,0.06310746,0.36000001430511475,0.09401709586381912,0.01769377663731575
YDR217C,YLL029W,1,0.06307509,0.36231884360313416,0.09496676176786423,0.01769377663731575
YNL308C,YKL009W,0,0.063045375,0.3610108196735382,0.09496676176786423,0.017794309183955193
YNL314W,YKL014C,0,0.06280334,0.35971224308013916,0.09496676176786423,0.017894843593239784
YDL080C,YPL122C,1,0.062786914,0.36200717091560364,0.09591642767190933,0.017894843593239784
YNL054W,YNL027W,0,0.06278315,0.36071428656578064,0.09591642767190933,0.017995376139879227
YJL081C,YOR061W,0,0.06270504,0.35943061113357544,0.09591642767190933,0.01809590868651867
YLR015W,YNL221C,0,0.062694654,0.3581560254096985,0.09591642767190933,0.01819644123315811
YMR021C,YOL148C,1,0.06267755,0.3604240417480469,0.09686609357595444,0.01819644123315811
YER022W,YMR061W,0,0.06264789,0.35915493965148926,0.09686609357595444,0.018296973779797554
YHR082C,YLR047C,0,0.062429994,0.35789474844932556,0.09686609357595444,0.018397506326436996
YGL093W,YEL016C,0,0.0624257,0.35664334893226624,0.09686609357595444,0.01849803887307644
YNL068C,YER040W,1,0.062277228,0.3588850200176239,0.09781576693058014,0.01849803887307644
YGL112C,YMR043W,1,0.062264003,0.3611111044883728,0.09876543283462524,0.01849803887307644
YKL135C,YMR304W,0,0.062146224,0.3598615825176239,0.09876543283462524,0.01859857328236103
YER088C,YBR086C,0,0.062043622,0.35862070322036743,0.09876543283462524,0.018699105829000473
YOL144W,YER149C,0,0.06201063,0.35738831758499146,0.09876543283462524,0.018799638375639915
YOR138C,YDL108W,0,0.06196601,0.3561643958091736,0.09876543283462524,0.018900170922279358
YDR397C,YKL156W,0,0.061954085,0.35494881868362427,0.09876543283462524,0.0190007034689188
YNR022C,YOR126C,0,0.061944485,0.35374149680137634,0.09876543283462524,0.019101236015558243
YHR143W-A,YJL184W,1,0.06193583,0.35593220591545105,0.09971509873867035,0.019101236015558243
YGR275W,YDR195W,1,0.06170943,0.3581081032752991,0.10066476464271545,0.019101236015558243
YAL043C,YLR357W,1,0.061663084,0.36026936769485474,0.10161443799734116,0.019101236015558243
