Gene A,Gene B,Label,Score,Precision,Recall,False Positive Rate
YAR042W,YAR044W,1,0.2267713,1.0,0.0009990009712055326,0.0
YDL019C,YGL095C,1,0.091701254,1.0,0.001998001942411065,0.0
YKR031C,YNL293W,1,0.090538524,1.0,0.0029970030300319195,0.0
YER031C,YIL138C,1,0.0593917,1.0,0.00399600388482213,0.0
YKR031C,YGL095C,1,0.04825841,1.0,0.004995005205273628,0.0
YDL019C,YDR166C,1,0.048000332,1.0,0.005994006060063839,0.0
YDL019C,YDR122W,1,0.045471832,1.0,0.00699300691485405,0.0
YER031C,YPL145C,1,0.043781392,1.0,0.00799200776964426,0.0
YNL079C,YIL138C,1,0.042496562,1.0,0.008991008624434471,0.0
YLR096W,YMR109W,1,0.04205092,1.0,0.009990010410547256,0.0
YNL293W,YDR122W,1,0.041276533,1.0,0.010989011265337467,0.0
YPR006C,YLR304C,0,0.03874195,0.9166666865348816,0.010989011265337467,0.00010001000191550702
YDL019C,YKL079W,1,0.036085337,0.9230769276618958,0.011988012120127678,0.00010001000191550702
YFL005W,YDR363W-A,1,0.035282403,0.9285714030265808,0.012987012974917889,0.00010001000191550702
YNL079C,YGL233W,1,0.034104265,0.9333333373069763,0.0139860138297081,0.00010001000191550702
YGL095C,YMR109W,1,0.03338977,0.9375,0.01498501468449831,0.00010001000191550702
YOR067C,YGR155W,0,0.033243943,0.8823529481887817,0.01498501468449831,0.00020002000383101404
YHR067W,YOL026C,0,0.032612488,0.8333333134651184,0.01498501468449831,0.00030002999119460583
YHR005C,YKL080W,0,0.031508647,0.7894737124443054,0.01498501468449831,0.0004000400076620281
YGL210W,YGL167C,1,0.031247994,0.800000011920929,0.01598401553928852,0.0004000400076620281
YHR197W,YOR272W,0,0.031043876,0.761904776096344,0.01598401553928852,0.0005000500241294503
YDL019C,YIL138C,1,0.030014029,0.7727272510528564,0.016983017325401306,0.0005000500241294503
YOR066W,YOR037W,0,0.029868037,0.739130437374115,0.016983017325401306,0.0006000599823892117
YDR031W,YBR052C,0,0.029663853,0.7083333134651184,0.016983017325401306,0.0007000699988566339
YIL068C,YIL118W,1,0.029374663,0.7200000286102295,0.017982017248868942,0.0007000699988566339
YDR166C,YPR055W,1,0.029289166,0.7307692170143127,0.018981019034981728,0.0007000699988566339
YJR123W,YHL015W,0,0.02834171,0.7037037014961243,0.018981019034981728,0.0008000800153240561
YJL140W,YNL161W,0,0.028325431,0.6785714030265808,0.018981019034981728,0.0009000900317914784
YGL227W,YOR136W,0,0.027784232,0.6551724076271057,0.018981019034981728,0.0010001000482589006
YDR122W,YGL167C,1,0.027402127,0.6666666865348816,0.019980020821094513,0.0010001000482589006
YGL095C,YDR122W,1,0.027140781,0.6774193644523621,0.02097902074456215,0.0010001000482589006
YHR099W,YHL032C,0,0.027104389,0.65625,0.02097902074456215,0.001100110006518662
YCL032W,YOR219C,0,0.026945923,0.6363636255264282,0.02097902074456215,0.0012001199647784233
YER150W,YBR166C,0,0.026923772,0.6176470518112183,0.02097902074456215,0.0013001300394535065
YNL079C,YJL085W,1,0.02676389,0.6285714507102966,0.021978022530674934,0.0013001300394535065
YFL044C,YGL163C,0,0.026373066,0.6111111044883728,0.021978022530674934,0.0014001399977132678
YNL243W,YDR122W,1,0.026228774,0.6216216087341309,0.02297702245414257,0.0014001399977132678
YJL136C,YDR496C,0,0.026205763,0.6052631735801697,0.02297702245414257,0.001500150072388351
YLR096W,YDR166C,1,0.025835736,0.6153846383094788,0.023976024240255356,0.001500150072388351
YMR242C,YOR298W,0,0.025768742,0.6000000238418579,0.023976024240255356,0.0016001600306481123
YDR377W,YHR052W,0,0.025743715,0.5853658318519592,0.023976024240255356,0.0017001699889078736
YGR188C,YGR214W,0,0.025704656,0.5714285969734192,0.023976024240255356,0.0018001800635829568
YNL052W,YNR028W,0,0.02567122,0.5581395626068115,0.023976024240255356,0.0019001900218427181
YPR191W,YOR316C,0,0.025433837,0.5454545617103577,0.023976024240255356,0.0020002000965178013
