GO Term,AUC,Average Precision
GO:0000054,0.25303198228229246,0.09099610605094421
GO:0000278,0.4378769093530507,0.09155636556175623
GO:0000747,0.5011197271331594,0.09585921251570637
GO:0000902,0.4864708180293991,0.09550485915351997
GO:0000910,0.46448045483792455,0.09095877130803737
GO:0001403,0.4200401517553009,0.10097029693752439
GO:0003700,0.4804676359324631,0.09554553516276858
GO:0004518,0.7012817266515604,0.18367719272185457
GO:0005085,0.3501786816641119,0.09114751004780614
GO:0006260,0.38620427307314026,0.0911748872345144
GO:0006281,0.4077350910582516,0.09166475367275151
GO:0006310,0.5116494547491999,0.09687484668669376
GO:0006325,0.340047182060249,0.09090909361839294
GO:0006352,0.2562403856457759,0.09090909361839294
GO:0006353,0.34356250561883345,0.09101715727764018
GO:0006360,0.4348565652893122,0.0917114010972507
GO:0006364,0.3224380000876686,0.09101658917286179
GO:0006366,0.3629059998761249,0.09096695612641897
GO:0006383,0.3200158543744618,0.09096609652353803
GO:0006397,0.35995336374053094,0.09100831391865558
GO:0006401,0.37624563604844097,0.09271383645927364
GO:0006413,0.3224969771967423,0.09094463736255848
GO:0006414,0.21875631320713596,0.09090909361839294
GO:0006418,0.45448980202225087,0.09604982233795768
GO:0006457,0.43162090933476366,0.10429135706343434
GO:0006468,0.42494072753240736,0.0912072138921781
GO:0006470,0.4299732034338549,0.10302463821518473
GO:0006486,0.2668900005499599,0.09091735556112095
GO:0006497,0.3739291741571952,0.09105651334394146
GO:0006605,0.38001736387574453,0.09094215177947824
GO:0006629,0.48665445369258736,0.09316555363820357
GO:0006766,0.6121438176852587,0.13261800768768245
GO:0006811,0.46746272682576356,0.09130461031266233
GO:0006865,0.60926084562027,0.13334653834139118
GO:0006869,0.5083083008081676,0.10141709497079303
GO:0006873,0.42307127293867103,0.09097600151192058
GO:0006887,0.3773628068650046,0.0909385535014234
GO:0006897,0.37447954554055735,0.09107114727320996
GO:0006970,0.43376481821455737,0.09232995569909161
GO:0006979,0.47656599955531687,0.09318995484642006
GO:0006997,0.2952602953552823,0.09114377234606871
GO:0007005,0.39181981793229087,0.09093393667787314
GO:0007010,0.3775039093577705,0.09109108462726528
GO:0007031,0.3337669093571494,0.09094241835024
GO:0007033,0.45189799926298757,0.09885630744695663
GO:0007059,0.4142876358819088,0.09286872391741384
GO:0007114,0.3974575452367902,0.09100831391865558
GO:0007124,0.4931536365054569,0.09708325612477281
GO:0008033,0.36177582972847994,0.09094176012279745
GO:0008135,0.29623583246304347,0.09090909361839294
GO:0008213,0.3151210483157654,0.09100577713310687
GO:0008380,0.3861974549257324,0.09153446258875457
GO:0008643,0.6560469475061778,0.14818813999833025
GO:0009408,0.31326325082530576,0.09090909361839294
GO:0009451,0.3984497273490891,0.09138226913660764
GO:0010324,0.36644054578543134,0.09107720787349072
GO:0015931,0.3945047278657492,0.09153606590696356
GO:0016050,0.3364846819688466,0.0911597037795654
GO:0016197,0.2661138812142842,0.09094241835024
GO:0016570,0.3331980907980628,0.0909256242019209
GO:0018193,0.44927655581362813,0.09157379551229898
GO:0032196,0.8997342734943059,0.26281884720650583
GO:0032200,0.4925611816832309,0.09248505377159877
GO:0032787,0.5544989996854935,0.10924351628734306
GO:0042221,0.5153190008036855,0.09804915774613619
GO:0042255,0.3152517829998589,0.09090909361839294
GO:0042273,0.24944781821846582,0.09090909361839294
GO:0042274,0.295694444075255,0.09090909361839294
GO:0042594,0.4479241489315833,0.09162148932615916
GO:0043543,0.39092900013811466,0.09102367233891379
GO:0045333,0.41088081791154535,0.09090909361839294
GO:0048193,0.2869963636375773,0.09096707502142949
GO:0048284,0.28968048419932396,0.09146149373931803
GO:0048308,0.36032800512255886,0.09177037947087431
GO:0051049,0.32921047945752807,0.09169789419803785
GO:0051052,0.4797133609102976,0.09616073775013345
GO:0051321,0.5333782731163295,0.1023128136552193
GO:0051603,0.29346690913807305,0.09090909361839294
GO:0051726,0.44188263592789667,0.09225186187638477
