,Name,+/-,Folds,Score,True Positive,False Positive,True Negative,False Negative,Accuracy,Precision,Recall,False Positive Rate,Selectivity
621,YGR077C YMR101C,0.0,NA,2.0937485686184365e-12,298,2655,595,27,0.2497902097902098,0.10091432441584829,0.916923076923077,0.816923076923077,0.18307692307692308
622,YDL133C-A YER029C,0.0,NA,2.116821691891535e-12,298,2654,596,27,0.25006993006993006,0.10094850948509485,0.916923076923077,0.8166153846153846,0.1833846153846154
623,YNL163C YPR156C,0.0,NA,2.149344721300017e-12,298,2653,597,27,0.25034965034965034,0.10098271772280583,0.916923076923077,0.8163076923076923,0.18369230769230768
624,YFL009W YJL042W,0.0,NA,2.1494511899533553e-12,298,2652,598,27,0.25062937062937063,0.10101694915254238,0.916923076923077,0.816,0.184
625,YPR009W YBR297W,0.0,NA,2.1770129102205438e-12,298,2651,599,27,0.2509090909090909,0.10105120379789759,0.916923076923077,0.8156923076923077,0.1843076923076923
626,YBL097W YHR072W,0.0,NA,2.2089816954784514e-12,298,2650,600,27,0.2511888111888112,0.1010854816824966,0.916923076923077,0.8153846153846154,0.18461538461538463
627,YJL076W YDR240C,0.0,NA,2.2603655058794914e-12,298,2649,601,27,0.2514685314685315,0.1011197828299966,0.916923076923077,0.815076923076923,0.1849230769230769
628,YMR138W YBR061C,0.0,NA,2.2694461327549265e-12,298,2648,602,27,0.2517482517482518,0.1011541072640869,0.916923076923077,0.8147692307692308,0.18523076923076923
629,YOR362C YOR083W,0.0,NA,2.496414750266518e-12,298,2647,603,27,0.252027972027972,0.10118845500848897,0.916923076923077,0.8144615384615385,0.18553846153846154
630,YIR009W YEL017C-A,0.0,NA,2.5445648192679027e-12,298,2646,604,27,0.2523076923076923,0.10122282608695653,0.916923076923077,0.8141538461538461,0.18584615384615386
631,YOR095C YIL122W,0.0,NA,2.5495345851861417e-12,298,2645,605,27,0.2525874125874126,0.10125722052327557,0.916923076923077,0.8138461538461539,0.18615384615384614
632,YOR312C YLR188W,0.0,NA,2.577925069593978e-12,298,2644,606,27,0.25286713286713286,0.10129163834126445,0.916923076923077,0.8135384615384615,0.18646153846153846
633,YDR369C YEL063C,0.0,NA,2.7241772206088033e-12,298,2643,607,27,0.25314685314685315,0.10132607956477388,0.916923076923077,0.8132307692307692,0.18676923076923077
634,YAL023C YBR105C,0.0,NA,2.73385871232823e-12,298,2642,608,27,0.25342657342657343,0.10136054421768707,0.916923076923077,0.812923076923077,0.18707692307692309
635,YMR243C YDR189W,0.0,NA,2.806141386965666e-12,298,2641,609,27,0.2537062937062937,0.1013950323239197,0.916923076923077,0.8126153846153846,0.18738461538461537
636,YBR214W YDR410C,0.0,NA,2.810330310479281e-12,298,2640,610,27,0.253986013986014,0.10142954390742001,0.916923076923077,0.8123076923076923,0.18769230769230769
637,YER074W YLR213C,0.0,NA,2.893075969762071e-12,298,2639,611,27,0.2542657342657343,0.10146407899216887,0.916923076923077,0.812,0.188
638,YPL019C YAR071W,0.0,NA,2.93036276667602e-12,298,2638,612,27,0.2545454545454545,0.10149863760217984,0.916923076923077,0.8116923076923077,0.18830769230769231
639,YGL202W YDR381W,0.0,NA,2.947583366622042e-12,298,2637,613,27,0.2548251748251748,0.10153321976149915,0.916923076923077,0.8113846153846154,0.18861538461538463
640,YNL154C YDL239C,0.0,NA,2.9876118939897722e-12,298,2636,614,27,0.2551048951048951,0.10156782549420586,0.916923076923077,0.811076923076923,0.18892307692307692
641,YDL148C YNL209W,0.0,NA,3.057597794745015e-12,298,2635,615,27,0.2553846153846154,0.10160245482441187,0.916923076923077,0.8107692307692308,0.18923076923076923
642,YER125W YNL175C,0.0,NA,3.0711698375401886e-12,298,2634,616,27,0.25566433566433566,0.10163710777626193,0.916923076923077,0.8104615384615385,0.18953846153846154
643,YMR204C YCL029C,0.0,NA,3.072458520242405e-12,298,2633,617,27,0.25594405594405595,0.10167178437393382,0.916923076923077,0.8101538461538461,0.18984615384615386
644,YPL058C YGL210W,0.0,NA,3.0776082637212765e-12,298,2632,618,27,0.25622377622377623,0.10170648464163823,0.916923076923077,0.8098461538461539,0.19015384615384615
645,YKL025C YKL043W,0.0,NA,3.1761075974107156e-12,298,2631,619,27,0.2565034965034965,0.10174120860361899,0.916923076923077,0.8095384615384615,0.19046153846153846
646,YFL059W YDR224C,0.0,NA,3.2645199477682185e-12,298,2630,620,27,0.2567832167832168,0.10177595628415301,0.916923076923077,0.8092307692307692,0.19076923076923077
647,YFR009W YLR011W,0.0,NA,3.3636142916099177e-12,298,2629,621,27,0.25706293706293704,0.1018107277075504,0.916923076923077,0.808923076923077,0.1910769230769231
648,YBR069C YOL164W,0.0,NA,3.4039973530880507e-12,298,2628,622,27,0.2573426573426573,0.10184552289815448,0.916923076923077,0.8086153846153846,0.19138461538461538
649,YKR003W YBR126C,0.0,NA,3.431277614471262e-12,298,2627,623,27,0.2576223776223776,0.10188034188034188,0.916923076923077,0.8083076923076923,0.1916923076923077
650,YOR095C YLR095C,0.0,NA,3.503801849352728e-12,298,2626,624,27,0.2579020979020979,0.10191518467852258,0.916923076923077,0.808,0.192
651,YNL175C YGR200C,0.0,NA,3.5849908111562634e-12,298,2625,625,27,0.2581818181818182,0.10195005131713993,0.916923076923077,0.8076923076923077,0.19230769230769232
652,YLR221C YLL046C,0.0,NA,3.598074746133384e-12,298,2624,626,27,0.25846153846153846,0.10198494182067078,0.916923076923077,0.8073846153846154,0.1926153846153846
653,YFL030W YJL039C,0.0,NA,3.6240823710065317e-12,298,2623,627,27,0.25874125874125875,0.10201985621362547,0.916923076923077,0.807076923076923,0.19292307692307692
654,YPR093C YDR072C,0.0,NA,3.65728844778368e-12,298,2622,628,27,0.25902097902097904,0.10205479452054794,0.916923076923077,0.8067692307692308,0.19323076923076923
655,YCR067C YOR048C,0.0,NA,3.691475077005624e-12,298,2621,629,27,0.2593006993006993,0.10208975676601575,0.916923076923077,0.8064615384615385,0.19353846153846155
656,YGR006W YKL213C,0.0,NA,3.7490848099619445e-12,298,2620,630,27,0.2595804195804196,0.10212474297464016,0.916923076923077,0.8061538461538461,0.19384615384615383
657,YER168C YKL189W,0.0,NA,3.806026240699145e-12,298,2619,631,27,0.25986013986013984,0.10215975317106617,0.916923076923077,0.8058461538461539,0.19415384615384615
658,YCL044C YMR072W,1.0,NA,3.840012943040483e-12,297,2619,631,28,0.2595804195804196,0.10185185185185185,0.9138461538461539,0.8058461538461539,0.19415384615384615
659,YEL041W YLL046C,0.0,NA,3.927059632341523e-12,297,2618,632,28,0.25986013986013984,0.1018867924528302,0.9138461538461539,0.8055384615384615,0.19446153846153846
660,YOR360C YLR158C,0.0,NA,3.940369731891824e-12,297,2617,633,28,0.2601398601398601,0.10192175703500343,0.9138461538461539,0.8052307692307692,0.19476923076923078
661,YGR289C YMR081C,0.0,NA,3.961152586495764e-12,297,2616,634,28,0.2604195804195804,0.101956745623069,0.9138461538461539,0.804923076923077,0.19507692307692306
662,YMR029C YML113W,0.0,NA,4.106372793882818e-12,297,2615,635,28,0.2606993006993007,0.10199175824175824,0.9138461538461539,0.8046153846153846,0.19538461538461538
663,YCR094W YIL039W,0.0,NA,4.110980653115881e-12,297,2614,636,28,0.260979020979021,0.10202679491583648,0.9138461538461539,0.8043076923076923,0.1956923076923077
664,YPR025C YDR254W,0.0,NA,4.1812503979998805e-12,297,2613,637,28,0.26125874125874127,0.10206185567010309,0.9138461538461539,0.804,0.196
665,YAL030W YLR015W,0.0,NA,4.21956957222247e-12,297,2612,638,28,0.26153846153846155,0.10209694052939154,0.9138461538461539,0.8036923076923077,0.1963076923076923
666,YFL047W YDR035W,0.0,NA,4.247038484783694e-12,297,2611,639,28,0.26181818181818184,0.10213204951856947,0.9138461538461539,0.8033846153846154,0.1966153846153846
667,YLR188W YOR374W,0.0,NA,4.3388487247497665e-12,297,2610,640,28,0.2620979020979021,0.1021671826625387,0.9138461538461539,0.803076923076923,0.19692307692307692
668,YDR436W YMR117C,0.0,NA,4.37867103686429e-12,297,2609,641,28,0.26237762237762235,0.10220233998623537,0.9138461538461539,0.8027692307692308,0.19723076923076924
669,YGL210W YIL036W,0.0,NA,4.485800619846714e-12,297,2608,642,28,0.26265734265734264,0.10223752151462995,0.9138461538461539,0.8024615384615384,0.19753846153846155
670,YBR223C YDL064W,0.0,NA,4.5134963475024215e-12,297,2607,643,28,0.2629370629370629,0.10227272727272728,0.9138461538461539,0.8021538461538461,0.19784615384615384
671,YLR410W YBR183W,0.0,NA,4.540332085994914e-12,297,2606,644,28,0.2632167832167832,0.10230795728556666,0.9138461538461539,0.8018461538461539,0.19815384615384615
672,YGR090W YBR223C,0.0,NA,4.6541767835528436e-12,297,2605,645,28,0.2634965034965035,0.10234321157822192,0.9138461538461539,0.8015384615384615,0.19846153846153847
673,YML036W YJL042W,0.0,NA,4.725810888450699e-12,297,2604,646,28,0.2637762237762238,0.10237849017580145,0.9138461538461539,0.8012307692307692,0.19876923076923078
674,YIL071C YOR380W,0.0,NA,4.7412403864077746e-12,297,2603,647,28,0.26405594405594407,0.10241379310344828,0.9138461538461539,0.800923076923077,0.19907692307692307
675,YDR158W YDR326C,0.0,NA,4.849233861681235e-12,297,2602,648,28,0.26433566433566436,0.10244912038634012,0.9138461538461539,0.8006153846153846,0.19938461538461538
676,YOR028C YKR009C,0.0,NA,4.867860888685405e-12,297,2601,649,28,0.26461538461538464,0.10248447204968944,0.9138461538461539,0.8003076923076923,0.1996923076923077
677,YDR454C YOL121C,0.0,NA,4.921710608507546e-12,297,2600,650,28,0.26489510489510487,0.10251984811874353,0.9138461538461539,0.8,0.2
678,YGL058W YGR077C,0.0,NA,5.082525546262762e-12,297,2599,651,28,0.26517482517482516,0.10255524861878453,0.9138461538461539,0.7996923076923077,0.2003076923076923
679,YHR083W YMR072W,1.0,NA,5.116832305085417e-12,296,2599,651,29,0.26489510489510487,0.10224525043177893,0.9107692307692308,0.7996923076923077,0.2003076923076923
680,YJR005W YGL139W,0.0,NA,5.6367775030929934e-12,296,2598,652,29,0.26517482517482516,0.1022805805114029,0.9107692307692308,0.7993846153846154,0.2006153846153846
681,YER063W YER073W,0.0,NA,5.802544642691254e-12,296,2597,653,29,0.26545454545454544,0.10231593501555479,0.9107692307692308,0.7990769230769231,0.20092307692307693
682,YCR044C YGR278W,0.0,NA,6.074685025836413e-12,296,2596,654,29,0.26573426573426573,0.10235131396957123,0.9107692307692308,0.7987692307692308,0.20123076923076924
683,YOR312C YHR072W,0.0,NA,6.095297877539707e-12,296,2595,655,29,0.266013986013986,0.10238671739882393,0.9107692307692308,0.7984615384615384,0.20153846153846153
684,YOR229W YDL147W,0.0,NA,6.121535570113856e-12,296,2594,656,29,0.2662937062937063,0.10242214532871972,0.9107692307692308,0.7981538461538461,0.20184615384615384
685,YGL045W YER002W,0.0,NA,6.140620130434815e-12,296,2593,657,29,0.2665734265734266,0.1024575977847006,0.9107692307692308,0.7978461538461539,0.20215384615384616
686,YOR134W YCR081W,0.0,NA,6.308172734170725e-12,296,2592,658,29,0.26685314685314687,0.10249307479224377,0.9107692307692308,0.7975384615384615,0.20246153846153847
687,YGL006W YMR204C,0.0,NA,6.357466636464082e-12,296,2591,659,29,0.26713286713286716,0.10252857637686179,0.9107692307692308,0.7972307692307692,0.20276923076923076
688,YDL131W YLR205C,0.0,NA,6.360656792936403e-12,296,2590,660,29,0.2674125874125874,0.10256410256410256,0.9107692307692308,0.796923076923077,0.20307692307692307
689,YLL019C YIL010W,0.0,NA,6.4043228185928225e-12,296,2589,661,29,0.2676923076923077,0.10259965337954939,0.9107692307692308,0.7966153846153846,0.20338461538461539
690,YLR205C YGL002W,0.0,NA,6.504109750782305e-12,296,2588,662,29,0.26797202797202796,0.10263522884882108,0.9107692307692308,0.7963076923076923,0.2036923076923077
691,YJL116C YDR077W,1.0,NA,6.556559982440202e-12,295,2588,662,30,0.2676923076923077,0.10232396808879639,0.9076923076923077,0.7963076923076923,0.2036923076923077
692,YJL092W YHL024W,0.0,NA,6.5782934655089775e-12,295,2587,663,30,0.26797202797202796,0.10235947258848022,0.9076923076923077,0.796,0.204
693,YGR189C YMR238W,0.0,NA,6.586617102427583e-12,295,2586,664,30,0.26825174825174825,0.1023950017355085,0.9076923076923077,0.7956923076923077,0.2043076923076923
694,YGR172C YOL041C,0.0,NA,6.8582535484029705e-12,295,2585,665,30,0.26853146853146853,0.10243055555555555,0.9076923076923077,0.7953846153846154,0.20461538461538462
695,YMR256C YKL189W,0.0,NA,7.013048995696547e-12,295,2584,666,30,0.2688111888111888,0.10246613407433136,0.9076923076923077,0.7950769230769231,0.20492307692307693
696,YKL110C YHR066W,0.0,NA,7.143243895696427e-12,295,2583,667,30,0.2690909090909091,0.10250173731758165,0.9076923076923077,0.7947692307692308,0.20523076923076924
697,YGR253C YBR002C,0.0,NA,7.2733728762042205e-12,295,2582,668,30,0.2693706293706294,0.10253736531108794,0.9076923076923077,0.7944615384615384,0.20553846153846153
698,YHR161C YOL129W,0.0,NA,7.34176695132982e-12,295,2581,669,30,0.2696503496503497,0.1025730180806676,0.9076923076923077,0.7941538461538461,0.20584615384615385
699,YOR095C YEL019C,0.0,NA,7.6823738343057e-12,295,2580,670,30,0.2699300699300699,0.10260869565217391,0.9076923076923077,0.7938461538461539,0.20615384615384616
700,YPR201W YLR014C,0.0,NA,7.744991280256297e-12,295,2579,671,30,0.2702097902097902,0.10264439805149617,0.9076923076923077,0.7935384615384615,0.20646153846153847
701,YAL056W YMR154C,0.0,NA,7.749246556942868e-12,295,2578,672,30,0.2704895104895105,0.1026801253045597,0.9076923076923077,0.7932307692307692,0.20676923076923076
702,YMR243C YHR104W,0.0,NA,7.791842691895479e-12,295,2577,673,30,0.27076923076923076,0.10271587743732591,0.9076923076923077,0.792923076923077,0.20707692307692308
703,YLR292C YMR243C,0.0,NA,7.822562042569814e-12,295,2576,674,30,0.27104895104895105,0.1027516544757924,0.9076923076923077,0.7926153846153846,0.2073846153846154
704,YMR251W YAL032C,0.0,NA,7.863236103911042e-12,295,2575,675,30,0.27132867132867133,0.10278745644599303,0.9076923076923077,0.7923076923076923,0.2076923076923077
705,YAL019W YGL121C,0.0,NA,7.924832665096027e-12,295,2574,676,30,0.2716083916083916,0.1028232833739979,0.9076923076923077,0.792,0.208
706,YNL163C YLR354C,0.0,NA,8.059416849170997e-12,295,2573,677,30,0.2718881118881119,0.10285913528591353,0.9076923076923077,0.7916923076923077,0.2083076923076923
707,YBR276C YOR374W,0.0,NA,8.078916875764452e-12,295,2572,678,30,0.2721678321678322,0.1028950122078828,0.9076923076923077,0.7913846153846154,0.20861538461538462
708,YJR086W YOL121C,0.0,NA,8.106036675226136e-12,295,2571,679,30,0.2724475524475524,0.10293091416608513,0.9076923076923077,0.7910769230769231,0.20892307692307693
709,YPR006C YGL163C,0.0,NA,8.191347773689461e-12,295,2570,680,30,0.2727272727272727,0.10296684118673648,0.9076923076923077,0.7907692307692308,0.20923076923076922
710,YDR058C YMR214W,0.0,NA,8.265881902558281e-12,295,2569,681,30,0.273006993006993,0.10300279329608938,0.9076923076923077,0.7904615384615384,0.20953846153846153
711,YNL015W YHL003C,0.0,NA,8.530937241346681e-12,295,2568,682,30,0.2732867132867133,0.10303877052043312,0.9076923076923077,0.7901538461538462,0.20984615384615385
712,YAL062W YHL007C,0.0,NA,8.728247291589497e-12,295,2567,683,30,0.27356643356643356,0.10307477288609364,0.9076923076923077,0.7898461538461539,0.21015384615384616
713,YDL131W YBR296C,0.0,NA,8.765618439432465e-12,295,2566,684,30,0.27384615384615385,0.10311080041943377,0.9076923076923077,0.7895384615384615,0.21046153846153845
714,YMR033W YMR303C,0.0,NA,8.811027428501372e-12,295,2565,685,30,0.27412587412587414,0.10314685314685315,0.9076923076923077,0.7892307692307692,0.21076923076923076
715,YGR007W YHR066W,0.0,NA,8.861233795343093e-12,295,2564,686,30,0.2744055944055944,0.10318293109478839,0.9076923076923077,0.788923076923077,0.21107692307692308
716,YJL010C YOR250C,0.0,NA,9.004246133426097e-12,295,2563,687,30,0.2746853146853147,0.10321903428971309,0.9076923076923077,0.7886153846153846,0.2113846153846154
717,YOR362C YJR150C,0.0,NA,9.56245586186677e-12,295,2562,688,30,0.27496503496503494,0.10325516275813791,0.9076923076923077,0.7883076923076923,0.21169230769230768
718,YDL055C YKR009C,0.0,NA,9.705838563411895e-12,295,2561,689,30,0.2752447552447552,0.10329131652661064,0.9076923076923077,0.788,0.212
719,YOR176W YKR028W,0.0,NA,9.824556966575582e-12,295,2560,690,30,0.2755244755244755,0.10332749562171628,0.9076923076923077,0.7876923076923077,0.2123076923076923
720,YOR229W YDL239C,0.0,NA,1.0216877691093806e-11,295,2559,691,30,0.2758041958041958,0.10336370007007709,0.9076923076923077,0.7873846153846153,0.21261538461538462
721,YOL005C YDR365C,0.0,NA,1.0300093243598152e-11,295,2558,692,30,0.2760839160839161,0.10339992989835262,0.9076923076923077,0.7870769230769231,0.2129230769230769
722,YJR092W YLR174W,0.0,NA,1.0379372708535506e-11,295,2557,693,30,0.27636363636363637,0.10343618513323984,0.9076923076923077,0.7867692307692308,0.21323076923076922
723,YOR176W YNL154C,0.0,NA,1.043101369169186e-11,295,2556,694,30,0.27664335664335665,0.10347246580147317,0.9076923076923077,0.7864615384615384,0.21353846153846154
724,YMR308C YNL041C,0.0,NA,1.0467026551053138e-11,295,2555,695,30,0.27692307692307694,0.10350877192982456,0.9076923076923077,0.7861538461538462,0.21384615384615385
725,YHL047C Q0105,0.0,NA,1.0481830681197124e-11,295,2554,696,30,0.2772027972027972,0.10354510354510355,0.9076923076923077,0.7858461538461539,0.21415384615384617
726,YFL033C YKR089C,0.0,NA,1.0552079175718543e-11,295,2553,697,30,0.2774825174825175,0.1035814606741573,0.9076923076923077,0.7855384615384615,0.21446153846153845
727,YMR299C YPR026W,0.0,NA,1.0574099755522592e-11,295,2552,698,30,0.27776223776223774,0.10361784334387074,0.9076923076923077,0.7852307692307692,0.21476923076923077
728,YOL060C YML061C,1.0,NA,1.0679090424459137e-11,294,2552,698,31,0.2774825174825175,0.10330288123682362,0.9046153846153846,0.7852307692307692,0.21476923076923077
729,YOR065W YFR008W,0.0,NA,1.0741232556177316e-11,294,2551,699,31,0.27776223776223774,0.10333919156414763,0.9046153846153846,0.784923076923077,0.21507692307692308
730,YPL227C YLR213C,0.0,NA,1.0752568106731086e-11,294,2550,700,31,0.278041958041958,0.10337552742616034,0.9046153846153846,0.7846153846153846,0.2153846153846154
731,YGL238W YKL109W,0.0,NA,1.1097996653608444e-11,294,2549,701,31,0.2783216783216783,0.10341188884980654,0.9046153846153846,0.7843076923076923,0.21569230769230768
732,YGL014W YCL029C,0.0,NA,1.1110386916035608e-11,294,2548,702,31,0.2786013986013986,0.10344827586206896,0.9046153846153846,0.784,0.216
733,YHL016C YER070W,0.0,NA,1.1154084600395464e-11,294,2547,703,31,0.2788811188811189,0.10348468848996832,0.9046153846153846,0.7836923076923077,0.2163076923076923
734,YAL023C YLR094C,0.0,NA,1.119788983761083e-11,294,2546,704,31,0.27916083916083917,0.10352112676056338,0.9046153846153846,0.7833846153846153,0.21661538461538463
735,YCR033W YDR023W,0.0,NA,1.1481207477792577e-11,294,2545,705,31,0.27944055944055946,0.10355759070095104,0.9046153846153846,0.7830769230769231,0.2169230769230769
736,YNL259C YJL090C,0.0,NA,1.1702340485530982e-11,294,2544,706,31,0.27972027972027974,0.10359408033826638,0.9046153846153846,0.7827692307692308,0.21723076923076923
737,YPR113W YIL030C,0.0,NA,1.1737682006907058e-11,294,2543,707,31,0.28,0.10363059569968276,0.9046153846153846,0.7824615384615384,0.21753846153846154
738,YNL065W YGR129W,0.0,NA,1.1820155965125423e-11,294,2542,708,31,0.28027972027972026,0.10366713681241185,0.9046153846153846,0.7821538461538462,0.21784615384615386
739,YGR077C snR19,0.0,NA,1.1918159167900733e-11,294,2541,709,31,0.28055944055944054,0.1037037037037037,0.9046153846153846,0.7818461538461539,0.21815384615384614
740,YML063W YFL060C,0.0,NA,1.2072430728704564e-11,294,2540,710,31,0.28083916083916083,0.10374029640084687,0.9046153846153846,0.7815384615384615,0.21846153846153846
741,YNL273W YLR150W,0.0,NA,1.2268720761543506e-11,294,2539,711,31,0.2811188811188811,0.10377691493116838,0.9046153846153846,0.7812307692307693,0.21876923076923077
742,YDR080W YER056C,0.0,NA,1.245137586786127e-11,294,2538,712,31,0.2813986013986014,0.1038135593220339,0.9046153846153846,0.7809230769230769,0.21907692307692309
743,YHR206W YOR162C,0.0,NA,1.2461425988319341e-11,294,2537,713,31,0.2816783216783217,0.10385022960084776,0.9046153846153846,0.7806153846153846,0.21938461538461537
744,YPR164W YLR014C,0.0,NA,1.2724352821402718e-11,294,2536,714,31,0.28195804195804197,0.103886925795053,0.9046153846153846,0.7803076923076923,0.2196923076923077
745,YKL191W YEL021W,0.0,NA,1.2756258722934621e-11,294,2535,715,31,0.28223776223776226,0.10392364793213149,0.9046153846153846,0.78,0.22
746,YCR035C YMR053C,0.0,NA,1.2961812179135279e-11,294,2534,716,31,0.28251748251748254,0.10396039603960396,0.9046153846153846,0.7796923076923077,0.22030769230769232
747,YBR127C YOR351C,0.0,NA,1.2977792451795978e-11,294,2533,717,31,0.2827972027972028,0.10399717014503007,0.9046153846153846,0.7793846153846153,0.2206153846153846
748,YDL148C YMR213W,0.0,NA,1.3121208113087146e-11,294,2532,718,31,0.28307692307692306,0.1040339702760085,0.9046153846153846,0.7790769230769231,0.22092307692307692
749,YGL197W YPR051W,0.0,NA,1.3236003439109911e-11,294,2531,719,31,0.28335664335664335,0.10407079646017699,0.9046153846153846,0.7787692307692308,0.22123076923076923
750,YMR292W YGL210W,0.0,NA,1.3257606817917988e-11,294,2530,720,31,0.28363636363636363,0.10410764872521247,0.9046153846153846,0.7784615384615384,0.22153846153846155
751,YDR446W YDL134C,0.0,NA,1.32835764957151e-11,294,2529,721,31,0.2839160839160839,0.10414452709883103,0.9046153846153846,0.7781538461538462,0.22184615384615386
752,YBR223C YKL056C,0.0,NA,1.3422814942876116e-11,294,2528,722,31,0.2841958041958042,0.1041814316087881,0.9046153846153846,0.7778461538461539,0.22215384615384615
753,YGL094C YLR154C,0.0,NA,1.342632255374454e-11,294,2527,723,31,0.2844755244755245,0.10421836228287841,0.9046153846153846,0.7775384615384615,0.22246153846153846
754,YJL125C YBR001C,0.0,NA,1.3597912726370787e-11,294,2526,724,31,0.2847552447552448,0.10425531914893617,0.9046153846153846,0.7772307692307693,0.22276923076923077
755,YJL214W YPR164W,0.0,NA,1.3702314456687237e-11,294,2525,725,31,0.28503496503496506,0.10429230223483504,0.9046153846153846,0.7769230769230769,0.2230769230769231
756,YDR100W YDR163W,0.0,NA,1.3831900902427918e-11,294,2524,726,31,0.2853146853146853,0.10432931156848829,0.9046153846153846,0.7766153846153846,0.22338461538461538
757,YCR091W YHR072W,0.0,NA,1.4078235972825315e-11,294,2523,727,31,0.2855944055944056,0.10436634717784878,0.9046153846153846,0.7763076923076923,0.2236923076923077
758,YBR252W YBR070C,0.0,NA,1.409086302500695e-11,294,2522,728,31,0.28587412587412586,0.10440340909090909,0.9046153846153846,0.776,0.224
759,YKL022C YCL031C,0.0,NA,1.4301789787174446e-11,294,2521,729,31,0.28615384615384615,0.1044404973357016,0.9046153846153846,0.7756923076923077,0.22430769230769232
760,YGL167C YBR290W,0.0,NA,1.4771435810634337e-11,294,2520,730,31,0.28643356643356643,0.1044776119402985,0.9046153846153846,0.7753846153846153,0.2246153846153846
761,YKL104C YKR079C,0.0,NA,1.4893935043613915e-11,294,2519,731,31,0.2867132867132867,0.10451475293281194,0.9046153846153846,0.7750769230769231,0.22492307692307692
762,YOR340C YKL189W,0.0,NA,1.5035851036460102e-11,294,2518,732,31,0.286993006993007,0.10455192034139403,0.9046153846153846,0.7747692307692308,0.22523076923076923
763,YDR057W YGL084C,0.0,NA,1.5360390043239747e-11,294,2517,733,31,0.2872727272727273,0.10458911419423693,0.9046153846153846,0.7744615384615384,0.22553846153846155
764,YFL033C YGL071W,0.0,NA,1.5592194202440623e-11,294,2516,734,31,0.2875524475524476,0.10462633451957296,0.9046153846153846,0.7741538461538462,0.22584615384615384
765,YOL147C YJL091C,0.0,NA,1.570247057380847e-11,294,2515,735,31,0.2878321678321678,0.10466358134567462,0.9046153846153846,0.7738461538461539,0.22615384615384615
766,YER125W YFR053C,0.0,NA,1.573332089610524e-11,294,2514,736,31,0.2881118881118881,0.1047008547008547,0.9046153846153846,0.7735384615384615,0.22646153846153846
767,YHL024W YDL230W,0.0,NA,1.574788216496259e-11,294,2513,737,31,0.2883916083916084,0.10473815461346633,0.9046153846153846,0.7732307692307693,0.22676923076923078
768,YBL087C YLR174W,0.0,NA,1.5768801195359394e-11,294,2512,738,31,0.28867132867132866,0.10477548111190306,0.9046153846153846,0.7729230769230769,0.22707692307692307
769,YKR100C tA(AGC)D,0.0,NA,1.607165615868933e-11,294,2511,739,31,0.28895104895104895,0.10481283422459893,0.9046153846153846,0.7726153846153846,0.22738461538461538
770,YLR129W YOL100W,0.0,NA,1.6072270250799825e-11,294,2510,740,31,0.28923076923076924,0.10485021398002853,0.9046153846153846,0.7723076923076924,0.2276923076923077
771,YBR249C YMR125W,0.0,NA,1.6113953921204072e-11,294,2509,741,31,0.2895104895104895,0.1048876204067071,0.9046153846153846,0.772,0.228
772,YHR184W YDR062W,0.0,NA,1.6439610089902246e-11,294,2508,742,31,0.2897902097902098,0.10492505353319058,0.9046153846153846,0.7716923076923077,0.2283076923076923
773,YDR113C YEL063C,0.0,NA,1.6460098908877008e-11,294,2507,743,31,0.2900699300699301,0.10496251338807569,0.9046153846153846,0.7713846153846153,0.2286153846153846
774,YGL197W YNL175C,0.0,NA,1.672737816316161e-11,294,2506,744,31,0.2903496503496503,0.105,0.9046153846153846,0.7710769230769231,0.22892307692307692
775,YLR363C YBL046W,0.0,NA,1.6926944221284934e-11,294,2505,745,31,0.2906293706293706,0.10503751339764202,0.9046153846153846,0.7707692307692308,0.22923076923076924
776,YCR012W YGR254W,0.0,NA,1.7081322467582538e-11,294,2504,746,31,0.2909090909090909,0.10507505360972123,0.9046153846153846,0.7704615384615384,0.22953846153846155
777,YAL019W YDR158W,0.0,NA,1.7129608495536353e-11,294,2503,747,31,0.2911888111888112,0.10511262066499821,0.9046153846153846,0.7701538461538462,0.22984615384615384
778,YGR278W YOR381W,0.0,NA,1.7237898608524205e-11,294,2502,748,31,0.29146853146853147,0.10515021459227468,0.9046153846153846,0.7698461538461538,0.23015384615384615
779,YOR360C YLR139C,0.0,NA,1.7301075502795804e-11,294,2501,749,31,0.29174825174825175,0.10518783542039356,0.9046153846153846,0.7695384615384615,0.23046153846153847
780,YMR005W YOR073W,0.0,NA,1.743786538777048e-11,294,2500,750,31,0.29202797202797204,0.10522548317823908,0.9046153846153846,0.7692307692307693,0.23076923076923078
781,YDR511W YKR034W,0.0,NA,1.746233019295218e-11,294,2499,751,31,0.2923076923076923,0.10526315789473684,0.9046153846153846,0.7689230769230769,0.23107692307692307
782,YOR047C YLR298C,0.0,NA,1.8178290470127756e-11,294,2498,752,31,0.2925874125874126,0.10530085959885387,0.9046153846153846,0.7686153846153846,0.23138461538461538
783,YMR068W YKL109W,0.0,NA,1.826911712188295e-11,294,2497,753,31,0.29286713286713284,0.1053385883195987,0.9046153846153846,0.7683076923076924,0.2316923076923077
784,YHL047C YJL178C,0.0,NA,1.8329778667114383e-11,294,2496,754,31,0.2931468531468531,0.1053763440860215,0.9046153846153846,0.768,0.232
785,YNR026C YGL234W,0.0,NA,1.8809391544305498e-11,294,2495,755,31,0.2934265734265734,0.10541412692721405,0.9046153846153846,0.7676923076923077,0.2323076923076923
