GO Term,AUC,Average Precision
GO:0000054,0.9177938581552784,0.2778401247364598
GO:0000278,0.74188136378046,0.188429633282125
GO:0000747,0.5902300898796053,0.12187706232138655
GO:0000902,0.6122668184802064,0.1273027259416201
GO:0000910,0.6196331809458365,0.13487242818691514
GO:0001403,0.5925170090583005,0.11841908093282884
GO:0003700,0.5394256369473984,0.10484887761487202
GO:0004518,0.7802589088352503,0.21495940365235913
GO:0005085,0.6571032343032194,0.14159576147057312
GO:0006260,0.7957927267308538,0.20635509631444107
GO:0006281,0.7310170005548915,0.17123961433226412
GO:0006310,0.7038370907959867,0.15852459858832035
GO:0006325,0.7531288179049628,0.1862839927253398
GO:0006352,0.7399436205623469,0.1768902916923793
GO:0006353,0.6489197559363087,0.14220947486282598
GO:0006360,0.7993887242201726,0.21553064127727928
GO:0006364,0.9191725428715369,0.2941289686296474
GO:0006366,0.6913935454533097,0.15838666764037176
GO:0006383,0.6612688904973648,0.18128754844468448
GO:0006397,0.7472604550466216,0.18802018370547077
GO:0006401,0.6923320915010356,0.17142707011510025
GO:0006413,0.7349565834601532,0.2192316367971797
GO:0006414,0.831950756927924,0.24157483697389112
GO:0006418,0.6025319971565176,0.1420220200468738
GO:0006457,0.5502669089778475,0.11925158003175801
GO:0006468,0.6320106357988711,0.12598606695031578
GO:0006470,0.5700441928051243,0.12904929287280098
GO:0006486,0.716751363441147,0.17867739432508295
GO:0006497,0.5559298212918846,0.11583826916042345
GO:0006605,0.6540242730306927,0.13911325275288386
GO:0006629,0.697413273673293,0.166419547828761
GO:0006766,0.5740522725785638,0.1183486819294366
GO:0006811,0.6430390000477624,0.13654432545399123
GO:0006865,0.5117049501473833,0.09923102166037392
GO:0006869,0.6110295859857143,0.12805505789660074
GO:0006873,0.5903053634340599,0.12002521172098138
GO:0006887,0.6947936884569487,0.16078158257754915
GO:0006897,0.7146217273592271,0.17179610636423934
GO:0006970,0.5895900908482198,0.12652572132376108
GO:0006979,0.5797996366397287,0.12653544776141643
GO:0006997,0.7238651317074686,0.17198863300670694
GO:0007005,0.6131202725165799,0.1392642119418491
GO:0007010,0.7151098181373673,0.1613645733500069
GO:0007031,0.640537319094837,0.13541157202461013
GO:0007033,0.6763498186618301,0.15414238770915703
GO:0007059,0.7878757294511677,0.2029079940474846
GO:0007114,0.6866860004100864,0.15962815258651972
GO:0007124,0.571758908021867,0.11265651232613759
GO:0008033,0.5405791987005496,0.11120914641464726
GO:0008135,0.8206807602358074,0.24671154409901347
GO:0008213,0.6699132922983136,0.16131402270130224
GO:0008380,0.7500714543004288,0.1817507812143727
GO:0008643,0.5203586436642125,0.10291508628317148
GO:0009408,0.6376507474641291,0.14342788596583578
GO:0009451,0.8115431833175879,0.23645352481034668
GO:0010324,0.7258968186565379,0.17597486471113832
GO:0015931,0.6879498180597915,0.16130961608548056
GO:0016050,0.6910635318104229,0.1641527923342282
GO:0016197,0.7047117416310651,0.16300794786920106
GO:0016570,0.7520210906492588,0.18511568235538223
GO:0018193,0.6458703311689674,0.14012484859100915
GO:0032196,0.9457367239121708,0.302792288496413
GO:0032200,0.6118867276785155,0.13361616993153638
GO:0032787,0.7187432734027971,0.17317244465175
GO:0042221,0.6661373638163045,0.14592367332767356
GO:0042255,0.8738195453565251,0.2767927017584443
GO:0042273,0.900064091250438,0.28669384905357254
GO:0042274,0.8446936947551934,0.2576748934838383
GO:0042594,0.6747654062426608,0.16703619947765536
GO:0043543,0.6212264545428652,0.13312562119689855
GO:0045333,0.7331465450658738,0.2075108080458912
GO:0048193,0.794596728533009,0.20581197823719544
GO:0048284,0.6751443774830074,0.14957319307614136
GO:0048308,0.6833842283434336,0.1576521200512992
GO:0051049,0.6593939491745198,0.15365295523043834
GO:0051052,0.49964411028120276,0.09606755730780688
GO:0051321,0.7147748174836372,0.17928929501162333
GO:0051603,0.7929321816273732,0.22408721565590664
GO:0051726,0.6959169089011001,0.16013776799900964
