GO Term,AUC,Average Precision
GO:0000054,0.7323717833358288,0.16825153216923266
GO:0000278,0.6267024543052433,0.13418525889244948
GO:0000747,0.5093455458781259,0.09655038050291213
GO:0000902,0.5754426358047005,0.114826335338029
GO:0000910,0.55728236371501,0.10874821853705428
GO:0001403,0.5668515282081539,0.11442671767695427
GO:0003700,0.48733589356962703,0.09642097263146257
GO:0004518,0.7764801816971105,0.20416144237193196
GO:0005085,0.6214974835575131,0.1295483762333122
GO:0006260,0.6501422737556488,0.14355344822731886
GO:0006281,0.6237390910203632,0.1278880869319493
GO:0006310,0.5851770906165475,0.1133103500882333
GO:0006325,0.6693751805669057,0.1509714605943723
GO:0006352,0.7043830746682196,0.15403259732094124
GO:0006353,0.5455171585739809,0.11372083616404494
GO:0006360,0.6718389841030429,0.16537338979058452
GO:0006364,0.8930493624062722,0.281469882524149
GO:0006366,0.6067582734581612,0.13150042274323376
GO:0006383,0.6277255299673372,0.14421871424562133
GO:0006397,0.6537078193060165,0.13527890800007364
GO:0006401,0.630699727894061,0.15569195769524033
GO:0006413,0.6273866686704633,0.14302859726610923
GO:0006414,0.48750361888891175,0.09766933887035815
GO:0006418,0.5001169550045466,0.13344121003604453
GO:0006457,0.4430190906518943,0.09100248841331764
GO:0006468,0.5509194548292276,0.10519048261981119
GO:0006470,0.4718219441050294,0.09267148242818746
GO:0006486,0.637020909001257,0.13511518269438635
GO:0006497,0.6302875478758296,0.13245791631832712
GO:0006605,0.5430952732639218,0.10740720881589434
GO:0006629,0.48669063630796416,0.0928359008600766
GO:0006766,0.36951254561144475,0.09117455705187537
GO:0006811,0.44095436282478145,0.09479888384179636
GO:0006865,0.40454341274381556,0.09090909361839294
GO:0006869,0.48429479415314797,0.09561667359400715
GO:0006873,0.5457087278659561,0.10466700108349324
GO:0006887,0.631039419522309,0.13077965302149516
GO:0006897,0.6186957281536677,0.1262149075560949
GO:0006970,0.5120959094220519,0.09582336136224595
GO:0006979,0.42741545481949156,0.09140602634576234
GO:0006997,0.644631501534849,0.13436569588551595
GO:0007005,0.5235554550430441,0.09975328734449365
GO:0007010,0.5966675449292683,0.11911413728987628
GO:0007031,0.5426361118659342,0.1052831135410681
GO:0007033,0.6060038187431637,0.12392070420966907
GO:0007059,0.6468187264914477,0.13250654487718236
GO:0007114,0.6247764550519853,0.1296411284167658
GO:0007124,0.5107122730258111,0.0957495704002001
GO:0008033,0.6121205317423873,0.12722256601396295
GO:0008135,0.6480158037706238,0.1743948626614355
GO:0008213,0.6612752542457063,0.15006228796573298
GO:0008380,0.6389444545582466,0.12850843306495385
GO:0008643,0.41471845109172006,0.09329294190331773
GO:0009408,0.5263825767454833,0.10521640663006993
GO:0009451,0.7702943632502469,0.2185021784711968
GO:0010324,0.6189126358438304,0.12640365890007127
GO:0015931,0.5868111825899052,0.11590287088670514
GO:0016050,0.5856498860992676,0.11764278653855166
GO:0016197,0.6950074413521679,0.15171196492762448
GO:0016570,0.6117439087513644,0.12393571303378452
GO:0018193,0.6023067251244408,0.12026821321420123
GO:0032196,0.8949012722468999,0.2699695364704186
GO:0032200,0.5101587267937033,0.09566820519214327
GO:0032787,0.4562985461143544,0.09246443264050917
GO:0042221,0.5221965455946682,0.09912912810932506
GO:0042255,0.7655214550544783,0.22645128403739495
GO:0042273,0.8359454632653882,0.25750604669883104
GO:0042274,0.6944881453841761,0.18330546692943403
GO:0042594,0.5156376233606628,0.10021150652883631
GO:0043543,0.5646739214686571,0.1100014185827557
GO:0045333,0.6256814535648921,0.15453346231173384
GO:0048193,0.6692003631668207,0.1452674970179796
GO:0048284,0.6506664809773373,0.1364163570305243
GO:0048308,0.6170936478763165,0.12394891839976595
GO:0051049,0.5789656784966007,0.11646522755746717
GO:0051052,0.5859761393369887,0.11668654354138902
GO:0051321,0.5300952731167622,0.09934799207543785
GO:0051603,0.6724466366175753,0.1526650347818028
GO:0051726,0.5911017271491635,0.1185739371783354
