Gene,Label,Annos,Score,Background Score,Num pos pairs,Precision,Recall,False Positive Rate
YNR031C,-1,-/-,-520.0186097621918,-19120.140195131302,106,0.13623188405797101,0.4828767123287671,0.1942211601129698
YBR094W,0,0/0,-520.032931625843,-33050.95793169737,424,0.13623188405797101,0.4828767123287671,0.1942211601129698
YNL007C,-1,-/-,-520.0495796203613,-20074.965629339218,106,0.1361003861003861,0.4828767123287671,0.19443840973278298
YLR006C,-1,-/-,-520.086639881134,-19304.538560390472,106,0.1359691417550627,0.4828767123287671,0.19465565935259613
YOR239W,-1,-/-,-520.0981706380844,-20230.43335688114,106,0.13583815028901733,0.4828767123287671,0.1948729089724093
YPL115C,-1,-/-,-520.1853313446045,-19752.79795050621,106,0.13570741097208855,0.4828767123287671,0.19509015859222245
YIL094C,0,0/0,-520.2413892149925,-32464.407681703568,424,0.13570741097208855,0.4828767123287671,0.19509015859222245
YBR046C,-1,0/-,-520.2855431437492,-33837.98080111295,424,0.13557692307692307,0.4828767123287671,0.19530740821203563
YDR353W,-1,-/-,-520.3365070819855,-19235.90402197838,106,0.13544668587896252,0.4828767123287671,0.1955246578318488
YHR176W,-1,-/-,-520.3445019721985,-19848.055455684662,106,0.13531669865642995,0.4828767123287671,0.19574190745166195
YMR156C,-1,-/-,-520.3981482982635,-20646.637023210526,106,0.13518696069031638,0.4828767123287671,0.19595915707147513
YPR006C,-1,-/-,-520.4480361938477,-20926.4861369133,106,0.13505747126436782,0.4828767123287671,0.1961764066912883
YDL130W-A,0,-/0,-520.4696254730225,-21330.286034226418,106,0.13505747126436782,0.4828767123287671,0.1961764066912883
