Gene,Label,Score,Background Score,Precision,Recall,False Positive Rate
YDR288W,-1,-244.21612939238548,-8254.579643160105,0.0,0.0,0.0003161555485298767
YKR008W,1,-276.59073853492737,-8683.648870438337,0.5,0.002932551319648094,0.0003161555485298767
YOR257W,-1,-297.97935369610786,-8923.846513181925,0.3333333333333333,0.002932551319648094,0.0006323110970597534
YOR269W,-1,-305.9146338701248,-9778.850653111935,0.25,0.002932551319648094,0.0009484666455896301
YDR208W,-1,-312.83357030153275,-10039.972600519657,0.2,0.002932551319648094,0.001264622194119507
YJL140W,1,-320.9264497458935,-9310.40211880207,0.3333333333333333,0.005865102639296188,0.001264622194119507
YPR086W,1,-335.0355518460274,-9162.942993864417,0.42857142857142855,0.008797653958944282,0.001264622194119507
YNR023W,-1,-335.2851615101099,-9478.807154729962,0.375,0.008797653958944282,0.0015807777426493834
YML112W,-1,-337.7509920299053,-9354.97699907422,0.3333333333333333,0.008797653958944282,0.0018969332911792601
YKL074C,-1,-338.188970297575,-9245.591595500708,0.3,0.008797653958944282,0.002213088839709137
YMR153W,-1,-339.6147283166647,-9560.610594823956,0.2727272727272727,0.008797653958944282,0.002529244388239014
YNL103W,1,-340.38143841922283,-9584.305260673165,0.3333333333333333,0.011730205278592375,0.002529244388239014
YDL013W,0,-340.8954859673977,-9173.777598142624,0.3333333333333333,0.011730205278592375,0.002529244388239014
YNL091W,-1,-344.5754360407591,-9839.340662196279,0.3076923076923077,0.011730205278592375,0.00284539993676889
YOL072W,1,-350.2978992164135,-8901.453122645617,0.35714285714285715,0.01466275659824047,0.00284539993676889
YFL021W,1,-361.2100062072277,-9859.650269776583,0.4,0.017595307917888565,0.00284539993676889
YPR025C,1,-362.9389231801033,-10200.53246153891,0.4375,0.020527859237536656,0.00284539993676889
YMR115W,-1,-367.2232469469309,-10574.287416905165,0.4117647058823529,0.020527859237536656,0.003161555485298767
YML006C,-1,-372.93286623060703,-10009.99031546712,0.3888888888888889,0.020527859237536656,0.0034777110338286435
YPL016W,1,-374.05893674492836,-9907.570640146732,0.42105263157894735,0.02346041055718475,0.0034777110338286435
YDR463W,1,-374.4286909401417,-10471.798907279968,0.45,0.026392961876832845,0.0034777110338286435
YKR038C,1,-377.7273115813732,-9970.771132215858,0.47619047619047616,0.02932551319648094,0.0034777110338286435
YOR039W,-1,-379.38955277204514,-10016.948220819235,0.45454545454545453,0.02932551319648094,0.0037938665823585203
YJL165C,-1,-380.06260871887207,-9835.166319310665,0.43478260869565216,0.02932551319648094,0.004110022130888397
YEL018W,-1,-382.96822763979435,-10426.14229992032,0.4166666666666667,0.02932551319648094,0.004426177679418274
YKL040C,-1,-383.8585528731346,-11022.891641557217,0.4,0.02932551319648094,0.00474233322794815
YDR419W,-1,-384.7225557267666,-9782.240269899368,0.38461538461538464,0.02932551319648094,0.005058488776478028
YDR200C,-1,-384.77936190366745,-10283.851886987686,0.37037037037037035,0.02932551319648094,0.005374644325007904
YNL271C,-1,-385.7389598786831,-9783.046044528484,0.35714285714285715,0.02932551319648094,0.00569079987353778
YMR288W,-1,-387.4685964882374,-10195.810067683458,0.3448275862068966,0.02932551319648094,0.006006955422067657
YKR071C,-1,-388.36941462755203,-9974.09571376443,0.3333333333333333,0.02932551319648094,0.006323110970597534
YKL176C,-1,-389.70286935567856,-10543.261150121689,0.3225806451612903,0.02932551319648094,0.006639266519127411
YMR004W,0,-390.35434076189995,-11407.519851982594,0.3225806451612903,0.02932551319648094,0.006639266519127411
YBR258C,0,-390.5688292682171,-9643.917695343494,0.3225806451612903,0.02932551319648094,0.006639266519127411
YER114C,0,-390.740799844265,-10002.780207067728,0.3225806451612903,0.02932551319648094,0.006639266519127411
YHR191C,-1,-390.7562680840492,-10339.912675648928,0.3125,0.02932551319648094,0.006955422067657287
YLR007W,-1,-391.4635766297579,-10038.35712659359,0.30303030303030304,0.02932551319648094,0.007271577616187164
YHR165C,-1,-391.50533017516136,-9480.53881317377,0.29411764705882354,0.02932551319648094,0.0075877331647170405
YOL054W,1,-394.52044762670994,-10732.594647526741,0.3142857142857143,0.03225806451612903,0.0075877331647170405
YBR049C,1,-394.55724757909775,-10273.81954935193,0.3333333333333333,0.03519061583577713,0.0075877331647170405
YLR309C,0,-394.69099509716034,-10344.385340243578,0.3333333333333333,0.03519061583577713,0.0075877331647170405
YCR037C,-1,-395.5436496436596,-10510.367659583688,0.32432432432432434,0.03519061583577713,0.007903888713246918
YIR004W,-1,-395.7302565574646,-10184.171925485134,0.3157894736842105,0.03519061583577713,0.008220044261776794
YPR040W,0,-398.3800436556339,-10192.550375699997,0.3157894736842105,0.03519061583577713,0.008220044261776794
YBR279W,1,-398.83459208905697,-10037.2253985852,0.3333333333333333,0.03812316715542522,0.008220044261776794
YMR285C,-1,-398.90559707581997,-9978.811048477888,0.325,0.03812316715542522,0.00853619981030667
YNL199C,1,-400.76476004719734,-9919.78412258625,0.34146341463414637,0.04105571847507331,0.00853619981030667
YOR327C,-1,-400.78875428438187,-10339.350296109915,0.3333333333333333,0.04105571847507331,0.008852355358836548
YMR036C,-1,-401.9486436843872,-10444.11119993031,0.32558139534883723,0.04105571847507331,0.009168510907366425
YMR275C,-1,-402.4941643625498,-10554.682425677776,0.3181818181818182,0.04105571847507331,0.0094846664558963
YGR009C,0,-402.69688469171524,-10246.439728558064,0.3181818181818182,0.04105571847507331,0.0094846664558963
YMR037C,1,-403.1555422246456,-11499.300255805254,0.3333333333333333,0.04398826979472141,0.0094846664558963
YGL252C,0,-403.4086357653141,-10193.107558131218,0.3333333333333333,0.04398826979472141,0.0094846664558963
YDR153C,-1,-403.7769263237715,-10926.175999403,0.32608695652173914,0.04398826979472141,0.009800822004426177
YOR044W,0,-404.001756593585,-10012.327425330877,0.32608695652173914,0.04398826979472141,0.009800822004426177
YBL093C,1,-404.14586794376373,-10574.141134560108,0.3404255319148936,0.0469208211143695,0.009800822004426177
YHL027W,1,-405.51496747136116,-10902.52517002821,0.3541666666666667,0.04985337243401759,0.009800822004426177
YKR082W,0,-406.3856143504381,-10304.720155641437,0.3541666666666667,0.04985337243401759,0.009800822004426177
YNL023C,0,-407.1793379187584,-10323.798927783966,0.3541666666666667,0.04985337243401759,0.009800822004426177
YPL139C,-1,-408.24291601777077,-10530.397325187922,0.3469387755102041,0.04985337243401759,0.010116977552956055
YLR025W,-1,-408.6619897186756,-11060.081263244152,0.34,0.04985337243401759,0.010433133101485931
YGL073W,1,-409.0707157254219,-11394.88996052742,0.35294117647058826,0.05278592375366569,0.010433133101485931
YBL103C,1,-409.5527850687504,-10346.693473502994,0.36538461538461536,0.05571847507331378,0.010433133101485931
YDR311W,1,-410.62504428625107,-10188.877098053694,0.37735849056603776,0.05865102639296188,0.010433133101485931
YPL204W,-1,-411.2389019727707,-10745.653817176819,0.37037037037037035,0.05865102639296188,0.010749288650015808
YDR485C,-1,-411.3325280845165,-10312.814838886261,0.36363636363636365,0.05865102639296188,0.011065444198545684
YIL144W,-1,-411.9428917467594,-9996.79508894682,0.35714285714285715,0.05865102639296188,0.01138159974707556
YDL047W,-1,-411.9607479274273,-9911.091229349375,0.3508771929824561,0.05865102639296188,0.011697755295605438
YNR010W,1,-412.28443279862404,-11079.853226304054,0.3620689655172414,0.06158357771260997,0.011697755295605438
YNL216W,1,-412.5242353975773,-10435.738776668906,0.3728813559322034,0.06451612903225806,0.011697755295605438
YPL011C,1,-413.0531238615513,-10002.791385769844,0.38333333333333336,0.06744868035190615,0.011697755295605438
YPL202C,1,-413.56176871061325,-10657.470663011074,0.39344262295081966,0.07038123167155426,0.011697755295605438
YIL003W,0,-413.70691315829754,-10751.757476478815,0.39344262295081966,0.07038123167155426,0.011697755295605438
YOL066C,-1,-413.782782971859,-10122.20275977254,0.3870967741935484,0.07038123167155426,0.012013910844135315
YLR147C,-1,-413.96434569358826,-10145.191621631384,0.38095238095238093,0.07038123167155426,0.012330066392665191
YGL174W,-1,-414.3863781988621,-9978.580303311348,0.375,0.07038123167155426,0.012646221941195067
YHR115C,-1,-414.40698781609535,-10155.023307189345,0.36923076923076925,0.07038123167155426,0.012962377489724945
YPR125W,-1,-415.24488666653633,-10689.65886348486,0.36363636363636365,0.07038123167155426,0.013278533038254822
YOL146W,-1,-416.57989194989204,-10392.693722426891,0.3582089552238806,0.07038123167155426,0.013594688586784698
YKL020C,1,-417.0593677163124,-10717.26743838191,0.36764705882352944,0.07331378299120235,0.013594688586784698
