Gene,Label,Score,Background Score,Precision,Recall,False Positive Rate
YPL249C-A,0,95.47884035576135,2524.919300836511,0.059369817578772806,0.988950276243094,0.8534456816130003
YOL154W,0,95.27501054340973,1735.8017845018767,0.059369817578772806,0.988950276243094,0.8534456816130003
YBL100W-B,-1,95.21359470486641,3054.462341673672,0.05935013262599469,0.988950276243094,0.8537466145049654
YAL068C,-1,95.11377909779549,3576.816374719143,0.059330460722572094,0.988950276243094,0.8540475473969305
YMR177W,-1,94.8994699716568,1673.975607432425,0.05931080185553347,0.988950276243094,0.8543484802888955
YGR102C,0,94.82642538100481,2328.7879727811087,0.05931080185553347,0.988950276243094,0.8543484802888955
YDR148C,-1,94.76017930731177,927.5338613837957,0.05929115601192448,0.988950276243094,0.8546494131808606
YMR024W,-1,94.63280234113336,827.7422164157033,0.05927152317880795,0.988950276243094,0.8549503460728257
YML033W,1,94.5591192394495,2929.1839119531214,0.05958291956305859,0.994475138121547,0.8549503460728257
YOR396W,0,94.50088583678007,2674.4561256468296,0.05958291956305859,0.994475138121547,0.8549503460728257
YMR160W,0,94.41816138103604,2954.1681831739843,0.05958291956305859,0.994475138121547,0.8549503460728257
YOR303W,0,94.16104204580188,2307.894205544144,0.05958291956305859,0.994475138121547,0.8549503460728257
YCL074W,-1,94.09460099041462,3098.449601352215,0.05956320317670417,0.994475138121547,0.8552512789647908
YER048W-A,0,93.96075196936727,1301.3153289593756,0.05956320317670417,0.994475138121547,0.8552512789647908
YJL190C,0,93.90223756432533,3143.028750628233,0.05956320317670417,0.994475138121547,0.8552512789647908
YJL002C,-1,93.81921708770096,1543.1472322810441,0.05954349983460139,0.994475138121547,0.8555522118567559
YML081C-A,-1,93.75193898007274,1216.8508837483823,0.05952380952380952,0.994475138121547,0.855853144748721
YNL305C,0,93.58796585723758,2900.1251946128905,0.05952380952380952,0.994475138121547,0.855853144748721
YNL130C,-1,93.01525245606899,2551.5707937926054,0.05950413223140496,0.994475138121547,0.8561540776406861
YJL123C,0,93.00852745771408,1997.6527446955442,0.05950413223140496,0.994475138121547,0.8561540776406861
YMR014W,-1,92.94229032471776,2395.6122293919325,0.059484467944481166,0.994475138121547,0.8564550105326513
YFR018C,0,92.81798654049635,3106.822908848524,0.059484467944481166,0.994475138121547,0.8564550105326513
YHR083W,-1,92.73903385549784,704.0289470553398,0.05946481665014866,0.994475138121547,0.8567559434246164
YGR264C,-1,92.68715278059244,2257.965786360204,0.059445178335535004,0.994475138121547,0.8570568763165815
YOR292C,0,92.63777915760875,2733.5349239893258,0.059445178335535004,0.994475138121547,0.8570568763165815
YKL097W-A,0,92.59547673910856,3111.3738458268344,0.059445178335535004,0.994475138121547,0.8570568763165815
YDR332W,0,92.43731663096696,1622.9271862288006,0.059445178335535004,0.994475138121547,0.8570568763165815
YNL075W,-1,92.24537524580956,2573.6621252186596,0.05942555298778475,0.994475138121547,0.8573578092085465
YMR207C,-1,92.22316574677825,1263.3882040716708,0.0594059405940594,0.994475138121547,0.8576587421005116
YKL191W,-1,92.11789718270302,1703.4740628041327,0.059386341141537444,0.994475138121547,0.8579596749924767
YBR092C,0,91.98989507183433,2590.4398335702717,0.059386341141537444,0.994475138121547,0.8579596749924767
YJR109C,0,91.91446189349517,2562.928900127765,0.059386341141537444,0.994475138121547,0.8579596749924767
YNL115C,0,91.6697345636785,2484.893230177462,0.059386341141537444,0.994475138121547,0.8579596749924767
YBR139W,0,91.62544661015272,2387.166476573795,0.059386341141537444,0.994475138121547,0.8579596749924767
YMR200W,-1,91.6140718543902,263.4709015409462,0.059366754617414245,0.994475138121547,0.8582606078844418
YGR155W,0,91.53834819793701,1656.644256580621,0.059366754617414245,0.994475138121547,0.8582606078844418
YOR247W,0,91.53305022418499,2022.965589813888,0.059366754617414245,0.994475138121547,0.8582606078844418
YBL038W,-1,91.53164453990757,1247.646639962215,0.05934718100890208,0.994475138121547,0.8585615407764069
YNL185C,-1,91.51757791545242,1245.1481826999225,0.05932762030323006,0.994475138121547,0.858862473668372
YPR114W,0,91.38006450235844,3253.3414858728647,0.05932762030323006,0.994475138121547,0.858862473668372
YJR027W,-1,91.22982738912106,2895.7523991838098,0.05930807248764415,0.994475138121547,0.8591634065603371
YHR138C,-1,91.20713549107313,2651.21127589792,0.05928853754940711,0.994475138121547,0.8594643394523022
YDR055W,0,90.98864661715925,2143.9813395813107,0.05928853754940711,0.994475138121547,0.8594643394523022
YMR238W,-1,90.9423155291006,301.09064162289724,0.059269015475798485,0.994475138121547,0.8597652723442673
YGR142W,-1,90.91895578801632,2317.585184838623,0.05924950625411455,0.994475138121547,0.8600662052362323
YDL012C,0,90.84065018966794,3020.941954043694,0.05924950625411455,0.994475138121547,0.8600662052362323
YLR395C,-1,90.70846960693598,1530.3094043955207,0.059230009871668314,0.994475138121547,0.8603671381281974
YDR056C,0,90.59136382490396,3075.176488853991,0.059230009871668314,0.994475138121547,0.8603671381281974
YBR127C,-1,90.58913005515933,737.1425801860169,0.05921052631578947,0.994475138121547,0.8606680710201625
YOR096W,-1,90.56574071198702,2587.686444733292,0.0591910555738244,0.994475138121547,0.8609690039121276
YGL037C,-1,90.33520733937621,1576.7878354229033,0.05917159763313609,0.994475138121547,0.8612699368040927
YNL176C,0,90.29585380852222,2771.2006210535765,0.05917159763313609,0.994475138121547,0.8612699368040927
YDR296W,-1,90.146594658494,1177.2943753674626,0.05915215248110418,0.994475138121547,0.8615708696960578
YKL154W,0,90.08742791041732,2431.18380872719,0.05915215248110418,0.994475138121547,0.8615708696960578
YJR029W,-1,90.01522962749004,2938.1278626583517,0.05913272010512484,0.994475138121547,0.8618718025880229
YOR311C,-1,89.9967044563964,1430.8783025178127,0.059113300492610835,0.994475138121547,0.862172735479988
YDL204W,0,89.77236613631248,2063.8427464850247,0.059113300492610835,0.994475138121547,0.862172735479988
YKR099C-A,0,89.7105608433485,2833.9589684307575,0.059113300492610835,0.994475138121547,0.862172735479988
YML070W,0,89.6528013497591,1048.9184520430863,0.059113300492610835,0.994475138121547,0.862172735479988
YDR197W,0,89.360763350036,814.8389107356779,0.059113300492610835,0.994475138121547,0.862172735479988
YIL117C,-1,89.08939362317324,2184.256368469447,0.05909389363099146,0.994475138121547,0.862473668371953
YML048W,-1,88.95372729748487,1860.6798728215508,0.059074499507712507,0.994475138121547,0.8627746012639181
YIL053W,-1,88.89773941785097,2907.3462397754192,0.05905511811023622,0.994475138121547,0.8630755341558832
YBR110W,-1,88.88510804064572,855.1794031728059,0.059035749426041326,0.994475138121547,0.8633764670478483
YKR057W,-1,88.7112919203937,1743.7894662432373,0.05901639344262295,0.994475138121547,0.8636773999398134
YKL003C,-1,88.67461129743606,1023.5350933652371,0.058997050147492625,0.994475138121547,0.8639783328317785
YCR071C,-1,88.5595194324851,1262.5037722066045,0.05897771952817824,0.994475138121547,0.8642792657237436
YPL160W,-1,88.52855315431952,2137.0261386418715,0.05895840157222404,0.994475138121547,0.8645801986157087
YKL094W,0,88.28637980669737,1072.8435690947808,0.05895840157222404,0.994475138121547,0.8645801986157087
YMR046C,-1,88.18695819377899,2952.15919040516,0.05893909626719057,0.994475138121547,0.8648811315076738
YEL052W,-1,87.9388934969902,844.6784693636,0.058919803600654665,0.994475138121547,0.8651820643996389
YCL054W,-1,87.8385833799839,2267.9418371617794,0.058900523560209424,0.994475138121547,0.8654829972916039
YLR414C,0,87.77554292231798,2756.5704650245607,0.058900523560209424,0.994475138121547,0.8654829972916039
YLR154W-C,-1,87.62598395347595,2785.578653395176,0.058881256133464184,0.994475138121547,0.865783930183569
YGR033C,-1,87.53676436981186,1004.4516609222628,0.058862001308044476,0.994475138121547,0.8660848630755341
YEL039C,-1,87.51317139901221,1698.2270560716279,0.058842759071592025,0.994475138121547,0.8663857959674992
YNL137C,-1,87.45695505291224,835.5036622993648,0.058823529411764705,0.994475138121547,0.8666867288594643
YDL033C,-1,87.41995971649885,1594.4875382371247,0.05880431231623652,0.994475138121547,0.8669876617514294
YCR031C,-1,87.27553323470056,2288.28386425972,0.05878510777269758,0.994475138121547,0.8672885946433945
YCL043C,-1,87.06297492608428,410.178501363378,0.058765915768854066,0.994475138121547,0.8675895275353596
YHR203C,0,87.04246603418142,2977.1103549455293,0.058765915768854066,0.994475138121547,0.8675895275353596
YLR121C,0,86.96139959339052,1764.138171378523,0.058765915768854066,0.994475138121547,0.8675895275353596
YDL229W,-1,86.89405752718449,2325.155009765178,0.0587467362924282,0.994475138121547,0.8678904604273248
YPL118W,-1,86.8166438639164,973.5120027326047,0.05872756933115824,0.994475138121547,0.8681913933192899
YBL068W,0,86.75132805295289,2620.5045201978646,0.05872756933115824,0.994475138121547,0.8681913933192899
YJR077C,-1,86.7476058267057,1270.054216682911,0.05870841487279843,0.994475138121547,0.8684923262112549
YNR067C,0,86.61846720054746,2402.797519259155,0.05870841487279843,0.994475138121547,0.8684923262112549
YDL232W,-1,86.04458119813353,-56.28247387800366,0.05868927290511901,0.994475138121547,0.86879325910322
YOL092W,0,85.98163352534175,2728.3515240997076,0.05868927290511901,0.994475138121547,0.86879325910322
YGL030W,-1,85.98124175518751,1889.0133465752006,0.05867014341590613,0.994475138121547,0.8690941919951851
YFL035C,-1,85.87645649909973,2811.360157638788,0.05865102639296188,0.994475138121547,0.8693951248871502
YER090W,0,85.80818172544241,1792.4811995215714,0.05865102639296188,0.994475138121547,0.8693951248871502
YPL266W,-1,85.60488509014249,2553.6447065658867,0.05863192182410423,0.994475138121547,0.8696960577791153
YKR085C,-1,85.4485311023891,1123.2150923162699,0.058612829697167045,0.994475138121547,0.8699969906710804
YEL006W,0,85.43939255923033,382.10643285280094,0.058612829697167045,0.994475138121547,0.8699969906710804
YOR145C,-1,85.41142356395721,1977.412574339658,0.05859375,0.994475138121547,0.8702979235630455
YGL135W,0,85.3738044463098,2124.21419307217,0.05859375,0.994475138121547,0.8702979235630455
YGL079W,-1,85.36858968436718,2961.200931831263,0.0585746827204686,0.994475138121547,0.8705988564550106
YLR172C,-1,85.3607539664954,2343.089980121702,0.05855562784645413,0.994475138121547,0.8708997893469757
YOR168W,-1,85.29517802968621,2755.5539632439613,0.05853658536585366,0.994475138121547,0.8712007222389407
YKL056C,-1,85.28177138138562,2248.0116801364347,0.05851755526657997,0.994475138121547,0.8715016551309058
YGL234W,0,85.04792205616832,2036.4771076999605,0.05851755526657997,0.994475138121547,0.8715016551309058
YDR375C,-1,85.00192326679826,763.0866580680013,0.05849853753656158,0.994475138121547,0.8718025880228709
YPL086C,-1,84.85309409350157,2140.0056078881025,0.05847953216374269,0.994475138121547,0.872103520914836
YBR066C,-1,84.7688317745924,3125.9352799467742,0.058460539136083144,0.994475138121547,0.8724044538068011
YOR150W,-1,84.69641379127279,999.6706895334646,0.05844155844155844,0.994475138121547,0.8727053866987662
YCR057C,-1,84.62897751480341,1597.0979643687606,0.05842259006815969,0.994475138121547,0.8730063195907313
YHR067W,-1,84.58608482033014,957.1564196459949,0.058403634003893576,0.994475138121547,0.8733072524826964
YGR183C,-1,84.36115016415715,826.0726246125996,0.058384690236782354,0.994475138121547,0.8736081853746615
YML101C,-1,84.07071320340037,1851.0035613412037,0.058365758754863814,0.994475138121547,0.8739091182666265
YLR391W-A,0,83.64208942651749,2940.925395011902,0.058365758754863814,0.994475138121547,0.8739091182666265
YLL012W,-1,83.52112152706832,1785.1083635655232,0.05834683954619125,0.994475138121547,0.8742100511585916
YMR300C,0,83.14638583734632,1815.547375034541,0.05834683954619125,0.994475138121547,0.8742100511585916
YJR094W-A,0,83.11664379760623,2494.414349516388,0.05834683954619125,0.994475138121547,0.8742100511585916
YKL172W,-1,83.10975512675941,3126.7343006134033,0.05832793259883344,0.994475138121547,0.8745109840505567
YKL081W,-1,83.08064929954708,2499.1025567194447,0.05830903790087463,0.994475138121547,0.8748119169425218
YKL162C,0,83.07708093337715,1668.260537914466,0.05830903790087463,0.994475138121547,0.8748119169425218
YER045C,-1,82.94365615211427,1766.5723554003052,0.05829015544041451,0.994475138121547,0.8751128498344869
YIL082W-A,-1,82.92875017225742,2902.2858034595847,0.058271285205568145,0.994475138121547,0.875413782726452
YMR051C,-1,82.83928509801626,2873.2885642945766,0.05825242718446602,0.994475138121547,0.8757147156184171
YKL167C,0,82.8356119543314,485.7577646486461,0.05825242718446602,0.994475138121547,0.8757147156184171
YMR136W,0,82.68251954391599,2012.1839021034539,0.05825242718446602,0.994475138121547,0.8757147156184171
YBR171W,0,82.5203367061913,1859.2672757077962,0.05825242718446602,0.994475138121547,0.8757147156184171
YDR062W,-1,82.3523695524782,1342.9512363169342,0.058233581365253966,0.994475138121547,0.8760156485103822
