GO Term,AUC,Average Precision
GO:0000054,0.33865276282452195,0.09159262090968934
GO:0000278,0.4139572726216337,0.09215507787804712
GO:0000747,0.4816673635263102,0.09351996563713659
GO:0001403,0.33716416155560275,0.09126423752475611
GO:0002181,0.5563636357134039,0.1196028429676186
GO:0006260,0.3860930906577163,0.09108280128037388
GO:0006281,0.3872654548398304,0.09163095271113245
GO:0006310,0.4861292729692491,0.09483832029998303
GO:0006325,0.31055790910795755,0.09105796902355823
GO:0006352,0.2827656756999136,0.09097268072006863
GO:0006353,0.32570612535021193,0.0915594089530581
GO:0006360,0.49916094716048964,0.10111601910209712
GO:0006364,0.8532785425018201,0.2655430884767662
GO:0006366,0.4754582729789915,0.0994472875811837
GO:0006383,0.3592365988159441,0.09092808862838625
GO:0006397,0.37655018220293673,0.09152535952221263
GO:0006401,0.3802279088834555,0.09145457208630714
GO:0006413,0.3230848319314677,0.09094709456278363
GO:0006414,0.3903092185093808,0.09204442071772757
GO:0006418,0.4141641742892407,0.09093452278550689
GO:0006457,0.3568279996838167,0.09277358199994673
GO:0006468,0.38218418200913057,0.09103325550732287
GO:0006470,0.4161936518945894,0.09779572082774622
GO:0006486,0.2551407271717273,0.09095041816478426
GO:0006629,0.45928372741249307,0.09224070961705663
GO:0006811,0.4012078178463165,0.09127918294072151
GO:0006865,0.5040306066296266,0.10465588876838693
GO:0006869,0.3794832935216539,0.09095282019610988
GO:0006873,0.4110078186486763,0.09095041816478426
GO:0006887,0.2933617156382169,0.09099147845332779
GO:0006897,0.3239699998891341,0.09095041816478426
GO:0006970,0.3941204543116566,0.09140124247358604
GO:0006979,0.3720924545966872,0.09101658917286179
GO:0007005,0.3557644546234197,0.09100003791126338
GO:0007010,0.38275263634272216,0.09106632874635133
GO:0007031,0.3133155416882982,0.0911593484430085
GO:0007033,0.38729252510207124,0.09095329103236491
GO:0007059,0.40824781825429424,0.09214559657736258
GO:0007124,0.4031416363678132,0.09091735556112095
GO:0008033,0.44224354540232824,0.09673063091256402
GO:0008380,0.3634684545897392,0.09145819240063428
GO:0008643,0.659442778515783,0.1552620877840088
GO:0009408,0.2762845740158308,0.09101715727764018
GO:0009451,0.5659541837583695,0.11271477078110718
GO:0016197,0.28576388935360947,0.09097795927840652
GO:0032196,0.8767507292827252,0.23963422167233445
GO:0042273,0.7347244547852738,0.18917695728418502
GO:0042274,0.8089628183740741,0.2207958125133406
GO:0045333,0.4124030912441244,0.09123233119737018
GO:0051321,0.5371963637913472,0.1077521844885566
GO:0051603,0.3307156364360126,0.09094215177947824
GO:0051726,0.3741160909886662,0.09158300256525928
