GO Term,AUC,Average Precision
GO:0000054,0.5558429442083799,0.1090551497535343
GO:0000278,0.5651291817531561,0.11257061536271463
GO:0000747,0.5880830001609125,0.11442090302976694
GO:0000902,0.5118746363995914,0.09754548168859699
GO:0000910,0.5427562726560493,0.10612683414600112
GO:0001403,0.5486125065890466,0.10879144582438591
GO:0003700,0.5756685319505213,0.11443802224005221
GO:0004518,0.7534639092583675,0.18079297110235149
GO:0005085,0.5289596924943126,0.1024975280025633
GO:0006260,0.568476818789802,0.11064021901109002
GO:0006281,0.5548111820281483,0.10730239770425992
GO:0006310,0.6485163638547846,0.13876764786446635
GO:0006325,0.4880145449086558,0.09501571443744682
GO:0006352,0.5572975291335202,0.10770448387154752
GO:0006353,0.4809666961308353,0.10011890270944798
GO:0006360,0.6741338161226041,0.16358474940237497
GO:0006364,0.7697601813996867,0.19851255070892249
GO:0006366,0.5015909095269268,0.09498336008800702
GO:0006383,0.5038566395850578,0.09639123442311272
GO:0006397,0.5729417279198851,0.11143733019246296
GO:0006401,0.49901918124467853,0.09503673520345579
GO:0006413,0.44776461075124296,0.09139196816589926
GO:0006414,0.37375387237749963,0.09454150683694072
GO:0006418,0.491175937100359,0.09605504795221786
GO:0006457,0.42061790907362856,0.09715005162358284
GO:0006468,0.5092359087333951,0.09651825315843929
GO:0006470,0.4511007286018035,0.09722148212725529
GO:0006486,0.4623373643259031,0.09219647159833799
GO:0006497,0.5428271095065518,0.10444370960613604
GO:0006605,0.4349200002412333,0.0911012178205631
GO:0006629,0.5042939094144173,0.09711869860846888
GO:0006766,0.5262870907116025,0.10677447033605793
GO:0006811,0.44078145469469016,0.09389851814779368
GO:0006865,0.537675927713311,0.10510465076101735
GO:0006869,0.4792775103913247,0.09411911039207452
GO:0006873,0.4629676366919461,0.09104992984912612
GO:0006887,0.4791698160459984,0.09345097090562306
GO:0006897,0.43658009126509373,0.09116661823540927
GO:0006970,0.4600079092685747,0.09284026979722759
GO:0006979,0.44646509116442495,0.09717302539335056
GO:0006997,0.5320514886352766,0.09965807796731169
GO:0007005,0.4856899090986699,0.09226538637009533
GO:0007010,0.5085906361172674,0.0960056870776144
GO:0007031,0.5526592466030418,0.10840423580414978
GO:0007033,0.4827201818648239,0.09286442915485664
GO:0007059,0.5733878179454901,0.1130891333696517
GO:0007114,0.4970078181163302,0.0941072380326011
GO:0007124,0.5034419092723189,0.09559080882235006
GO:0008033,0.46098699955147276,0.09407150156910332
GO:0008135,0.4202400338208568,0.09194783477758284
GO:0008213,0.5770012656798248,0.11591613613859271
GO:0008380,0.5589562721686036,0.10806689816848798
GO:0008643,0.6947795577253495,0.17544428233500128
GO:0009408,0.4439709601394663,0.09537157137511354
GO:0009451,0.6920072722130413,0.1552848601646044
GO:0010324,0.4422865456149236,0.0923077225908637
GO:0015931,0.48218845487439965,0.09577119629559191
GO:0016050,0.3956715923941825,0.09209981526840817
GO:0016197,0.506434184377042,0.0975380784215091
GO:0016570,0.5173669090482872,0.09892166081409563
GO:0018193,0.5363737096622336,0.10529265776633076
GO:0032196,0.891613909988283,0.24490424344146794
GO:0032200,0.5024569089587524,0.09330877778475935
GO:0032787,0.5678207281460901,0.11420100979642435
GO:0042221,0.5335324548364363,0.10453018239208244
GO:0042255,0.6458281825068513,0.15532724876024506
GO:0042273,0.7044996599218998,0.1849458200841479
GO:0042274,0.5709264983101546,0.11533729082600956
GO:0042594,0.467859848103994,0.10685138776898384
GO:0043543,0.46861239172937197,0.09291102692653828
GO:0045333,0.5724157270288878,0.12082137562063608
GO:0048193,0.4146544545088069,0.09156669174947522
GO:0048284,0.5000589814362052,0.10343378932180411
GO:0048308,0.5445061794362471,0.10618720371645944
GO:0051049,0.3770871983308877,0.09512138468298045
GO:0051052,0.5231059113644219,0.10635204166643078
GO:0051321,0.6093752717201026,0.12543433687158606
GO:0051603,0.4923391820056025,0.09486581887778911
GO:0051726,0.5303978181746682,0.1044795909632336
