GO Term,AUC,Average Precision
GO:0000054,0.91748887519317,0.2838210762162839
GO:0000278,0.7388554548692614,0.18123181745342232
GO:0000747,0.5919133635686012,0.11766767608848486
GO:0001403,0.61760484625029,0.1254824526930526
GO:0002181,0.9090909136064125,0.26301484938823816
GO:0006260,0.8004597270122665,0.2148645687089725
GO:0006281,0.7545361815227132,0.1842719724307006
GO:0006310,0.8214925459553594,0.2200334640145302
GO:0006325,0.7928193618655734,0.19991602336615324
GO:0006352,0.8733809082603337,0.2473910973735831
GO:0006353,0.8255298431439171,0.22756352201402985
GO:0006360,0.7383164553442991,0.1791423260799863
GO:0006364,0.9218666344884127,0.2866446235091849
GO:0006366,0.7157770002234981,0.1636134878424081
GO:0006383,0.7518403194558402,0.18612526175203634
GO:0006397,0.7831853626910703,0.1989822716746818
GO:0006401,0.8023765454921893,0.20902804296192798
GO:0006413,0.7674443507772991,0.2028268457929635
GO:0006414,0.8773778644725035,0.24750949653970214
GO:0006418,0.8765413989288617,0.25158220986089236
GO:0006457,0.7415001815917415,0.1847823073091832
GO:0006468,0.6595759090727873,0.13902682727372104
GO:0006470,0.7645814394405422,0.18010018932749125
GO:0006486,0.8445632741673617,0.23833162295818328
GO:0006629,0.6635621824141655,0.1471342648877339
GO:0006811,0.7007362736213465,0.1650152748538689
GO:0006865,0.7364941806994463,0.19830154180089749
GO:0006869,0.6767177110765608,0.14835396763735306
GO:0006873,0.6368887272678866,0.13037042489986528
GO:0006887,0.7441465411376191,0.17417615640201448
GO:0006897,0.767218273109894,0.19480285531756553
GO:0006970,0.685061181758668,0.15578021475334058
GO:0006979,0.759587455112794,0.19492910309406844
GO:0007005,0.7840503640812081,0.211566806554117
GO:0007010,0.7165620899697427,0.1641821196553382
GO:0007031,0.7995335034723808,0.2110578532421629
GO:0007033,0.6463699999676107,0.1402734900049188
GO:0007059,0.8187510011488445,0.2207781919335777
GO:0007124,0.6152003628616962,0.12095267087763006
GO:0008033,0.8093927269842032,0.22567534327439287
GO:0008380,0.7855819995538014,0.20419485249234873
GO:0008643,0.7803431402002885,0.20167586524244757
GO:0009408,0.7904405727713175,0.2030500489772792
GO:0009451,0.8436587269005725,0.23736072269149802
GO:0016197,0.8286575764814166,0.2262740630791946
GO:0032196,0.9305894558742663,0.29450107665021313
GO:0032543,0.9503508256248474,0.30547800308398226
GO:0042273,0.9488147271491947,0.30310926254838705
GO:0042274,0.9288405470026508,0.29028300638835536
GO:0045333,0.8539570920028491,0.25277442680299284
GO:0051321,0.7333230892584596,0.1887874749113213
GO:0051603,0.7707371824586192,0.2080046758909117
GO:0051726,0.6947439090280095,0.16622111218151722
