GO Term,AUC,Average Precision
GO:0000054,0.8826045758451329,0.26023143942712496
GO:0000278,0.719934091555071,0.17155609259618954
GO:0000747,0.5904852727284676,0.12900745075602424
GO:0001403,0.528479074639703,0.1016168011860414
GO:0002181,0.3681818227876316,0.11337005245414647
GO:0006260,0.8105369072071891,0.2228292267498645
GO:0006281,0.7763949114563558,0.1962910320792686
GO:0006310,0.7880690895078428,0.2071616886170073
GO:0006325,0.8095460004144115,0.2125533097616651
GO:0006352,0.7741044551616386,0.19772047655893998
GO:0006353,0.48870813534751034,0.10011801947104304
GO:0006360,0.7715140886531656,0.20163863269578328
GO:0006364,0.9296609090290308,0.2923461370549419
GO:0006366,0.7078382734636544,0.17078792868351395
GO:0006383,0.7045176384273218,0.16720219930329105
GO:0006397,0.7777075442607112,0.20679723878204823
GO:0006401,0.698798091622895,0.17633242133259774
GO:0006413,0.7795623471562027,0.22479603239840343
GO:0006414,0.7003787811259908,0.19053223793921265
GO:0006418,0.779376643721711,0.2062829672745278
GO:0006457,0.7093679995336676,0.18249199402467772
GO:0006468,0.6544755451545564,0.15058654128963297
GO:0006470,0.4780083904777251,0.09487089365925999
GO:0006486,0.8243352728218094,0.23728962863981723
GO:0006629,0.6887332720343045,0.1644895494661548
GO:0006811,0.7141896375327434,0.17524124026704918
GO:0006865,0.5949536170504723,0.11965479200536555
GO:0006869,0.5458985394446216,0.10412047146566958
GO:0006873,0.6794410914810142,0.15597326359220526
GO:0006887,0.7175957747848929,0.1693263208593301
GO:0006897,0.7670966367940524,0.19750718359716915
GO:0006970,0.6864072720128196,0.15949203109876675
GO:0006979,0.694729817860474,0.17723938439515505
GO:0007005,0.7445711822538235,0.20512732565606182
GO:0007010,0.7239549104920694,0.1712684358168732
GO:0007031,0.6418115462970584,0.14191589951160147
GO:0007033,0.6274742828615573,0.13090675059702553
GO:0007059,0.81378500114412,0.22411402958021923
GO:0007124,0.5125172729252901,0.09718370202522386
GO:0008033,0.8124769984907153,0.23581249705634333
GO:0008380,0.8098338192153235,0.22215315682644193
GO:0008643,0.6171435274708131,0.12829692185312902
GO:0009408,0.48689342660635904,0.09657150718556855
GO:0009451,0.8442230002041906,0.23270882944694973
GO:0016197,0.6670053586692083,0.1443498518932548
GO:0032196,0.8915871795999754,0.2816583270349286
GO:0032543,0.9423184554104121,0.3027963597998023
GO:0042273,0.9227490019427126,0.29228501181575384
GO:0042274,0.9360175486547047,0.29648057306016035
GO:0045333,0.820856908661197,0.24347142531722785
GO:0051321,0.7398226349639643,0.20394846371967684
GO:0051603,0.811392090496152,0.2265110833082687
GO:0051726,0.7192749076577919,0.17365051455186173
