GO Term,AUC,Average Precision
GO:0000054,0.87698468807956,0.2560638424280411
GO:0000278,0.7192161816772265,0.17878669327294286
GO:0000747,0.6326637259819545,0.1440565296032212
GO:0001403,0.5603541098646269,0.11344497835244795
GO:0006260,0.8206820935035992,0.23724466847628356
GO:0006281,0.7435095465386985,0.18506889683482322
GO:0006310,0.7289294539014068,0.18372444764253767
GO:0006325,0.7326176368368218,0.18349477205019105
GO:0006352,0.823253285428197,0.2216198956061931
GO:0006353,0.4412056055673649,0.09225893738683462
GO:0006360,0.7978911507094594,0.2194733762734638
GO:0006364,0.9307684536702953,0.29544156593829396
GO:0006366,0.6870443634072171,0.16230045107277957
GO:0006383,0.7457874812325901,0.20263050179247322
GO:0006397,0.7726972718877633,0.2023553879376162
GO:0006401,0.7122930911766386,0.18487429608675568
GO:0006413,0.8008839689161803,0.23188886566205621
GO:0006414,0.691956305794934,0.1560487716228931
GO:0006418,0.803774071679405,0.21667370176815487
GO:0006457,0.7291555455030386,0.19993652812391519
GO:0006468,0.6849197276149432,0.16119194814562798
GO:0006470,0.5265303112047585,0.10384210914468461
GO:0006486,0.807600909911403,0.23267178359492258
GO:0006629,0.7338398176070874,0.18475852844931862
GO:0006811,0.7591255451868055,0.19071226131645116
GO:0006865,0.6740972063504159,0.14058772967192545
GO:0006869,0.5215302834030221,0.10393178028119568
GO:0006873,0.7060420910497301,0.1729125420999798
GO:0006887,0.6129464215320187,0.12786586295381236
GO:0006897,0.7433930913580963,0.18712322073023427
GO:0006970,0.6833269090414132,0.16891357446055522
GO:0006979,0.760483455511117,0.20465854195573113
GO:0007005,0.7026475458271823,0.17844864408333194
GO:0007010,0.6937900911598276,0.15980532826957378
GO:0007031,0.7502246922433704,0.19284617482089206
GO:0007033,0.7603181818240131,0.19487255129082637
GO:0007059,0.7914690910988932,0.21157735531573946
GO:0007124,0.5613830001338449,0.1101354934986342
GO:0008033,0.5963152925019727,0.11972700493384127
GO:0008380,0.8086899107696002,0.21898807006532495
GO:0008643,0.7466336778923869,0.18595035134912372
GO:0009408,0.6218244964553212,0.14216516753940872
GO:0009451,0.8795587165001137,0.2646051151716408
GO:0016197,0.8674482526986197,0.25448861197808287
GO:0032196,0.9425765405677957,0.29837519730898465
GO:0042273,0.9347455471347361,0.29574089346690613
GO:0042274,0.8812878816564934,0.27337699942290783
GO:0045333,0.8594788186463463,0.2627168787731366
GO:0051321,0.7777651790688344,0.21689103479886596
GO:0051603,0.8242214548209873,0.24009942247583108
GO:0051726,0.7153660914855269,0.17120102479579774
