GO Term,AUC,Average Precision
GO:0000054,0.6789486697735557,0.17965583879779232
GO:0000278,0.6727322786037641,0.18252211013368586
GO:0000747,0.6789648481458637,0.18043730876933445
GO:0001403,0.6794940571517747,0.17994116230376742
GO:0002181,0.622727257758379,0.16649554927240717
GO:0003677,0.6592615035860799,0.19208401107584888
GO:0003682,0.6801140845898772,0.18009058569710362
GO:0003700,0.6780701413197887,0.1808835750858892
GO:0003735,0.6758487877978266,0.18064057789133353
GO:0004386,0.6799198788887694,0.18029805565354498
GO:0004518,0.6778547206562309,0.18078562273559245
GO:0005085,0.6792381685779303,0.17972678778982581
GO:0005576,0.678337174711368,0.17996143418956886
GO:0005618,0.6793504060294733,0.18017643819139761
GO:0005694,0.6710486922293626,0.18448412736031142
GO:0005730,0.6737175551921828,0.18103889435326512
GO:0005740,0.6677711465558069,0.1850840210122141
GO:0005773,0.676357115117452,0.18317141545767135
GO:0005777,0.6793456552736779,0.17992398204993118
GO:0005783,0.663789475866604,0.18672414507242766
GO:0005794,0.6746889503516934,0.1828462279107083
GO:0005840,0.67098181562803,0.1840910394510085
GO:0005886,0.6727272695873927,0.1832948539826003
GO:0005933,0.6784631575695345,0.1811897765384479
GO:0005938,0.6789607402412114,0.18028261545774613
GO:0006260,0.6771661565071395,0.18046031502024695
GO:0006281,0.6732702575097792,0.18238603687963703
GO:0006310,0.6746324669364839,0.18176034078001976
GO:0006325,0.6786760050156048,0.18047967828607017
GO:0006352,0.6804861090027368,0.1802706775793975
GO:0006353,0.6778920798524716,0.1793502049446575
GO:0006360,0.6777509521202989,0.18014589604803108
GO:0006364,0.6784015225909269,0.18156846626983447
GO:0006366,0.6718341856605627,0.18452290699360047
GO:0006383,0.6799273181561254,0.1801735021329739
GO:0006397,0.6788459036025875,0.18067054165967486
GO:0006401,0.6786398199864303,0.17992106704820285
GO:0006413,0.6799759500010405,0.18009058569710362
GO:0006414,0.6787976407163314,0.17961053812837266
GO:0006418,0.6795305484963287,0.17996096609963122
GO:0006457,0.6803208032508741,0.1802706775793975
GO:0006468,0.6779208884127862,0.1804902468784289
GO:0006470,0.6797480408440537,0.17987144778289177
GO:0006486,0.6798875536980975,0.17991049943525683
GO:0006629,0.6735697364469948,0.18296728223629974
GO:0006811,0.6748202368262203,0.1808905479711565
GO:0006865,0.6798875536980975,0.17991049943525683
GO:0006869,0.6798262804293694,0.17988973929180452
GO:0006873,0.6783752099333585,0.18029713568091393
GO:0006887,0.6797110290531048,0.17997412647510116
GO:0006897,0.6789148948874578,0.18004431836984375
GO:0006970,0.6790765916932459,0.18012885716760701
GO:0006979,0.6797050348523983,0.17997303534299136
GO:0007005,0.6780468884353864,0.18105900662460112
GO:0007010,0.6759667694435709,0.18190211450647223
GO:0007031,0.6792619372427713,0.1799144720963253
GO:0007033,0.6798875536980975,0.17991049943525683
GO:0007059,0.6784090856455309,0.18076300179484214
GO:0007124,0.6806680879782546,0.1804507693668658
GO:0008033,0.6798875536980975,0.17991049943525683
GO:0008168,0.6794511942148462,0.18018807192079045
GO:0008233,0.6782422972031107,0.1810948442511938
GO:0008289,0.6796397252377355,0.18012086733430624
GO:0008380,0.678238206701205,0.1802841187282042
GO:0008643,0.6798262804293694,0.17988973929180452
GO:0009408,0.6782828303569025,0.17948941126691573
GO:0009451,0.6759842757298188,0.18113184156810697
GO:0016197,0.6793775621582736,0.1799345586887237
GO:0016301,0.6732414516644044,0.18175879524512725
GO:0016491,0.6707438600809758,0.18249081350930713
GO:0016757,0.6797505945030452,0.18012059114263818
GO:0016779,0.676735006764838,0.18058321775496006
GO:0016791,0.680180447598771,0.1802706775793975
GO:0016798,0.6798875536980975,0.17991049943525683
GO:0016829,0.6786333874030547,0.18014640512927013
GO:0016853,0.6791486252939053,0.17999016843329776
GO:0016874,0.676894074463222,0.18061569642411038
GO:0019843,0.6796263916683141,0.17983609152774227
GO:0022857,0.6694053022973133,0.18313156203248285
GO:0030427,0.6745476768821986,0.18135503559830513
GO:0030674,0.6793580977812049,0.17992530413310637
GO:0031410,0.6779597671709489,0.18187914872169494
GO:0032196,0.6785503969336966,0.18113963573087347
GO:0032543,0.6790300370684973,0.179964474235746
GO:0042273,0.6798875536980975,0.17991049943525683
GO:0042274,0.6792478581801248,0.18039746032722973
GO:0042393,0.6776066611647945,0.1793169571143208
GO:0045333,0.6795842403925172,0.18075979759002272
GO:0051082,0.6792301306782439,0.17991254604472356
GO:0051321,0.6767463063841517,0.18200141924281013
GO:0051603,0.6756333471741527,0.18191303196346217
GO:0051726,0.678332710421316,0.18063160026953978
