Gene,Label,Score,Background Score,Precision,Recall,False Positive Rate
YDR493W,0,2722.0563563108444,68668.65826364607,1.0,0.0,0.0
YMR157C,0,2471.270905017853,65011.59384551644,1.0,0.0,0.0
YJR080C,0,2460.086534380913,64943.03818252683,1.0,0.0,0.0
YBR262C,0,2403.53262424469,62490.03709182143,1.0,0.0,0.0
YER182W,0,2396.381049513817,64681.306399181485,1.0,0.0,0.0
YBL015W,0,2258.9758882522583,56242.80550006032,1.0,0.0,0.0
YKR016W,0,2184.043441057205,57182.849841952324,1.0,0.0,0.0
YHR198C,0,2178.2774755954742,58797.16187077761,1.0,0.0,0.0
YGL143C,0,2145.2240039110184,53415.68551078439,1.0,0.0,0.0
YIR024C,0,2108.991856813431,54994.044249236584,1.0,0.0,0.0
YDR525W-A,0,2067.4505409002304,54459.441183552146,1.0,0.0,0.0
YBR269C,0,2041.7539303898811,54074.16205137223,1.0,0.0,0.0
YHR038W,0,1999.7350940704346,51454.83384811878,1.0,0.0,0.0
YGR243W,0,1993.2515355944633,57332.80003039539,1.0,0.0,0.0
YLR168C,0,1893.4771938323975,54445.4575009346,1.0,0.0,0.0
YGL080W,0,1881.956179857254,53097.820905670524,1.0,0.0,0.0
YBL095W,0,1847.5089235305786,65867.89060592651,1.0,0.0,0.0
YHR189W,0,1813.2423641681671,56580.12465283275,1.0,0.0,0.0
YFL046W,0,1792.8766297101974,55907.61680312455,1.0,0.0,0.0
YFL027C,0,1755.2582000494003,58473.20555116236,1.0,0.0,0.0
YNL100W,0,1741.7129077911377,61404.29679098725,1.0,0.0,0.0
YJL161W,0,1691.0565566718578,58479.23427684605,1.0,0.0,0.0
YOR350C,0,1672.8049726486206,50580.88820067048,1.0,0.0,0.0
YMR066W,0,1627.9707112312317,54192.96433033049,1.0,0.0,0.0
YGR031W,0,1614.5064175128937,55201.58827573806,1.0,0.0,0.0
YLR072W,0,1599.6207123696804,54440.501197099686,1.0,0.0,0.0
YFL030W,0,1553.4573500156403,32884.4886521101,1.0,0.0,0.0
YDR474C,0,1494.6468101739883,52034.65500488877,1.0,0.0,0.0
