Batch,Training Loss,Validation Loss
0,69.87404227256775,69.77790176868439
100,62.60865533351898,45.08309870958328
200,16.9937761798501,7.405139207839966
300,6.312800299376249,5.826851725578308
400,5.269352871924639,5.144946314394474
500,4.888220179826021,4.8027194663882256
600,4.7126719430089,5.590168386697769
700,4.602261159569025,4.1326311230659485
800,4.4081258662045,4.047312214970589
900,4.329239094629884,4.044165834784508
1000,4.239746108651161,4.273356683552265
1100,4.194610897451639,4.04436394572258
1200,4.093289021402597,4.204532690346241
1300,4.100038047879934,4.3147287145257
1400,3.986225448548794,4.234527312219143
1500,3.9890019819140434,4.074646681547165
1600,3.925980795174837,3.811303898692131
1700,3.9773850217461586,4.520992413163185
1800,3.859818970784545,3.4118035808205605
1900,3.9183489307761192,4.486668072640896
2000,3.8113764990121126,3.5811126977205276
2100,3.7865136973559856,4.2863306403160095
2200,3.7832768596708775,3.4279461205005646
2300,3.7632554545998573,3.5189082846045494
2400,3.807462537661195,3.4060100466012955
2500,3.7574500776827335,4.48319461196661
2600,3.725630432367325,4.00339100509882
2700,3.729590527713299,3.4318336099386215
2800,3.7407771348953247,3.747459687292576
2900,3.7493277229368687,4.037466533482075
3000,3.7322888150811195,3.7998491898179054
3100,3.7446243949234486,4.239982590079308
3200,3.6943302173167467,4.1729046776890755
3300,3.682962652295828,3.560221754014492
3400,3.658789986744523,3.9245428889989853
3500,3.664598835632205,3.4438977017998695
3600,3.69217449426651,3.4323398023843765
3700,3.7277068607509136,3.2501320540905
3800,3.70239363797009,3.0082621052861214
3900,3.7476874869316816,4.010114260017872
4000,3.7000678926706314,3.9467211067676544
4100,3.682352567091584,3.979811891913414
4200,3.659351360052824,3.80751870572567
4300,3.6499004047363997,3.280828259885311
4400,3.6524198818951845,4.166225865483284
4500,3.6123470962047577,3.684314377605915
4600,3.6857278142124414,4.788294211030006
4700,3.664656847715378,3.60265601426363
4800,3.6252112071961164,3.9611566066741943
4900,3.6032498627901077,4.080163203179836
5000,3.721451221033931,3.8958317786455154
5100,3.6479091849178076,3.523862473666668
5200,3.6459082942456007,4.025930650532246
5300,3.620575590059161,3.69142796844244
5400,3.634101275354624,3.88045821338892
5500,3.6368186958134174,3.2366007938981056
5600,3.5980355106294155,3.6055421829223633
5700,3.6396889481693506,4.0783968940377235
5800,3.676193756982684,3.0360769294202328
5900,3.6356263253837824,3.871402367949486
6000,3.6478077061474323,3.4753260016441345
6100,3.6462603118270636,3.7831654399633408
6200,3.6194562818855047,4.23743661493063
6300,3.658679399639368,3.573050871491432
6400,3.592553276568651,3.361431248486042
6500,3.6655278876423836,3.628893159329891
6600,3.6629588548094034,3.3434543386101723
6700,3.5879921205341816,3.8221830502152443
6800,3.6463423669338226,3.9065423235297203
6900,3.638891849666834,3.5361093655228615
7000,3.603737983852625,3.5739532113075256
7100,3.6341310031712055,3.2182345911860466
7200,3.6275471560657024,3.421456888318062
7300,3.584544939920306,3.55253953486681
7400,3.562682004645467,4.124669395387173
7500,3.5860399212688208,3.861619047820568
7600,3.602124635130167,3.6549747362732887
7700,3.5533744245767593,3.9339178800582886
7800,3.657000459730625,3.5905879363417625
7900,3.559328943490982,3.959818184375763
8000,3.637090867385268,3.9093074575066566
8100,3.5803720634430647,4.145178645849228
8200,3.656754134222865,3.889828100800514
8300,3.57739501260221,3.2301294803619385
8400,3.5957439336925745,3.6590418964624405
8500,3.5806205216795206,3.3094144240021706
8600,3.5729212649166584,3.5277289524674416
8700,3.5575244706124067,3.3811985701322556
8800,3.549727473407984,3.2432805001735687
8900,3.562365835532546,3.328324444591999
9000,3.578865833580494,3.7684334069490433
9100,3.5546014569699764,3.747047744691372
9200,3.5030299481004477,3.8180015981197357
9300,3.570114780217409,3.7967467680573463
9400,3.5579824447631836,3.751401863992214
9500,3.5724296532571316,3.5422736778855324
9600,3.5594340208917856,4.706659764051437
9700,3.584497895091772,3.8916176557540894
9800,3.5698622409254313,3.4489595144987106
9900,3.562167599797249,4.2308492213487625
10000,3.579666329547763,3.766126409173012
10100,3.5416183192282915,3.5414869338274
10200,3.5856840144842863,3.3107608929276466
10300,3.515894940122962,3.461447022855282
10400,3.510365318506956,2.9314756393432617
10500,3.602386277168989,3.7119921669363976
10600,3.5662570632994175,3.9555640146136284
10700,3.5557958856225014,3.355751819908619
10800,3.5612228997051716,3.8215313851833344
10900,3.549012493342161,3.370177634060383
11000,3.583733681589365,3.451327309012413
11100,3.570061331614852,3.4874027967453003
11200,3.5309270303696394,3.471447639167309
11300,3.540889898315072,3.1796443462371826
11400,3.520646182820201,3.672467954456806
11500,3.5236385259777308,4.118962585926056
11600,3.56842827424407,3.308023512363434
11700,3.537560163065791,3.6608033627271652
11800,3.5528415478765965,3.5268882289528847
11900,3.5478253085166216,3.492331840097904
12000,3.5680312998592854,3.841729871928692
12100,3.5658315531909466,4.20924685895443
12200,3.526386756449938,3.697216622531414
12300,3.5737505350261927,3.3802196756005287
12400,3.5119033586233854,4.50371365994215
12500,3.5203994382172823,4.19633649289608
12600,3.5703522618860006,3.8887419924139977
12700,3.5096833296120167,3.390689417719841
12800,3.541654972359538,4.034550487995148
12900,3.565008444711566,4.105045981705189
13000,3.5054671969264746,3.323712572455406
13100,3.568185845389962,3.959004506468773
13200,3.5465195886790752,3.9081795141100883
13300,3.538507405668497,3.881368264555931
13400,3.499088006094098,3.984517902135849
13500,3.563428595662117,3.8136499375104904
13600,3.494455860927701,3.6811107769608498
