Batch,Training Loss,Validation Loss
0,69.22275424003601,69.14565861225128
100,60.76414042711258,41.7969211935997
200,15.944912064820528,5.862428620457649
300,5.3858226872980595,5.365670621395111
400,4.914925925433636,4.342717714607716
500,4.656269650906324,4.666026160120964
600,4.415746968239546,4.122115224599838
700,4.3632049933075905,4.010834060609341
800,4.220277138054371,5.181098505854607
900,4.232367090880871,3.997129388153553
1000,4.086661625653505,3.6825788766145706
1100,4.129963614046574,3.670903332531452
1200,3.9789988920092583,3.9445380866527557
1300,4.048641670495272,4.078928343951702
1400,3.9314048998057842,3.790808692574501
1500,3.9062978588044643,3.44633799046278
1600,3.9326158594340086,3.3858851343393326
1700,3.86991498619318,3.8003626465797424
1800,3.8704807478934526,4.063614644110203
1900,3.8844913467764854,3.4608307853341103
2000,3.840644881129265,3.6448579281568527
2100,3.8259016573429108,4.455981180071831
2200,3.858035933226347,4.528236947953701
2300,3.83647733181715,3.7465228140354156
2400,3.8459862247109413,3.4011060744524
2500,3.8194721713662148,3.511498048901558
2600,3.7541032694280148,4.226867631077766
2700,3.8184454441070557,3.8421915844082832
2800,3.775354713201523,3.5808897390961647
2900,3.7838855609297752,4.158576764166355
3000,3.791957078501582,4.4851043447852135
3100,3.7709159031510353,3.328872434794903
3200,3.8106476813554764,3.6827313527464867
3300,3.7532821130007505,3.5268649458885193
3400,3.743166361004114,3.388831466436386
3500,3.7073559053242207,3.6912553384900093
3600,3.728885045275092,3.686605878174305
3700,3.7982467710971832,3.610677383840084
3800,3.7380459383130074,3.494632914662361
3900,3.7312595807015896,4.3465979397296906
4000,3.7578629795461893,4.036888405680656
4100,3.692055057734251,4.595015086233616
4200,3.6954815089702606,3.6005986109375954
4300,3.7450996041297913,3.3779825642704964
4400,3.736608823761344,3.7299182638525963
4500,3.7265038657933474,3.5093603283166885
4600,3.6739967186003923,3.7142765894532204
4700,3.7377746552228928,3.9218787103891373
4800,3.780797488987446,3.510158210992813
4900,3.747593030333519,3.6408770084381104
5000,3.6542155146598816,3.580907955765724
5100,3.710461074486375,3.4974994882941246
5200,3.7129773888736963,3.3471011370420456
5300,3.6640794090926647,3.903219848871231
5400,3.6477488670498133,3.91580943018198
5500,3.722817275673151,3.7619340792298317
