GO Term,AUC,Average Precision
GO:0000054,0.2587260393552821,0.09090909361839294
GO:0000278,0.3624530913818162,0.09116611010174859
GO:0000747,0.4064936363185883,0.09126377512040464
GO:0001403,0.42879880864714254,0.09502657277737292
GO:0002181,0.3333333423643401,0.09654991667379033
GO:0006260,0.3177778179492399,0.09125044074044986
GO:0006281,0.34369290928319307,0.09107452461529862
GO:0006310,0.48850945439521987,0.09394476491822437
GO:0006325,0.28819127287077506,0.09102486367388204
GO:0006352,0.24059169870911157,0.09100065521350574
GO:0006353,0.2947845860073964,0.0916199402117626
GO:0006360,0.35798872543322213,0.09101646129351251
GO:0006364,0.6560709082980493,0.14544546769898045
GO:0006366,0.3412309088587274,0.0910332472317598
GO:0006383,0.3019315058895563,0.0909905424362413
GO:0006397,0.32098545441316145,0.0913332038691098
GO:0006401,0.2885780905969335,0.09100003791126338
GO:0006413,0.30314320415149415,0.09100412574120824
GO:0006414,0.31472274477944356,0.10121655798319615
GO:0006418,0.4382409305314082,0.09395856402501158
GO:0006457,0.4015328178877879,0.10622885287078944
GO:0006468,0.3555505452513991,0.09104978164082224
GO:0006470,0.30822717352887186,0.09141484386412613
GO:0006486,0.256048363937319,0.09095041816478426
GO:0006629,0.4505852737924063,0.09115743158486757
GO:0006811,0.4241950913050466,0.09161589308286255
GO:0006865,0.5827478876343457,0.1364496425213494
GO:0006869,0.5006277316911895,0.09621461533618618
GO:0006873,0.3685377272022359,0.0910848316049034
GO:0006887,0.3168913661484327,0.09096157146889237
GO:0006897,0.2803661817731124,0.0909586912447756
GO:0006970,0.3918194551918423,0.09457059011066501
GO:0006979,0.40620445423686496,0.09321332977644421
GO:0007005,0.313738363190226,0.09101658917286179
GO:0007010,0.33874627271433233,0.09098349852385847
GO:0007031,0.2705277772787748,0.09108414895520754
GO:0007033,0.4187113223329181,0.09090909361839294
GO:0007059,0.32015172729718455,0.09107452461529862
GO:0007124,0.4103068187421992,0.09121694567664103
GO:0008033,0.3508513631254054,0.09197981578721241
GO:0008380,0.3139984546822009,0.09097522770139305
GO:0008643,0.561374746511521,0.12348202259025791
GO:0009408,0.34972180710435613,0.0967385856942697
GO:0009451,0.3756117271724136,0.09150960218635472
GO:0016197,0.27271903348901183,0.09146149373931803
GO:0032196,0.846758184469813,0.2196019837863066
GO:0042273,0.41126945507078727,0.09090909361839294
GO:0042274,0.44129181794897354,0.09090909361839294
GO:0045333,0.31358109099896286,0.09091735556112095
GO:0051321,0.4808436366650276,0.09562136311490427
GO:0051603,0.27801718189536634,0.09091735556112095
GO:0051726,0.3726687273720004,0.09106624719636007
