Gene A,Gene B,Label,Score,Precision,Recall,False Positive Rate
YNL239W,YBR126C,0,0.58496785,0.0,0.0,0.00015015015378594398
YMR067C,YBL050W,0,0.3684341,0.0,0.0,0.00030030030757188797
YJL042W,YDL126C,0,0.35621107,0.0,0.0,0.00045045046135783195
YBL103C,YBR020W,0,0.33129174,0.0,0.0,0.0006006006151437759
YEL012W,YNL127W,0,0.31544524,0.0,0.0,0.0007507507689297199
YDR462W,YHR184W,0,0.3147315,0.0,0.0,0.0009009009227156639
YGL208W,YPR149W,0,0.30077356,0.0,0.0,0.001051051076501608
YKL086W,YLR203C,0,0.2971918,0.0,0.0,0.0012012012302875519
YML073C,YLR447C,0,0.29036912,0.0,0.0,0.0013513513840734959
YBR185C,YDL054C,0,0.27066222,0.0,0.0,0.0015015015378594398
YFR004W,YGL244W,0,0.26179457,0.0,0.0,0.0016516516916453838
YMR314W,YER004W,0,0.25570852,0.0,0.0,0.0018018018454313278
YLR148W,YML095C,0,0.25055438,0.0,0.0,0.0019519519992172718
YGR216C,YHR025W,0,0.23842329,0.0,0.0,0.002102102153003216
YGR264C,YOR168W,1,0.22358754,0.06666667014360428,0.0015015015378594398,0.002102102153003216
YOR144C,YNL127W,0,0.21323743,0.0625,0.0015015015378594398,0.0022522523067891598
YBR050C,YHR105W,0,0.20566434,0.05882352963089943,0.0015015015378594398,0.0024024024605751038
YBL084C,YJL066C,0,0.2043311,0.0555555559694767,0.0015015015378594398,0.0025525526143610477
YOR317W,YGR271W,0,0.19723356,0.05263157933950424,0.0015015015378594398,0.0027027027681469917
YLR110C,YAL023C,0,0.1915918,0.05000000074505806,0.0015015015378594398,0.0028528529219329357
YLR262C,YGL137W,0,0.18127225,0.0476190485060215,0.0015015015378594398,0.0030030030757188797
YMR208W,YKL041W,0,0.17754826,0.04545454680919647,0.0015015015378594398,0.0031531532295048237
YHR124W,YER170W,0,0.1764811,0.043478261679410934,0.0015015015378594398,0.0033033033832907677
YIL112W,YLR178C,0,0.17406692,0.0416666679084301,0.0015015015378594398,0.0034534535370767117
YDR403W,YIL132C,0,0.17320621,0.03999999910593033,0.0015015015378594398,0.0036036036908626556
YKR002W,YMR200W,0,0.17285374,0.03846153989434242,0.0015015015378594398,0.0037537538446485996
YDR118W,YGR227W,0,0.17219725,0.03703703731298447,0.0015015015378594398,0.0039039039984345436
YPL157W,YHR069C,0,0.16953266,0.0357142873108387,0.0015015015378594398,0.004054054152220488
YBR126C,YBR006W,0,0.1684799,0.03448275849223137,0.0015015015378594398,0.004204204306006432
