Gene A,Gene B,Label,Score,Precision,Recall,False Positive Rate
YDR406W,YMR319C,0,0.48864442,0.0,0.0,9.999999747378752e-05
YOL101C,YOR307C,0,0.4316272,0.0,0.0,0.00019999999494757503
YBR268W,YJR090C,0,0.4192385,0.0,0.0,0.0003000000142492354
YGR224W,YLR368W,0,0.40122604,0.0,0.0,0.00039999998989515007
YLR027C,YPL029W,0,0.384938,0.0,0.0,0.0005000000237487257
YGR280C,YNL142W,0,0.35767922,0.0,0.0,0.0006000000284984708
YIR004W,YPL147W,1,0.35154676,0.1428571492433548,0.0010000000474974513,0.0006000000284984708
YNL056W,YJR095W,0,0.34722996,0.125,0.0010000000474974513,0.000699999975040555
YBR192W,YPR037C,0,0.34419274,0.1111111119389534,0.0010000000474974513,0.0007999999797903001
YJL004C,YDL052C,0,0.33687544,0.10000000149011612,0.0010000000474974513,0.0008999999845400453
YDR067C,YMR146C,0,0.32757476,0.09090909361839294,0.0010000000474974513,0.0010000000474974513
YNR055C,YBR018C,0,0.32277793,0.0833333358168602,0.0010000000474974513,0.0010999999940395355
YGR085C,YHR106W,0,0.31779367,0.07692307978868484,0.0010000000474974513,0.0012000000569969416
YIR004W,YKL026C,1,0.30747655,0.1428571492433548,0.0020000000949949026,0.0012000000569969416
YER073W,YMR019W,0,0.30351365,0.13333334028720856,0.0020000000949949026,0.0013000000035390258
YOR110W,YCL032W,0,0.30239058,0.125,0.0020000000949949026,0.00139999995008111
YOR140W,YBR008C,0,0.30080414,0.11764705926179886,0.0020000000949949026,0.001500000013038516
YJL069C,YPR149W,0,0.2977845,0.1111111119389534,0.0020000000949949026,0.0015999999595806003
YHR193C,YOR354C,0,0.29721954,0.10526315867900848,0.0020000000949949026,0.0017000000225380063
YDL028C,YCL036W,0,0.27811587,0.10000000149011612,0.0020000000949949026,0.0017999999690800905
YCR086W,YNL321W,0,0.27743757,0.095238097012043,0.0020000000949949026,0.0019000000320374966
YPL232W,YFL023W,0,0.27508736,0.09090909361839294,0.0020000000949949026,0.0020000000949949026
YPR105C,YHR197W,0,0.27383256,0.08695652335882187,0.0020000000949949026,0.002099999925121665
YGR145W,YER141W,0,0.26947346,0.0833333358168602,0.0020000000949949026,0.002199999988079071
YML123C,YPL145C,0,0.267687,0.07999999821186066,0.0020000000949949026,0.002300000051036477
YHR146W,YBR091C,0,0.26190013,0.07692307978868484,0.0020000000949949026,0.002400000113993883
YCL025C,YNL282W,0,0.26123413,0.07407407462596893,0.0020000000949949026,0.0024999999441206455
YPR149W,YMR275C,0,0.25732097,0.0714285746216774,0.0020000000949949026,0.0026000000070780516
YGR179C,YOL061W,0,0.2568742,0.06896551698446274,0.0020000000949949026,0.0027000000700354576
YDR007W,YBR135W,0,0.25557545,0.06666667014360428,0.0020000000949949026,0.00279999990016222
YGR077C,YDL065C,1,0.2538509,0.09677419066429138,0.003000000026077032,0.00279999990016222
YBL066C,YMR075W,0,0.25007877,0.09375,0.003000000026077032,0.002899999963119626
YNL044W,YDR028C,0,0.24939886,0.09090909361839294,0.003000000026077032,0.003000000026077032
YLR431C,YGR221C,0,0.2480037,0.0882352963089943,0.003000000026077032,0.003100000089034438
YBR109C,YJL209W,0,0.245994,0.08571428805589676,0.003000000026077032,0.0031999999191612005
YDR316W,YAL033W,0,0.24564832,0.0833333358168602,0.003000000026077032,0.0032999999821186066
YGL226W,YJR119C,0,0.24545594,0.0810810774564743,0.003000000026077032,0.0034000000450760126
YDR513W,YPL190C,0,0.24215949,0.07894736528396606,0.003000000026077032,0.0035000001080334187
YOL054W,YPR159W,0,0.23937127,0.07692307978868484,0.003000000026077032,0.003599999938160181
YJL087C,YER018C,0,0.23425534,0.07500000298023224,0.003000000026077032,0.003700000001117587
YCR005C,YDR147W,0,0.22929175,0.0731707289814949,0.003000000026077032,0.003800000064074993
YBR054W,YGR080W,0,0.22890362,0.0714285746216774,0.003000000026077032,0.0038999998942017555
YLL001W,YMR018W,1,0.22771835,0.09302325546741486,0.004000000189989805,0.0038999998942017555
YKR028W,YPL130W,0,0.22634608,0.09090909361839294,0.004000000189989805,0.004000000189989805
YPR065W,YER033C,0,0.22560371,0.08888889104127884,0.004000000189989805,0.004100000020116568
YNL192W,YNR003C,0,0.22199073,0.08695652335882187,0.004000000189989805,0.00419999985024333
YOR326W,YNL214W,1,0.22157627,0.10638298094272614,0.004999999888241291,0.00419999985024333
YIL168W,YHR185C,0,0.22093222,0.1041666641831398,0.004999999888241291,0.00430000014603138
YDL065C,YIR004W,1,0.21876311,0.12244898080825806,0.006000000052154064,0.00430000014603138
YDL065C,YPR028W,1,0.21676296,0.14000000059604645,0.007000000216066837,0.00430000014603138
YNL232W,YKL114C,0,0.21640693,0.13725490868091583,0.007000000216066837,0.004399999976158142
YPL208W,YER033C,0,0.21390685,0.13461539149284363,0.007000000216066837,0.0044999998062849045
YHR132C,YPR190C,0,0.21367088,0.1320754736661911,0.007000000216066837,0.004600000102072954
YDL065C,YJL210W,1,0.21339604,0.14814814925193787,0.00800000037997961,0.004600000102072954
YDL165W,YEL019C,0,0.21309012,0.145454540848732,0.00800000037997961,0.004699999932199717
