GO Term,AUC,Average Precision
GO:0000054,0.8803477403909561,0.2678049822782942
GO:0000278,0.6838517147247807,0.1567656326680021
GO:0000747,0.6336885568492263,0.13667375631901352
GO:0001403,0.6252209095579191,0.13115244710377671
GO:0002181,0.6563636363907294,0.17347530350089074
GO:0003677,0.6448523336476276,0.1492973042970354
GO:0003682,0.6968562878063901,0.1575876106538556
GO:0003700,0.7094616030811289,0.15917395320670172
GO:0003735,0.9484523230289871,0.30896106809513135
GO:0004386,0.8034237303770655,0.21599999541924758
GO:0004518,0.787595008195833,0.19826530566540632
GO:0005085,0.6269622338359915,0.13434843055372248
GO:0005576,0.7990223677530884,0.21472510692883623
GO:0005618,0.7912896607646888,0.211710520692847
GO:0005694,0.7193537769463781,0.17155167053098028
GO:0005730,0.9119347010075368,0.2881237171509049
GO:0005740,0.7179505306714246,0.17328297264196657
GO:0005773,0.6768794974572957,0.15087325110354208
GO:0005777,0.7984603647393789,0.22665357696129518
GO:0005783,0.6722613982258905,0.15785598610409282
GO:0005794,0.7498297577228884,0.17948151758177713
GO:0005840,0.8779330328322513,0.2753592177758163
GO:0005886,0.6381281090227262,0.14318005823479457
GO:0005933,0.6506427171057175,0.13792805493284355
GO:0005938,0.7109615951652681,0.16195833051001485
GO:0006260,0.7525531269044891,0.1886317244910381
GO:0006281,0.6702132186920128,0.14890050478618252
GO:0006310,0.8190507153415079,0.22047128798744894
GO:0006325,0.7130625272657066,0.16448081124844877
GO:0006352,0.8056353627829812,0.20994123118167574
GO:0006353,0.7438476501954137,0.1787221860323821
GO:0006360,0.7958318413891724,0.20442447618530554
GO:0006364,0.9182113274945454,0.2882727024020119
GO:0006366,0.6074158938846509,0.12695184331996875
GO:0006383,0.7955612582396081,0.19873953521658075
GO:0006397,0.7254624512704639,0.17209607148509135
GO:0006401,0.6815754843787502,0.1469202926267277
GO:0006413,0.8320049999980362,0.24209405100277878
GO:0006414,0.8292983349902439,0.23382633910729336
GO:0006418,0.7693403175097794,0.2245085797746293
GO:0006457,0.7488940004356925,0.1862227348644625
GO:0006468,0.6628879108932504,0.14112408829277212
GO:0006470,0.6256904312549827,0.12716346644774607
GO:0006486,0.8221690130505859,0.23200478631528942
GO:0006629,0.657558050937231,0.14642949055135251
GO:0006811,0.7048290249713781,0.1668432403254238
GO:0006865,0.7174758186640472,0.18171339813145723
GO:0006869,0.6037468757467093,0.13318802052009002
GO:0006873,0.6627790407203985,0.13823343976993452
GO:0006887,0.7618645447108323,0.18214813389561393
GO:0006897,0.6888044683446536,0.15328266672112725
GO:0006970,0.6515771494085307,0.14257753905179826
GO:0006979,0.7448159998502074,0.17731233856894754
GO:0007005,0.6500012596451297,0.13646789916469293
GO:0007010,0.679651292885061,0.15408921882713383
GO:0007031,0.7583115483554593,0.19504360244931043
GO:0007033,0.6577348181428917,0.1480950085168535
GO:0007059,0.7332808538230814,0.18104130320250988
GO:0007124,0.6079874010606965,0.12621876379576596
GO:0008033,0.8349257856644372,0.2313832879323851
GO:0008168,0.7394626216235761,0.19152026132629676
GO:0008233,0.7517204656861934,0.19296037255430765
GO:0008289,0.7374211575214391,0.1780962954874743
GO:0008380,0.7259637823883782,0.17141801013526592
GO:0008643,0.8263745403913377,0.23713280495939137
GO:0009408,0.6948767685993208,0.1748119779901974
GO:0009451,0.832100950656628,0.22612804818966173
GO:0016197,0.8253964462593135,0.2264266823482764
GO:0016301,0.5936311831591566,0.12134027149054137
GO:0016491,0.743048612624301,0.18200408681753008
GO:0016757,0.7452124822350663,0.18665552822635934
GO:0016779,0.7992909288108349,0.22023632377182895
GO:0016791,0.6658888985582373,0.1466929114589637
GO:0016798,0.6863299992527834,0.17104560992324894
GO:0016829,0.6989318660859611,0.1526339027454907
GO:0016853,0.6289062720520359,0.13147756194729696
GO:0016874,0.6529813660446194,0.14326522120020607
GO:0019843,0.9453888791829395,0.29773485948975675
GO:0022857,0.7296340928813548,0.1775163479156115
GO:0030427,0.6864003687423484,0.15258418627625162
GO:0030674,0.6919652502508093,0.15159001488577237
GO:0031410,0.6701317973199554,0.15143003810129382
GO:0032196,0.8991133433133893,0.27665172548388894
GO:0032543,0.9499216802858493,0.30591780885715375
GO:0042273,0.9462590281475568,0.2997171457701109
GO:0042274,0.9372244738624854,0.2934498886350881
GO:0042393,0.736485259297195,0.16983742614587147
GO:0045333,0.8224049922929421,0.2374257492138581
GO:0051082,0.7277021487582771,0.18113719173859466
GO:0051321,0.7047027698863636,0.1798714505589821
GO:0051603,0.767810977330262,0.19944628840752623
GO:0051726,0.6303782959694826,0.13637314369935882
