Batch,Training Loss,Validation Loss
0.0,68.77309083938599,68.71982455253601
100.0,49.30106633901596,11.551688015460968
200.0,6.355857849121094,5.7492683827877045
300.0,5.229367133229971,5.322852991521359
400.0,4.866997580975294,5.073735900223255
500.0,4.885964669287205,4.470168016850948
600.0,4.741432555019856,4.782669804990292
700.0,4.595618825405836,4.55706175416708
800.0,4.635009557008743,4.910144470632076
900.0,4.605733752250671,4.727643802762032
1000.0,4.391785554587841,4.825243316590786
1100.0,4.355216316878796,4.211517907679081
1200.0,4.353549815714359,4.536758661270142
1300.0,4.233244776725769,5.152566023170948
1400.0,4.3053769282996655,4.185369834303856
1500.0,4.175907216966152,4.110440313816071
1600.0,4.212420713156462,4.178105816245079
1700.0,4.127834338694811,4.244842939078808
1800.0,4.092587444931269,3.940262384712696
1900.0,4.082186117768288,4.032884202897549
2000.0,4.065426718443632,3.755895234644413
2100.0,4.081021923571825,4.177766665816307
2200.0,4.0390502996742725,3.7326909974217415
2300.0,4.009058024734259,5.15694834291935
2400.0,4.052585735917091,4.388547986745834
2500.0,4.015305496752262,3.76743383705616
2600.0,3.950057085603476,4.018273912370205
2700.0,4.008954744786024,4.001618027687073
2800.0,3.979812510311604,3.894473388791084
2900.0,3.967679606750608,4.28880225867033
3000.0,3.919951215386391,4.153974540531635
3100.0,3.893005229532719,4.211717285215855
3200.0,3.9245571922510862,4.254077039659023
3300.0,3.925362195819616,4.260987862944603
3400.0,3.9148562140762806,3.644464910030365
3500.0,3.819262336939573,4.1672564297914505
3600.0,3.8946657069027424,4.130751937627792
3700.0,3.9434453807771206,4.129992313683033
3800.0,3.850800424814224,3.84550791233778
3900.0,3.8523470796644688,3.4882237762212758
4000.0,3.844562182202935,3.744617365300656
4100.0,3.8303943555802102,4.4317322969436646
4200.0,3.84856129437685,3.909667134284973
4300.0,3.810308121144772,4.015640765428543
4400.0,3.8100119829177856,3.617832325398922
4500.0,3.825026389211416,3.81709985435009
4600.0,3.8554876297712326,3.510012961924076
4700.0,3.877335011959076,3.603835068643093
4800.0,3.872684381902218,3.7904834374785423
4900.0,3.724973583593965,4.382736347615719
5000.0,3.770736807957292,3.630069494247437
5100.0,3.788309365510941,3.91565565019846
5200.0,3.736418241634965,3.519809059798717
5300.0,3.763345241546631,4.790597558021545
5400.0,3.74053655564785,3.846537135541439
5500.0,3.769781146198511,3.660019412636757
5600.0,3.728590795770288,3.859303966164589
5700.0,3.747903263196349,4.044827520847321
5800.0,3.7850320637226105,4.179384931921959
5900.0,3.748896168544889,4.137630723416805
6000.0,3.756521524861455,3.399962931871414
6100.0,3.730798369273544,4.075124152004719
6200.0,3.772322103381157,3.550099730491638
6300.0,3.7313237581402063,4.469738192856312
6400.0,3.774259064346552,3.406529128551483
6500.0,3.729710467159748,3.598291203379631
6600.0,3.704442521557212,3.880338817834854
6700.0,3.756021615117788,3.843418881297112
6800.0,3.696944491937757,3.201960865408182
