Gene,Label,Score,Background Score,Precision,Recall,False Positive Rate
YER120W,-1,-1090.188407421112,-22990.912272930145,0.06152037617554859,0.8820224719101124,0.7166367444643926
YGR078C,-1,-1090.200220823288,-23609.72558569908,0.06149627888758324,0.8820224719101124,0.7169359664871334
YBL005W-B,-1,-1090.3151292800903,-22505.422526836395,0.06147220046985121,0.8820224719101124,0.7172351885098743
YIL142W,-1,-1090.3490047454834,-23514.272428274155,0.061448140900195694,0.8820224719101124,0.7175344105326152
YFL010W-A,-1,-1090.558431148529,-22089.54764676094,0.06142410015649452,0.8820224719101124,0.717833632555356
YBL033C,-1,-1090.680146932602,-22844.695794582367,0.06140007821666015,0.8820224719101124,0.718132854578097
YJL170C,-1,-1090.7320449352264,-23359.87915444374,0.06137607505863956,0.8820224719101124,0.7184320766008379
YML105C,-1,-1091.0730957984924,-23680.86964893341,0.06135209066041422,0.8820224719101124,0.7187312986235787
YPR082C,-1,-1091.124967098236,-23524.03460407257,0.061328125,0.8820224719101124,0.7190305206463196
YDL150W,-1,-1091.1765794754028,-23501.984507083893,0.06130417805544709,0.8820224719101124,0.7193297426690605
YPR007C,-1,-1091.2127842903137,-23067.284400224686,0.06128024980483997,0.8820224719101124,0.7196289646918013
YBR095C,-1,-1091.300014257431,-23610.18137717247,0.06125634022629731,0.8820224719101124,0.7199281867145422
YPL092W,-1,-1091.3389596939087,-23797.927785873413,0.06123244929797192,0.8820224719101124,0.7202274087372831
YKR048C,-1,-1091.4135086536407,-23141.354902505875,0.061208576998050684,0.8820224719101124,0.720526630760024
YPR100W,-1,-1091.4736568927765,-23389.552688121796,0.06118472330475448,0.8820224719101124,0.7208258527827648
YOR103C,-1,-1091.512011051178,-22724.02460694313,0.06116088819633814,0.8820224719101124,0.7211250748055057
YKL130C,-1,-1092.0054149627686,-23157.9808511734,0.06113707165109034,0.8820224719101124,0.7214242968282466
YMR133W,-1,-1092.07648563385,-23797.17638683319,0.06111327364733359,0.8820224719101124,0.7217235188509874
YOL109W,-1,-1092.193271636963,-22429.42581284046,0.06108949416342412,0.8820224719101124,0.7220227408737283
YKL108W,-1,-1092.3274068832397,-23833.989179372787,0.061065733177751845,0.8820224719101124,0.7223219628964692
YGL251C,-1,-1092.3595986366272,-23187.33819770813,0.06104199066874028,0.8820224719101124,0.72262118491921
YHR072W,-1,-1092.7221722602844,-23551.570286035538,0.06101826661484648,0.8820224719101124,0.7229204069419509
YMR276W,-1,-1092.726755142212,-22853.333610773087,0.06099456099456099,0.8820224719101124,0.7232196289646918
YGR172C,-1,-1092.7431235313416,-22966.70352268219,0.06097087378640777,0.8820224719101124,0.7235188509874326
YDR252W,-1,-1092.8302764892578,-22766.443773269653,0.060947204968944096,0.8820224719101124,0.7238180730101735
YDL043C,-1,-1092.8521256446838,-23444.101011276245,0.06092355452076057,0.8820224719101124,0.7241172950329144
YPR112C,-1,-1092.9450125694275,-23422.27547264099,0.06089992242048099,0.8820224719101124,0.7244165170556554
YKR026C,-1,-1093.0435214042664,-23529.89921951294,0.060876308646762314,0.8820224719101124,0.7247157390783961
YEL071W,-1,-1093.0725419521332,-23250.161859750748,0.060852713178294576,0.8820224719101124,0.7250149611011371
YGR044C,-1,-1093.1410398483276,-23741.83133649826,0.060829135993800854,0.8820224719101124,0.725314183123878
YGR284C,-1,-1093.280281305313,-23156.483822584152,0.06080557707203718,0.8820224719101124,0.7256134051466188
YOR084W,-1,-1093.3123767375946,-22931.22332048416,0.06078203639179249,0.8820224719101124,0.7259126271693597
YHR090C,-1,-1093.3129744529724,-24234.870087623596,0.060758513931888546,0.8820224719101124,0.7262118491921006
YLR397C,-1,-1093.3284554481506,-24012.84499692917,0.06073500967117988,0.8820224719101124,0.7265110712148414
YDR156W,-1,-1093.528416633606,-22977.66176557541,0.06071152358855375,0.8820224719101124,0.7268102932375823
YHR043C,0,-1093.6154491901398,-23097.856880903244,0.06071152358855375,0.8820224719101124,0.7268102932375823
YEL056W,-1,-1093.6510210037231,-23421.97781562805,0.060688055662930035,0.8820224719101124,0.7271095152603232
YJL001W,-1,-1093.7179477214813,-23321.74043083191,0.0606646058732612,0.8820224719101124,0.727408737283064
YKL144C,-1,-1093.933413028717,-23524.96402001381,0.06064117419853225,0.8820224719101124,0.7277079593058049
YDR446W,-1,-1093.9955747127533,-22913.33927822113,0.06061776061776062,0.8820224719101124,0.7280071813285458
YMR051C,-1,-1094.029815196991,-22706.718397140503,0.06059436510999614,0.8820224719101124,0.7283064033512866
YJL069C,-1,-1094.0523917675018,-23356.932483434677,0.060570987654320986,0.8820224719101124,0.7286056253740275
YHL025W,-1,-1094.0596296787262,-22995.24041867256,0.0605476282298496,0.8820224719101124,0.7289048473967684
YOR236W,0,-1094.100882768631,-23574.491352558136,0.0605476282298496,0.8820224719101124,0.7289048473967684
YJR147W,-1,-1094.230239868164,-23669.65598297119,0.060524286815728606,0.8820224719101124,0.7292040694195093
YHR200W,-1,-1094.3342418670654,-23122.65855526924,0.0605009633911368,0.8820224719101124,0.7295032914422501
YLR145W,-1,-1094.347578048706,-22905.452189922333,0.060477657935285055,0.8820224719101124,0.729802513464991
YER172C,-1,-1094.4671626091003,-23662.99565076828,0.06045437042741625,0.8820224719101124,0.7301017354877319
YBR175W,-1,-1094.509169101715,-23685.305535793304,0.06043110084680523,0.8820224719101124,0.7304009575104727
YLR411W,-1,-1094.7209014892578,-23607.23123073578,0.06040784917275875,0.8820224719101124,0.7307001795332136
YPL170W,-1,-1094.757530927658,-23289.66112470627,0.060384615384615384,0.8820224719101124,0.7309994015559546
YDR489W,-1,-1094.7628421783447,-23860.127198934555,0.060361399461745485,0.8820224719101124,0.7312986235786954
YJL114W,-1,-1094.9904141426086,-22568.00390815735,0.060338201383551116,0.8820224719101124,0.7315978456014363
YPL036W,-1,-1095.6470489501953,-23223.09250307083,0.060315021129466004,0.8820224719101124,0.7318970676241772
YBL057C,-1,-1095.7051441669464,-23362.753725767136,0.06029185867895545,0.8820224719101124,0.732196289646918
YOR061W,1,-1095.709584236145,-23684.591897010803,0.06065259117082534,0.8876404494382022,0.732196289646918
YOR143C,-1,-1095.8052802085876,-23322.27223920822,0.060629316960859554,0.8876404494382022,0.7324955116696589
YDL031W,-1,-1096.1444311141968,-23789.25581550598,0.06060606060606061,0.8876404494382022,0.7327947336923998
YGL086W,-1,-1096.1525526046753,-23205.823778629303,0.06058282208588957,0.8876404494382022,0.7330939557151407
YML021C,-1,-1096.2020001411438,-23530.876888036728,0.06055960137983902,0.8876404494382022,0.7333931777378815
YGR004W,-1,-1096.3090977668762,-23292.795818805695,0.06053639846743295,0.8876404494382022,0.7336923997606224
YIL082W-A,-1,-1096.5064072608948,-22876.873591899872,0.060513213328226734,0.8876404494382022,0.7339916217833633
YBR009C,-1,-1096.527647972107,-23210.257179260254,0.06049004594180704,0.8876404494382022,0.7342908438061041
YIL008W,-1,-1096.6408462524414,-23276.463444709778,0.06046689628779181,0.8876404494382022,0.734590065828845
