Used 2009 Datasets
Initialized Expression Datasets
Intersection: 0
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/Dropout_Small/Original_x_b_113x50x53_lr0.01_batch50_hiddenDrop0.3_Train_/
./Yeast Resources/Pairwise/Spell/Dropout_Small/Original_x_b_113x50x53_lr0.01_batch50_hiddenDrop0.3_Test_/
Are we attempting to save
Testing GO Term: GO:0001403 (3 / 53)
[['YLR083C' 'YPL115C']
 ['YLR083C' 'YPL203W']
 ['YLR083C' 'YIR019C']
 ['YLR083C' 'YHR073W']
 ['YLR083C' 'YHR111W']]
[['YML092C' 'YLR011W']
 ['YEL006W' 'YLR247C']
 ['YMR156C' 'YOR259C']
 ['YIL030C' 'YFR049W']
 ['YOR045W' 'YLR189C']]
Sorted Data: [['YEL039C' 'YJL098W' 0 5.038465]
 ['YEL039C' 'YKL099C' 0 4.6096177]
 ['YKR049C' 'YHR170W' 0 4.4950495]
 ...
 ['YGL070C' 'YIL148W' 0 -2.6383793]
 ['YIL052C' 'YLR150W' 0 -2.836679]
 ['YDR276C' 'YPR155C' 0 -2.8562908]]
Are we attempting to save
Testing GO Term: GO:0002181 (4 / 53)
Testing GO Term: GO:0006260 (5 / 53)
[['YPL209C' 'YKL045W']
 ['YPL209C' 'YFR027W']
 ['YPL209C' 'YCR086W']
 ['YPL209C' 'YMR048W']
 ['YPL209C' 'YJL181W']]
[['YCR018C' 'YOL061W']
 ['YOR132W' 'YOR335C']
 ['YJR123W' 'YDR289C']
 ['YOL154W' 'YER093C']
 ['YIL007C' 'YDL243C']]
Sorted Data: [['YPR175W' 'YHR154W' 1 6.9615145]
 ['YBL035C' 'YHR154W' 1 6.054362]
 ['YBL035C' 'YKR077W' 1 5.5135336]
 ...
 ['YLR248W' 'YLR249W' 0 -2.2040715]
 ['YLR196W' 'YBL047C' 0 -2.7787452]
 ['YER062C' 'YHR142W' 0 -4.143231]]
Are we attempting to save
Testing GO Term: GO:0006281 (6 / 53)
[['YJL127C' 'YNL133C']
 ['YML021C' 'YBR090C-A']
 ['YML023C' 'YLR442C']
 ['YKL045W' 'YHR120W']
 ['YML023C' 'YDR227W']]
[['YBL038W' 'YLR061W']
 ['YER109C' 'YCL054W']
 ['YGR212W' 'YPL173W']
 ['YBR218C' 'YNL076W']
 ['YLR258W' 'YJL078C']]
Sorted Data: [['YML011C' 'YBR272C' 1 7.1670237]
 ['YDL247W' 'YLR260W' 0 6.723981]
 ['YEL018W' 'YBR272C' 1 6.7213445]
 ...
 ['YGR138C' 'YGR083C' 0 -1.7844524]
 ['YNL056W' 'YOL084W' 0 -1.8515086]
 ['YPL207W' 'YGR138C' 0 -1.9680295]]
Are we attempting to save
Testing GO Term: GO:0006310 (7 / 53)
[['YML023C' 'YNL284C-B']
 ['YML023C' 'YNL250W']
 ['YML023C' 'YDR210C-D']
 ['YML023C' 'YML045W']
 ['YML023C' 'YER179W']]
[['YER032W' 'YGL226W']
 ['YGR024C' 'YJL083W']
 ['YGR082W' 'YJR153W']
 ['YNR048W' 'YHR110W']
 ['YLL018C' 'YHR080C']]
Sorted Data: [['YEL039C' 'YOR258W' 0 8.383592]
 ['YAR009C' 'YMR050C' 1 6.796669]
 ['YEL039C' 'YOL095C' 0 6.7702727]
 ...
 ['YBR189W' 'YNL132W' 0 -10.518513]
 ['YPL183C' 'YNR053C' 0 -10.571681]
 ['YPL043W' 'YLR068W' 0 -11.0204]]
Are we attempting to save
Testing GO Term: GO:0006325 (8 / 53)
[['YLR085C' 'YDR145W']
 ['YLR085C' 'YML041C']
 ['YLR085C' 'YNL031C']
 ['YLR085C' 'YLR442C']
 ['YLR085C' 'YPR175W']]
[['YML004C' 'YPL175W']
 ['YBR153W' 'YER044C-A']
 ['YIL156W' 'YFL035C-B']
 ['YGR057C' 'YMR009W']
 ['YOR207C' 'YOR319W']]
Sorted Data: [['YDR482C' 'YPL115C' 0 5.3280087]
 ['YPL209C' 'YJL098W' 0 5.1767673]
 ['YNL199C' 'YGL061C' 0 5.086383]
 ...
 ['YBR169C' 'YLR196W' 0 -3.021859]
 ['YEL039C' 'YPL156C' 0 -3.047139]
 ['YER062C' 'YAL059W' 0 -3.730769]]
Are we attempting to save
Testing GO Term: GO:0006352 (9 / 53)
[['YIL036W' 'YDR145W']
 ['YIL036W' 'YML098W']
 ['YIL036W' 'YPR008W']
 ['YIL036W' 'YER028C']
 ['YIL036W' 'YGR005C']]
[['YOL126C' 'YGR245C']
 ['YKR085C' 'YGL139W']
 ['YDR160W' 'YOR272W']
 ['YBR003W' 'YMR226C']
 ['YPR114W' 'YBL038W']]
Sorted Data: [['YGR005C' 'YPR086W' 1 3.3891375]
 ['YMR275C' 'YHR090C' 0 3.1685286]
 ['YML107C' 'YDR280W' 0 2.961205]
 ...
 ['YGL171W' 'YPL063W' 0 -3.477822]
 ['YKL150W' 'YIL033C' 0 -3.6232636]
 ['YNL167C' 'YLR194C' 0 -4.1291404]]
Are we attempting to save
Testing GO Term: GO:0006353 (10 / 53)
[['YGL246C' 'YLR277C']
 ['YGL246C' 'YDR289C']
 ['YGL246C' 'YNL251C']
 ['YGL246C' 'YOR048C']
 ['YGL246C' 'YBR049C']]
[['YJL174W' 'YDR384C']
 ['YHR165C' 'YDR365W-A']
 ['YDR361C' 'YDL139C']
 ['YEL005C' 'YPL013C']
 ['YGR217W' 'YBR034C']]
Sorted Data: [['YDR160W' 'YLL006W' 0 -1.2465594]
 ['YJR118C' 'YJL197W' 0 -1.3553]
 ['YML127W' 'YML076C' 0 -1.3883042]
 ...
 ['YEL039C' 'YHR197W' 0 -8.546939]
 ['YEL039C' 'YNL240C' 0 -8.734216]
 ['YNL020C' 'YDL223C' 0 -8.962909]]
Are we attempting to save
Testing GO Term: GO:0006360 (11 / 53)
[['YPR110C' 'YNL056W']
 ['YPR110C' 'YFL035C-B']
 ['YPR110C' 'YGL063W']
 ['YPR110C' 'YML101C']
 ['YPR110C' 'YGL243W']]
[['YNL103W' 'YOR049C']
 ['YKL141W' 'YOR192C']
 ['YPL234C' 'YDR257C']
 ['YBR114W' 'YDR111C']
 ['YOR177C' 'YPL168W']]
Sorted Data: [['YPR010C' 'YOR341W' 1 7.5801435]
 ['YDR398W' 'YOR341W' 1 6.6415806]
 ['YOR004W' 'YOR272W' 0 6.4406357]
 ...
 ['YGL098W' 'YMR125W' 0 -2.6778665]
 ['YDL175C' 'YPL224C' 0 -3.1213849]
 ['YBR046C' 'YNL111C' 0 -3.4994924]]
Are we attempting to save
Testing GO Term: GO:0006364 (12 / 53)
[['YDR091C' 'YKL099C']
 ['YCR031C' 'YKL099C']
 ['YLR068W' 'YKL099C']
 ['YOR078W' 'YLR175W']
 ['YCR035C' 'YCR018C']]
[['YMR101C' 'YER155C']
 ['YJL183W' 'YNL081C']
 ['YDR111C' 'YMR275C']
 ['YAL028W' 'YNL288W']
 ['YDL145C' 'YPL161C']]
Sorted Data: [['YOR004W' 'YLR175W' 1 17.537794]
 ['YHR169W' 'YER127W' 1 16.025894]
 ['YLR409C' 'YMR131C' 1 15.8297615]
 ...
 ['YNR037C' 'YOL052C-A' 0 -10.602037]
 ['YLL026W' 'YMR002W' 0 -13.247688]
 ['YBR169C' 'YML102W' 0 -13.43948]]
Are we attempting to save
Testing GO Term: GO:0006366 (13 / 53)
[['YDR397C' 'YOL051W']
 ['YJL089W' 'YKL058W']
 ['YER159C' 'YGR122W']
 ['YHR205W' 'YNL025C']
 ['YNL076W' 'YDR028C']]
[['YEL001C' 'YOL116W']
 ['YBR254C' 'YLR019W']
 ['YFR031C-A' 'YJL096W']
 ['YLR004C' 'YOR119C']
 ['YDR100W' 'YBL051C']]
Sorted Data: [['YIL019W' 'YML100W' 0 7.5886908]
 ['YDR273W' 'YLR435W' 0 7.5554953]
 ['YNL133C' 'YOL052C-A' 0 7.419507]
 ...
 ['YMR242C' 'YER127W' 0 -0.55569196]
 ['YGL076C' 'YOL121C' 0 -0.5845022]
 ['YKL014C' 'YBL087C' 0 -1.3673301]]
Are we attempting to save
Testing GO Term: GO:0006383 (14 / 53)
[['YML107C' 'YPR110C']
 ['YML107C' 'YLR223C']
 ['YML107C' 'YOR207C']
 ['YML107C' 'YBR091C']
 ['YML107C' 'YKL006C-A']]
[['YCL001W' 'YER032W']
 ['YNL288W' 'YHR157W']
 ['YMR234W' 'YDR365C']
 ['YKR064W' 'YBR028C']
 ['YLR360W' 'YPL179W']]
Sorted Data: [['YPR110C' 'YOR207C' 1 4.7893033]
 ['YPR110C' 'YDR045C' 1 4.2304745]
 ['YLR223C' 'YOR207C' 1 3.9467304]
 ...
 ['YLR258W' 'YGR245C' 0 -3.927132]
 ['YDR343C' 'YGL053W' 0 -4.0610657]
 ['YBR090C-A' 'YBR089C-A' 1 -4.727184]]
Are we attempting to save
Testing GO Term: GO:0006397 (15 / 53)
[['YDR482C' 'YHL038C']
 ['YDR482C' 'YNR032C-A']
 ['YDR482C' 'YDL098C']
 ['YDR482C' 'YDL160C']
 ['YDR482C' 'YGL246C']]
[['YDR441C' 'YLR460C']
 ['YGL243W' 'YGL198W']
 ['YML092C' 'YHL031C']
 ['YER062C' 'YKR095W']
 ['YEL039C' 'YDR160W']]
Sorted Data: [['YGL246C' 'YLR323C' 1 7.0258837]
 ['YDR482C' 'YLR323C' 1 6.898027]
 ['YDL098C' 'YLR323C' 1 6.79655]
 ...
 ['YER062C' 'YIL018W' 0 -3.0200834]
 ['YJR041C' 'YGR138C' 0 -3.0338464]
 ['YLR258W' 'YGR165W' 0 -3.1547408]]
Are we attempting to save
Testing GO Term: GO:0006401 (16 / 53)
[['YMR234W' 'YDL160C']
 ['YMR234W' 'YDL175C']
 ['YMR234W' 'YKL149C']
 ['YMR234W' 'YDR280W']
 ['YMR234W' 'YIL038C']]
[['YGL006W' 'YLL018C-A']
 ['YNL328C' 'YCR065W']
 ['YOR019W' 'YGL064C']
 ['YGR046W' 'YLL057C']
 ['YIL037C' 'YKL060C']]
Sorted Data: [['YMR110C' 'YOR004W' 0 7.9880905]
 ['YDL175C' 'YDR280W' 1 4.82404]
 ['YNR024W' 'YOR001W' 1 4.7966933]
 ...
 ['YOR045W' 'YDR111C' 0 -1.4657435]
 ['YDR108W' 'YLR466W' 0 -1.7364442]
 ['YPR095C' 'YFL011W' 0 -1.8692884]]
Are we attempting to save
Testing GO Term: GO:0006413 (17 / 53)
[['YDR091C' 'YBL013W']
 ['YDR091C' 'YOL023W']
 ['YDR091C' 'YNL062C']
 ['YDR091C' 'YOR260W']
 ['YDR091C' 'YGL107C']]
[['YJL186W' 'YDR515W']
 ['YKL014C' 'YLR007W']
 ['YLL018C' 'YIL087C']
 ['YDL175C' 'YOR259C']
 ['YDR243C' 'YKL052C']]
Sorted Data: [['YMR230W' 'YLR435W' 0 6.1277065]
 ['YLR150W' 'YGR083C' 1 5.417954]
 ['YDR091C' 'YNL062C' 1 5.216211]
 ...
 ['YKL026C' 'YOR103C' 0 -4.279814]
 ['YLR085C' 'YOR258W' 0 -4.3269377]
 ['YDR009W' 'YLR360W' 0 -4.4747815]]
Are we attempting to save
Testing GO Term: GO:0006414 (18 / 53)
[['YKL191W' 'YDL081C']
 ['YKL191W' 'YLR249W']
 ['YKL191W' 'YKL081W']
 ['YKL191W' 'YGL195W']
 ['YKL191W' 'YNL063W']]
[['YKR078W' 'YPL061W']
 ['YOR157C' 'YDR080W']
 ['YER109C' 'YOR132W']
 ['YGL096W' 'YDL123W']
 ['YLR466W' 'YNR053C']]
Sorted Data: [['YDL081C' 'YLR249W' 1 2.7700717]
 ['YDL081C' 'YKL081W' 1 1.9861593]
 ['YKL191W' 'YDL081C' 1 1.6262822]
 ['YLR249W' 'YKL081W' 1 1.3202322]
 ['YBR268W' 'YER127W' 0 1.2492471]
 ['YKL191W' 'YLR249W' 1 1.1814251]
 ['YIL052C' 'YLR435W' 0 1.1559944]
 ['YKL191W' 'YKL081W' 1 0.9303506]
 ['YJL012C' 'YDR545W' 0 0.7164796]
 ['YKL081W' 'YGL195W' 1 0.12409639]
 ['YDR002W' 'YNL294C' 0 0.11613017]
 ['YPL076W' 'YGL045W' 0 -0.18001366]
 ['YPR199C' 'YDL076C' 0 -0.2439248]
 ['YDL081C' 'YGL195W' 1 -0.2550009]
 ['YER123W' 'YPL061W' 0 -0.59198105]
 ['YKL134C' 'YGR245C' 0 -0.6180457]
 ['YHR148W' 'YML055W' 0 -0.61851835]
 ['YKR053C' 'YHR033W' 0 -0.64886343]
 ['YKL191W' 'YGL195W' 1 -0.69464177]
 ['YHR169W' 'YIL043C' 0 -0.8156162]
 ['YGL058W' 'YDR234W' 0 -0.85886407]
 ['YCR005C' 'YMR149W' 0 -0.87067485]
 ['YKL062W' 'YOR272W' 0 -0.89781106]
 ['YLR249W' 'YGL195W' 1 -0.9203869]
 ['YLR185W' 'YDL117W' 0 -0.9491132]
 ['YPL130W' 'YGR244C' 0 -1.0892159]
 ['YKR089C' 'YGR097W' 0 -1.1532216]
 ['YJR027W' 'YLR189C' 0 -1.15413]
 ['YOR380W' 'YKL080W' 0 -1.1588147]
 ['YHL017W' 'YML016C' 0 -1.2707978]
 ['YDR412W' 'YOR109W' 0 -1.28111]
 ['YGL092W' 'YCL068C' 0 -1.2961423]
 ['YMR215W' 'YMR242C' 0 -1.299578]
 ['YMR192W' 'YDR091C' 0 -1.300764]
 ['YPR128C' 'YHR001W-A' 0 -1.3253131]
 ['YGR138C' 'YJL197W' 0 -1.3292669]
 ['YDL081C' 'YNL063W' 1 -1.3871462]
 ['YNL288W' 'YKL039W' 0 -1.3954797]
 ['YOL098C' 'YNR053C' 0 -1.4091899]
 ['YBR119W' 'YIL053W' 0 -1.4994621]
 ['YBR101C' 'YDR122W' 0 -1.5187418]
 ['YBR233W-A' 'YMR091C' 0 -1.5431793]
 ['YDR004W' 'YGR161C-D' 0 -1.5511365]
 ['YDR365W-A' 'YGR122W' 0 -1.5588162]
 ['YPR114W' 'YLL014W' 0 -1.5815697]
 ['YJL045W' 'YHR138C' 0 -1.5974588]
 ['YPR155C' 'YML082W' 0 -1.6193452]
 ['YPL058C' 'YJL058C' 0 -1.6199139]
 ['YMR076C' 'YOR016C' 0 -1.6232291]
 ['YIL036W' 'YHR009C' 0 -1.6533532]
 ['YKL016C' 'YHR113W' 0 -1.6710756]
 ['YGR129W' 'YKL080W' 0 -1.6738518]
 ['YIL087C' 'YLR154W-C' 0 -1.6749759]
 ['YER007C-A' 'YBR028C' 0 -1.6960574]
 ['YGL116W' 'YHR079C-B' 0 -1.7082546]
 ['YBR193C' 'YOR343C-A' 0 -1.711206]
 ['YML045W' 'YML061C' 0 -1.7528571]
 ['YLR377C' 'YDR316W-B' 0 -1.7587066]
 ['YKR049C' 'YNL055C' 0 -1.7877628]
 ['YKR078W' 'YPL061W' 0 -1.7978697]
 ['YHR035W' 'YGL226W' 0 -1.7997751]
 ['YKL026C' 'YDR500C' 0 -1.8202536]
 ['YKL110C' 'YIL120W' 0 -1.821634]
 ['YNL045W' 'YFL026W' 0 -1.8260179]
 ['YMR002W' 'YDL119C' 0 -1.8385642]
 ['YNL284C-B' 'YKR049C' 0 -1.8609512]
 ['YMR286W' 'YBR091C' 0 -1.8751938]
 ['YMR076C' 'YDR365W-A' 0 -1.9015398]
 ['YML045W' 'YJL058C' 0 -1.9271009]
 ['YOR004W' 'YOR319W' 0 -1.9412806]
 ['YHR111W' 'YMR313C' 0 -1.9797521]
 ['YOR260W' 'YNL123W' 0 -1.989964]
 ['YMR002W' 'YFR053C' 0 -2.0085397]
 ['YIL144W' 'YJR131W' 0 -2.064052]
 ['YLR249W' 'YNL063W' 1 -2.0706003]
 ['YLR466W' 'YNR053C' 0 -2.0952282]
 ['YKR064W' 'YLR200W' 0 -2.0975652]
 ['YOR357C' 'YCL067C' 0 -2.1580782]
 ['YER177W' 'YMR177W' 0 -2.195335]
 ['YNL062C' 'YCR035C' 0 -2.2109256]
 ['YOR380W' 'YER038C' 0 -2.2266078]
 ['YGL195W' 'YNL063W' 1 -2.2293847]
 ['YKL060C' 'YNL278W' 0 -2.2603686]
 ['YHR103W' 'YPL224C' 0 -2.2812014]
 ['YBR295W' 'YOR359W' 0 -2.308193]
 ['YNR038W' 'YOL029C' 0 -2.3226337]
 ['YML081W' 'YBR248C' 0 -2.3631995]
 ['YLR239C' 'YPR161C' 0 -2.3768382]
 ['YOL055C' 'YHR118C' 0 -2.3948615]
 ['YGL067W' 'YCR044C' 0 -2.4043515]
 ['YDR516C' 'YER155C' 0 -2.5056462]
 ['YOL121C' 'YFR030W' 0 -2.5095866]
 ['YNL142W' 'YPL049C' 0 -2.5417538]
 ['YJL054W' 'YKL002W' 0 -2.6295252]
 ['YKR095W-A' 'YLR075W' 0 -2.6300824]
 ['YLL006W' 'YDR359C' 0 -2.6474507]
 ['YNR059W' 'YNL065W' 0 -2.6504636]
 ['YCR107W' 'YOR272W' 0 -2.7159674]
 ['YML023C' 'YDL209C' 0 -2.7177305]
 ['YDR372C' 'YCR016W' 0 -2.7349815]
 ['YDR002W' 'YLR313C' 0 -2.7450275]
 ['YDL175C' 'YHR157W' 0 -2.7488382]
 ['YDR372C' 'YOL116W' 0 -2.8071485]
 ['YPR128C' 'YOR001W' 0 -2.8683484]
 ['YKL081W' 'YNL063W' 1 -2.922298]
 ['YKR100C' 'YLL053C' 0 -2.9374561]
 ['YLR193C' 'YMR215W' 0 -2.9404876]
 ['YPR169W' 'YOL051W' 0 -2.9629407]
 ['YLR185W' 'YLR234W' 0 -2.984923]
 ['YDR367W' 'YLR115W' 0 -3.081585]
 ['YOL023W' 'YLR023C' 0 -3.0909576]
 ['YDR482C' 'YOR266W' 0 -3.0954516]
 ['YKL191W' 'YNL063W' 1 -3.104327]
 ['YBR038W' 'YFL061W' 0 -3.1198397]
 ['YER041W' 'YIL011W' 0 -3.2647934]
 ['YFR010W' 'YOR001W' 0 -3.3421772]
 ['YDR528W' 'YBR193C' 0 -3.3985062]
 ['YCR031C' 'YOL132W' 0 -3.400602]
 ['YKL197C' 'YJR108W' 0 -3.5241883]
 ['YER142C' 'YDR435C' 0 -3.5456343]
 ['YPL210C' 'YHR005C' 0 -3.54801]
 ['YNR048W' 'YBR101C' 0 -3.5842443]
 ['YGR120C' 'YKL040C' 0 -3.6459622]
 ['YBR038W' 'YDR345C' 0 -3.6535392]
 ['YGL063W' 'YER176W' 0 -3.6593673]
 ['YFR031C-A' 'YOR330C' 0 -3.6649265]
 ['YEL019C' 'YDR092W' 0 -3.7435875]
 ['YGL076C' 'YCR021C' 0 -3.7560084]
 ['YMR063W' 'YER127W' 0 -3.812066]
 ['YCR106W' 'YOR330C' 0 -3.8510957]
 ['YHR096C' 'YPR141C' 0 -3.8589578]
 ['YPR055W' 'YCL001W' 0 -3.8914793]
 ['YAL007C' 'YIL137C' 0 -3.9947958]
 ['YIL030C' 'YBR169C' 0 -4.020146]
 ['YBR023C' 'YFR049W' 0 -4.050696]
 ['YDL135C' 'YCR038C' 0 -4.080818]
 ['YCR107W' 'YDR365C' 0 -4.0904913]
 ['YDL072C' 'YFL061W' 0 -4.10404]
 ['YDR325W' 'YMR313C' 0 -4.1260023]
 ['YGL096W' 'YDL123W' 0 -4.147061]
 ['YOR156C' 'YML061C' 0 -4.1775327]
 ['YML011C' 'YPR010C' 0 -4.2023063]
 ['YIL013C' 'YOR060C' 0 -4.208212]
 ['YLR258W' 'YPL137C' 0 -4.2992163]
 ['YJL054W' 'YOL069W' 0 -4.3122163]
 ['YJR052W' 'YOR319W' 0 -4.332285]
 ['YGR161C' 'YPR120C' 0 -4.37791]
 ['YGL243W' 'YHR005C' 0 -4.5156612]
 ['YGR003W' 'YKL197C' 0 -4.555386]
 ['YIL013C' 'YIL137C' 0 -4.585818]
 ['YEL019C' 'YLR234W' 0 -4.63851]
 ['YKL052C' 'YNL038W' 0 -4.7219477]
 ['YER109C' 'YOR132W' 0 -4.78748]
 ['YER179W' 'YMR048W' 0 -4.9259396]
 ['YOR157C' 'YDR080W' 0 -4.937806]
 ['YPL209C' 'YOR172W' 0 -4.956192]
 ['YGL144C' 'YKR095W' 0 -4.97655]
 ['YOR129C' 'YHR157W' 0 -5.221539]
 ['YPL140C' 'YOL095C' 0 -5.23948]
 ['YBL013W' 'YDR176W' 0 -5.323098]
 ['YML061C' 'YDL223C' 0 -5.35442]
 ['YGL093W' 'YPR057W' 0 -5.359774]
 ['YOL132W' 'YHR006W' 0 -5.3908525]
 ['YOL069W' 'YOR129C' 0 -5.458426]
 ['YGR003W' 'YLR263W' 0 -7.1282587]]
Are we attempting to save
Testing GO Term: GO:0006418 (19 / 53)
[['YLL018C' 'YKL194C']
 ['YLL018C' 'YBL013W']
 ['YLL018C' 'YDR023W']
 ['YLL018C' 'YDR268W']
 ['YLL018C' 'YCR024C']]
[['YFL005W' 'YNL023C']
 ['YKR064W' 'YPR148C']
 ['YBR153W' 'YNR033W']
 ['YGL098W' 'YGL049C']
 ['YDR430C' 'YGR030C']]
Sorted Data: [['YDR023W' 'YLR060W' 1 4.947004]
 ['YKL194C' 'YBR121C' 1 3.6860285]
 ['YGR094W' 'YPL097W' 1 3.6398225]
 ...
 ['YEL039C' 'YOR136W' 0 -7.394799]
 ['YML100W' 'YLR200W' 0 -7.713866]
 ['YIL107C' 'YJL026W' 0 -8.077206]]
Are we attempting to save
Testing GO Term: GO:0006457 (20 / 53)
[['YDR212W' 'YJL162C']
 ['YDR212W' 'YLL026W']
 ['YDR212W' 'YLL024C']
 ['YDR212W' 'YGR078C']
 ['YDR212W' 'YOR027W']]
[['YDR309C' 'YHR214W']
 ['YJR132W' 'YCL035C']
 ['YLR196W' 'YOR253W']
 ['YMR234W' 'YDR041W']
 ['YHR148W' 'YML031W']]
Sorted Data: [['YLL026W' 'YBR101C' 1 9.60704]
 ['YBR169C' 'YLR200W' 1 8.490843]
 ['YBR101C' 'YBR169C' 1 8.144356]
 ...
 ['YHR073W' 'YGL144C' 0 -0.74583507]
 ['YML098W' 'YOR048C' 0 -0.8220043]
 ['YGR224W' 'YLR260W' 0 -0.92485434]]
Are we attempting to save
Testing GO Term: GO:0006468 (21 / 53)
[['YDR490C' 'YPL209C']
 ['YDR490C' 'YOR267C']
 ['YDR490C' 'YBL056W']
 ['YDR490C' 'YNL183C']
 ['YDR490C' 'YHR205W']]
[['YPR008W' 'YIR004W']
 ['YMR048W' 'YOR079C']
 ['YIL153W' 'YPR105C']
 ['YMR318C' 'YCR065W']
 ['YPL280W' 'YDL087C']]
Sorted Data: [['YOL154W' 'YKR093W' 0 7.4136963]
 ['YNL250W' 'YOL052C-A' 0 7.4106107]
 ['YDL247W' 'YML102W' 0 7.001081]
 ...
 ['YDL081C' 'YLR249W' 0 -0.9219852]
 ['YDR500C' 'YLR060W' 0 -1.2563014]
 ['YLR185W' 'YBR191W' 0 -1.2801447]]
Are we attempting to save
Testing GO Term: GO:0006470 (22 / 53)
[['YOR090C' 'YBL056W']
 ['YOR090C' 'YDL230W']
 ['YOR090C' 'YPL137C']
 ['YOR090C' 'YDR075W']
 ['YOR090C' 'YLR361C']]
[['YPL138C' 'YNL045W']
 ['YJL045W' 'YDR515W']
 ['YMR243C' 'YPR128C']
 ['YJR120W' 'YKL138C-A']
 ['YGR178C' 'YNL164C']]
Sorted Data: [['YJL057C' 'YHR170W' 0 3.9384751]
 ['YOR091W' 'YCL039W' 0 2.5479865]
 ['YDR204W' 'YPL189W' 0 2.1238499]
 ...
 ['YCR031C' 'YPL210C' 0 -3.7252827]
 ['YDR075W' 'YIR026C' 1 -3.9561296]
 ['YLR196W' 'YHR170W' 0 -6.4242024]]
Are we attempting to save
Testing GO Term: GO:0006486 (23 / 53)
[['YJL183W' 'YOR002W']
 ['YJL183W' 'YJL186W']
 ['YJL183W' 'YOR320C']
 ['YJL183W' 'YDL093W']
 ['YJL183W' 'YMR101C']]
[['YGR003W' 'YFR049W']
 ['YDR325W' 'YOR363C']
 ['YGR205W' 'YGR017W']
 ['YGL076C' 'YBR028C']
 ['YOL144W' 'YNL023C']]
Sorted Data: [['YNR030W' 'YMR149W' 1 5.6341577]
 ['YDR178W' 'YDL145C' 0 5.4750533]
 ['YOR002W' 'YNR030W' 1 4.6234756]
 ...
 ['YPL135W' 'YOL052C-A' 0 -3.0977862]
 ['YBL035C' 'YLR056W' 0 -3.156927]
 ['YGL093W' 'YLR263W' 0 -3.5328507]]
Are we attempting to save
Testing GO Term: GO:0006629 (24 / 53)
[['YLL031C' 'YMR313C']
 ['YLR118C' 'YLR189C']
 ['YPL076W' 'YCR044C']
 ['YNL048W' 'YNL156C']
 ['YJL167W' 'YNL048W']]
[['YHR009C' 'YFR014C']
 ['YNL103W' 'YBR169C']
 ['YGL073W' 'YMR153W']
 ['YJL021C' 'YJR041C']
 ['YDR500C' 'YML096W']]
Sorted Data: [['YJR073C' 'YER015W' 1 10.976783]
 ['YLR223C' 'YMR105C' 0 10.349959]
 ['YLR061W' 'YDR019C' 0 10.218176]
 ...
 ['YDL235C' 'YKL040C' 0 -0.33685124]
 ['YER142C' 'YHR146W' 0 -0.34940302]
 ['YHR146W' 'YGR253C' 0 -0.41216218]]
Are we attempting to save
Testing GO Term: GO:0006811 (25 / 53)
[['YMR243C' 'YKL080W']
 ['YOR087W' 'YPR003C']
 ['YEL027W' 'YLR092W']
 ['YPR128C' 'YOR079C']
 ['YBR069C' 'YMR177W']]
[['YPR180W' 'YLR019W']
 ['YLR360W' 'YCR005C']
 ['YBR046C' 'YDR490C']
 ['YDR372C' 'YPL253C']
 ['YDR343C' 'YDL046W']]
Sorted Data: [['YGL139W' 'YGR138C' 1 10.106751]
 ['YML101C' 'YCR005C' 0 9.684115]
 ['YDR377W' 'YDR276C' 1 9.523356]
 ...
 ['YDR515W' 'YOR259C' 0 -1.4294498]
 ['YLR017W' 'YLR435W' 0 -1.4688685]
 ['YPR143W' 'YCL054W' 0 -2.1759279]]
Are we attempting to save
Testing GO Term: GO:0006865 (26 / 53)
[['YOL020W' 'YJL059W']
 ['YOL020W' 'YBR069C']
 ['YOL020W' 'YGR055W']
 ['YOL020W' 'YDR160W']
 ['YOL020W' 'YGR142W']]
[['YLR006C' 'YGR003W']
 ['YDR122W' 'YLR360W']
 ['YDR276C' 'YBR015C']
 ['YHR035W' 'YER155C']
 ['YKR031C' 'YBL091C']]
Sorted Data: [['YOL020W' 'YJL059W' 1 5.433188]
 ['YJL059W' 'YGR055W' 1 4.324102]
 ['YJL059W' 'YBR069C' 1 4.0074067]
 ['YOL020W' 'YGR142W' 1 4.0024667]
 ['YPR161C' 'YEL039C' 0 3.689073]
 ['YDR122W' 'YGL171W' 0 3.3893056]
 ['YBR069C' 'YGR142W' 1 3.0686736]
 ['YOL020W' 'YDR160W' 1 2.7465816]
 ['YGR055W' 'YDR160W' 1 2.2925801]
 ['YBR069C' 'YDR160W' 1 2.1634936]
 ['YGL189C' 'YLR248W' 0 2.0857108]
 ['YGR142W' 'YNL065W' 1 2.0669181]
 ['YML067C' 'YBR054W' 0 2.0555391]
 ['YGR055W' 'YNL065W' 1 2.0349665]
 ['YHL028W' 'YGR004W' 0 2.0092995]
 ['YBR295W' 'YGR260W' 0 1.8421373]
 ['YOR266W' 'YDR165W' 0 1.7513642]
 ['YMR063W' 'YCR091W' 0 1.7425838]
 ['YDR091C' 'YKL087C' 0 1.6959431]
 ['YDR091C' 'YDR435C' 0 1.6870453]
 ['YGR055W' 'YGR142W' 1 1.6385813]
 ['YNL036W' 'YBR212W' 0 1.5590498]
 ['YBR054W' 'YDR110W' 0 1.4698286]
 ['YMR322C' 'YLR056W' 0 1.3583536]
 ['YDR023W' 'YOR158W' 0 1.323405]
