Batch,Training Loss,Validation Loss
0,69.87153887748718,69.83493685722351
100,51.78394468128681,13.177566081285477
200,6.648799188435078,4.994464032351971
300,5.220763236284256,4.550866112112999
400,5.048631869256496,4.825953580439091
500,4.957646895200014,5.583359077572823
600,4.745537608861923,4.862577803432941
700,4.557477697730064,4.036024995148182
800,4.482023436576128,4.478178173303604
900,4.446752160787582,3.477638326585293
1000,4.3921361528337,3.8141145557165146
1100,4.290627121925354,3.599019944667816
1200,4.211062159389257,4.3659477680921555
1300,4.295528206974268,3.855655826628208
1400,4.250535152852535,4.609896503388882
1500,4.211975634098053,4.0683528035879135
1600,4.1563599817454815,3.451917488127947
1700,4.117143001407385,3.710303381085396
1800,4.093745902180672,4.7482359781861305
1900,4.037611721083522,4.137474410235882
2000,3.9871661849319935,3.804750144481659
2100,4.087322449311614,3.7483101710677147
2200,3.9407583251595497,4.256298132240772
2300,3.9417675472795963,3.841026797890663
2400,3.9695784524083138,4.147381074726582
2500,3.983401697129011,3.837730623781681
2600,4.022598162293434,4.149842523038387
2700,3.880676817148924,4.264328330755234
2800,3.939434602856636,4.38130110502243
2900,3.892075777053833,3.480766825377941
3000,3.892029657959938,3.2298587076365948
3100,3.908435206860304,3.6999672278761864
3200,3.8882307820022106,3.762863613665104
3300,3.910976018756628,3.9614011347293854
3400,3.879224171862006,4.605272822082043
3500,3.860458005219698,3.441072404384613
3600,3.8335409350693226,3.1312385201454163
3700,3.7565281726419926,3.4234894067049026
3800,3.785794472321868,4.143915548920631
3900,3.753525434061885,3.405483402311802
4000,3.870474284514785,4.026647731661797
4100,3.8432256430387497,4.083290509879589
4200,3.8034318536520004,3.4710153937339783
4300,3.744837287813425,3.621787168085575
4400,3.7719363290816545,3.539494127035141
4500,3.7978227883577347,3.8447999954223633
4600,3.7954174894839525,3.919629417359829
4700,3.832637332379818,3.64013709127903
4800,3.794279847294092,3.6047129333019257
4900,3.6593033112585545,3.6020002886652946
5000,3.732146132737398,3.8702551275491714
5100,3.6765384767204523,4.179947562515736
5200,3.803569309413433,3.4266387671232224
5300,3.7213435657322407,3.50761279463768
5400,3.78333274461329,3.725993074476719
5500,3.765200186520815,4.180324971675873
5600,3.7938983105123043,4.111430048942566
5700,3.7279566042125225,3.8967198878526688
5800,3.73013162240386,3.7238751351833344
5900,3.739723125472665,3.7196100130677223
6000,3.7439893316477537,4.065334089100361
6100,3.7618585787713528,3.554443158209324
6200,3.767343230545521,4.053467437624931
6300,3.705517126247287,3.18336533382535
6400,3.7136668879538774,3.9137642085552216
6500,3.710343176499009,3.592201918363571
6600,3.6944894436746836,3.8777025416493416
6700,3.6770925894379616,3.6082949116826057
6800,3.6707864105701447,3.6527955159544945
6900,3.6777630671858788,3.8228097558021545
7000,3.7247135937213898,4.408632963895798
7100,3.6418389193713665,3.5642097145318985
7200,3.6087544430047274,3.8196227326989174
7300,3.6916372552514076,3.470948226749897
7400,3.692393124103546,4.020159132778645
7500,3.6220777425915003,4.192270822823048
7600,3.6595076639205217,4.210454188287258
7700,3.6601442024111748,3.1484361179172993
7800,3.6822202131152153,3.6636601015925407
7900,3.667060971260071,3.6682913452386856
8000,3.613420680165291,4.066365659236908
8100,3.685572784394026,3.8300515711307526
