Batch,Training Loss,Validation Loss
0,69.45772171020508,69.38994288444519
100,51.75667895376682,12.783391699194908
200,6.703092962503433,5.98999347537756
300,5.344536639750004,4.565391317009926
400,4.984019760042429,4.787701740860939
500,4.797513240948319,5.269846692681313
600,4.627591036260128,4.7957709059119225
700,4.51328943297267,4.676130302250385
800,4.515189029276371,4.015870988368988
900,4.428913924843073,4.620056822896004
1000,4.36961780115962,4.400978460907936
1100,4.437088588252664,5.09959377348423
1200,4.3748331181705,5.355521738529205
1300,4.260177902877331,3.7797681614756584
1400,4.266162347048521,3.9953263849020004
1500,4.2162555903196335,4.523792415857315
1600,4.17307348549366,3.58127374202013
1700,4.209215998649597,4.204933270812035
1800,4.108560614287853,3.597669154405594
1900,4.0613746121525764,3.847927637398243
2000,4.173152565956116,3.850705437362194
2100,4.055188179016113,4.223199486732483
2200,3.9880221113562584,5.056768581271172
2300,4.029991943389177,3.741796612739563
2400,3.999777164310217,3.9352336898446083
2500,3.994413159787655,4.156829006969929
2600,3.9235398061573505,3.780660927295685
2700,3.9226214084774256,3.4102193638682365
2800,3.9627600107342005,3.8093438372015953
2900,3.9910694509744644,3.634081408381462
3000,3.9817102439701557,3.3090741746127605
3100,3.8948169723153114,3.5967598110437393
3200,3.832297256216407,3.6829670146107674
3300,3.9468958973884583,4.40572451800108
3400,3.902836075052619,3.9640899002552032
3500,3.812498616054654,3.7929747626185417
3600,3.8726413436233997,4.0467046946287155
3700,3.8726154547184706,3.6217908188700676
3800,3.8457289524376392,4.472826197743416
3900,3.9018440023064613,3.938770927488804
4000,3.7989345490932465,3.856320269405842
4100,3.84148009121418,3.7961624935269356
4200,3.7884533628821373,3.6742164939641953
4300,3.7645598500967026,3.7634004652500153
4400,3.8231099508702755,3.555149920284748
4500,3.7600288074463606,4.48367677628994
4600,3.752682998776436,3.5743244737386703
4700,3.7946349065750837,3.8502661883831024
4800,3.7699308302253485,4.012245163321495
4900,3.88161389157176,4.289490282535553
5000,3.7369042448699474,4.393374435603619
5100,3.8050751965492964,4.608097039163113
5200,3.8301815800368786,4.220873825252056
5300,3.852138888090849,3.3136846125125885
5400,3.742400299757719,3.73835951089859
5500,3.741262026131153,3.6775221675634384
5600,3.7656798753887415,3.2856267504394054
5700,3.6825414821505547,4.141836278140545
5800,3.7171719018369913,3.5857753083109856
5900,3.7125682327896357,3.983170874416828
6000,3.7162029389292,3.729780539870262
6100,3.6903347950428724,3.407640941441059
6200,3.759169826284051,3.378736339509487
6300,3.6646258775144815,4.197236075997353
6400,3.788138184696436,4.6575551852583885
6500,3.772253902629018,3.514728508889675
6600,3.7165174540132284,3.8240911066532135
6700,3.6774368975311518,3.7980633229017258
6800,3.7231655716896057,3.5399309173226357
6900,3.6709168665111065,4.277716055512428
7000,3.7522362396121025,3.864688239991665
7100,3.67379835434258,3.7129297479987144
7200,3.7437577415257692,4.265994317829609
7300,3.6735475976020098,3.9536089077591896
7400,3.676116269081831,3.5138730332255363
7500,3.682229470461607,3.766626715660095
7600,3.6898150481283665,3.7484154477715492
7700,3.698924472555518,4.425931088626385
7800,3.655642546713352,3.9637693390250206
7900,3.6675772089511156,3.2874824479222298
8000,3.6543608848005533,3.3803225308656693
8100,3.6691460981965065,3.5894250869750977
8200,3.6459066085517406,3.471851274371147
8300,3.671587647870183,3.5592402890324593
8400,3.6720859967172146,4.233769997954369
8500,3.6830862890928984,3.5802333429455757
8600,3.6545028015971184,3.2069091871380806
8700,3.653620669618249,3.424833305180073
8800,3.670973541215062,3.6053363233804703
8900,3.605347281321883,3.807584010064602
9000,3.643400339409709,3.487776964902878
9100,3.5849969889968634,3.989352658390999
9200,3.5947664100676775,4.0060509368777275
9300,3.6325078271329403,3.201508764177561
9400,3.635979276150465,3.710438124835491
9500,3.6264123413711786,3.7451351806521416
9600,3.602282863110304,3.956553190946579
9700,3.6264972034841776,3.971008062362671
9800,3.6465233378112316,4.152461402118206
9900,3.553700529038906,3.905303329229355
10000,3.6234543174505234,3.9554497599601746
10100,3.627503799274564,3.6640261858701706
10200,3.5855269227176905,3.436688929796219
10300,3.597197189927101,4.781083427369595
10400,3.619215192273259,3.829796351492405
10500,3.6008719597011805,3.6342401802539825
10600,3.596489105373621,3.5223976895213127
10700,3.6031079571694136,3.8079529628157616
10800,3.557896189391613,4.125183075666428
10900,3.589614188298583,3.7307751923799515
11000,3.665288731455803,3.794226199388504
11100,3.6673048194497824,4.069221764802933
11200,3.63207695633173,3.6321083456277847
11300,3.6505606584250927,3.9421426132321358
11400,3.62107640132308,3.8028838485479355
11500,3.6470723040401936,4.129692800343037
11600,3.605164611712098,3.719356171786785
11700,3.61991966702044,3.5874711349606514
11800,3.6222766917198896,3.2757358253002167
11900,3.595552697777748,3.765471801161766
12000,3.6139013916254044,3.453840985894203
12100,3.6079996190965176,4.199612736701965
12200,3.562595769762993,3.029197584837675
12300,3.617710782214999,3.99175513535738
12400,3.5930314511060715,3.7377869710326195
12500,3.5850356742739677,3.834493048489094
12600,3.5835498478263617,3.7109219655394554
12700,3.6482672337442636,3.8194048777222633
12800,3.574225341901183,3.427930921316147
12900,3.5724265314638615,4.017421826720238
13000,3.5771503541618586,3.5350076854228973
13100,3.60293154977262,4.001656994223595
13200,3.5165921337902546,3.6247724294662476
13300,3.5827575400471687,3.4329667314887047
13400,3.5854700952768326,3.6011390388011932
13500,3.5972975194454193,3.570897839963436
13600,3.5792020708322525,3.768930807709694
13700,3.589278193190694,3.52812722325325
13800,3.600222121924162,3.6019449681043625
13900,3.586840644478798,3.790270909667015
14000,3.5944762863218784,3.616420328617096
14100,3.5669441912323236,3.8238437473773956
14200,3.5790130607783794,3.6915992200374603
14300,3.5695048682391644,4.019063673913479
14400,3.550673382356763,3.567369244992733
14500,3.5794018153101206,3.76345656812191
14600,3.627891268581152,4.442949816584587
14700,3.5837728269398212,3.3522868528962135
14800,3.5402287244796753,3.6128942668437958
14900,3.5427086669951677,3.4893035888671875
15000,3.5560157727450132,3.7025724723935127
15100,3.512426905333996,3.938274271786213
15200,3.5491840969771147,3.886389881372452
15300,3.508134890347719,3.697866052389145
15400,3.6067782938480377,4.433673731982708
15500,3.5847170166671276,3.531220257282257
15600,3.564314130693674,3.725278079509735
15700,3.5417375415563583,3.22569627314806
15800,3.5531355254352093,3.69303435087204
15900,3.5382245518267155,3.7452371791005135
16000,3.53327813744545,3.775828927755356
16100,3.5564966294914484,3.541830964386463
16200,3.5896337889134884,4.02822021394968
16300,3.5636891815811396,3.336702175438404
16400,3.5157413706183434,3.3196069672703743
16500,3.533288463950157,4.155641868710518
16600,3.533560024574399,4.313308149576187
16700,3.577393924817443,3.329571820795536
16800,3.5571940038353205,3.51140346378088
16900,3.550191454589367,3.620050922036171
17000,3.52411824837327,4.181037545204163
17100,3.5274264123290777,3.4209199622273445
17200,3.543102730065584,3.616012893617153
17300,3.531277574598789,4.128909558057785
17400,3.509008826687932,3.1745799630880356
17500,3.573017990216613,4.105645827949047
17600,3.501661201938987,3.097066320478916
17700,3.4908993020653725,3.587644174695015
17800,3.5108861941844225,4.4384244829416275
17900,3.542923167347908,3.4551048278808594
18000,3.549038387835026,3.403133563697338
18100,3.50479232147336,3.9130358025431633
18200,3.5543042924255133,3.8499942421913147
18300,3.5180006865411997,3.0867573246359825
18400,3.5167524106800556,3.8831493258476257
18500,3.5250022001564503,3.8480141013860703
18600,3.545297412201762,3.61922487616539
18700,3.530682312324643,3.340160734951496
18800,3.5173937119543552,3.4145111590623856
18900,3.4880798906087875,3.4876736626029015
19000,3.531930459663272,3.135962150990963
19100,3.538915105164051,4.228715114295483
19200,3.5541592556983232,3.2183928415179253
19300,3.534587476402521,3.8131285086274147
19400,3.4791095051914454,3.8377882167696953
19500,3.550477795302868,3.7568190693855286
19600,3.50218996219337,3.4502827376127243
19700,3.4573153369128704,3.118639215826988
19800,3.5651262309402227,4.031067751348019
19900,3.4991114288568497,3.7343641743063927
20000,3.499973900616169,3.921724148094654
20100,3.5458359718322754,3.5918915644288063
20200,3.590445129200816,3.5521089658141136
20300,3.596385344862938,4.611281044781208
20400,3.566942621022463,3.7263520434498787
20500,3.487939056009054,4.112853594124317
20600,3.5842757988721132,3.2021318562328815
20700,3.5201519075781107,3.2927876338362694
20800,3.5250050965696573,2.95703899115324
20900,3.5709787867963314,3.6833907291293144
21000,3.5322444755584,3.99050947278738
21100,3.5175953935831785,3.6438333988189697
21200,3.527397431433201,3.3321373909711838
21300,3.5501726400107145,3.366912007331848
21400,3.5202269200235605,3.680272214114666
21500,3.529878292232752,4.141391068696976
21600,3.5919567216187716,3.7591101601719856
21700,3.490153893828392,3.7850477173924446
21800,3.4961481764912605,3.3651994168758392
21900,3.5387469362467527,4.042198099195957
22000,3.463789787143469,3.418179154396057
22100,3.5357654355466366,3.757164515554905
22200,3.5405759885907173,4.2344216629862785
22300,3.516110559925437,3.5939260199666023
22400,3.510204838588834,4.111217632889748
22500,3.4992364570498466,3.677293583750725
22600,3.4813972376286983,4.053829722106457
22700,3.553596483543515,3.364420048892498
22800,3.553054017946124,4.011244289577007
22900,3.4771862477064133,3.689928874373436
23000,3.503448721021414,4.414271004498005
23100,3.5217761509120464,3.717678487300873
23200,3.490530464798212,4.211781024932861
23300,3.493195552378893,4.277256727218628
23400,3.542033338919282,3.413786180317402
23500,3.537947528064251,3.892159126698971
23600,3.4969629254192114,4.167572259902954
23700,3.514134192839265,3.258940987288952
23800,3.527144815772772,3.8774703443050385
23900,3.530041540041566,3.8130581378936768
24000,3.5110095106065273,3.56321107596159
24100,3.461870213970542,3.948606923222542
24200,3.5093420036137104,3.7731770053505898
24300,3.518675370141864,3.2284069061279297
24400,3.518657211214304,3.3938320726156235
24500,3.520389225333929,3.327350728213787
24600,3.5431203227490187,3.943750411272049
24700,3.5117348358035088,3.447875492274761
24800,3.5130426082760096,4.232526235282421
24900,3.4624344278126955,4.06073372811079
25000,3.5116552356630564,3.823174722492695
25100,3.5405039489269257,3.3607833459973335
25200,3.5020943135023117,3.827928751707077
25300,3.4909877609461546,4.263573102653027
25400,3.473981350660324,3.858909010887146
25500,3.454224169254303,3.598899394273758
25600,3.5499909352511168,3.966614045202732
25700,3.5126992017030716,3.9100856333971024
25800,3.474398698657751,3.104418534785509
25900,3.523719873279333,3.768725134432316
26000,3.497928323224187,3.6100387573242188
26100,3.498506687581539,4.037010706961155
26200,3.55859318561852,3.902800716459751
26300,3.5025539193302393,3.7890680879354477
26400,3.457322096452117,4.222363419830799
26500,3.461561417207122,4.054405502974987
26600,3.488949928432703,3.4169740602374077
26700,3.5050899162888527,3.860305994749069
