Gene,Label,Score,Background Score,Precision,Recall,False Positive Rate
YNR049C,-1,21.746481399983168,1293.4963129144162,0.0,0.0,0.0002781641168289291
YDR365C,-1,21.623669750988483,1362.6294641885906,0.0,0.0,0.0005563282336578582
YCR037C,-1,21.468858242034912,1230.4122497420758,0.0,0.0,0.0008344923504867872
YGR169C,-1,21.288415774703026,1349.5840464793146,0.0,0.0,0.0011126564673157164
YLR448W,-1,20.722794488072395,1127.8915269579738,0.0,0.0,0.0013908205841446453
YFL031W,-1,20.627162523567677,1061.1028079781681,0.0,0.0,0.0016689847009735744
YLR397C,-1,20.376252729445696,1132.5824209805578,0.0,0.0,0.0019471488178025036
YLR175W,-1,20.31010863184929,1251.390543969348,0.0,0.0,0.0022253129346314327
YEL003W,-1,20.28531289100647,1336.9926556833088,0.0,0.0,0.0025034770514603616
YDL031W,-1,20.13371918722987,1176.1902360003442,0.0,0.0,0.0027816411682892906
YDR213W,-1,19.847432911396027,1029.6592045649886,0.0,0.0,0.00305980528511822
YLR197W,-1,19.82403553277254,1101.1259259600192,0.0,0.0,0.003337969401947149
YIR004W,-1,19.78101821616292,1333.7983869183809,0.0,0.0,0.0036161335187760778
YLR435W,-1,19.35449379682541,1207.1343785505742,0.0,0.0,0.003894297635605007
YPR198W,-1,19.3320967592299,1143.1735132653266,0.0,0.0,0.004172461752433936
YKR057W,-1,19.25695262476802,1103.1472838092595,0.0,0.0,0.004450625869262865
YLR249W,-1,19.214312452822924,1097.9029724262655,0.0,0.0,0.004728789986091794
YKR054C,-1,19.17282736301422,1092.4322797153145,0.0,0.0,0.005006954102920723
YMR014W,-1,19.112850561738014,1187.0516412574798,0.0,0.0,0.005285118219749653
YJL033W,-1,18.991094019263983,1158.8803379442543,0.0,0.0,0.005563282336578581
YLR342W,-1,18.964226115494967,895.0842945296317,0.0,0.0,0.0058414464534075105
YEL017C-A,-1,18.95688411220908,976.9161486923695,0.0,0.0,0.00611961057023644
