Batch,Training Loss,Validation Loss
0,69.05914545059204,69.06611621379852
100,48.23047445714474,9.64540533721447
200,6.558836050331593,5.4619113728404045
300,5.256912462413311,4.818636439740658
400,4.939677104353905,4.745023958384991
500,5.045800853520632,4.291141964495182
600,4.734192539006472,5.203049182891846
700,4.637073893100023,4.522514343261719
800,4.626360919326544,4.142394587397575
900,4.501084823161364,4.3454015627503395
1000,4.4172391183674335,4.444698132574558
1100,4.391818210482597,3.9491498842835426
1200,4.333162561058998,4.824254848062992
1300,4.293520860373974,4.114969447255135
1400,4.252282105386257,3.4830640256404877
1500,4.235111553221941,4.189774245023727
1600,4.2009002789855,4.193056300282478
1700,4.226237706840038,3.7408628687262535
1800,4.122718494385481,3.669193685054779
1900,4.139992780983448,4.012170098721981
2000,4.105532385408878,4.141620546579361
2100,4.131926991045475,4.80641208589077
2200,4.111958432942629,3.946233242750168
2300,4.0875732116401196,3.4356307610869408
2400,3.9824042953550816,3.6315925046801567
2500,3.953260563313961,4.3006689846515656
2600,4.003903690725565,4.5941756665706635
2700,4.028007887303829,3.788991943001747
2800,3.954241272062063,4.848642684519291
2900,3.93584824539721,3.6226335167884827
3000,3.912341870367527,3.956490270793438
3100,3.9158539436757565,4.093563966453075
3200,3.9666962567716837,3.487795852124691
3300,3.937486920505762,3.919508196413517
3400,3.9315754920244217,3.770860582590103
3500,3.889581833034754,3.5352785512804985
3600,3.8754306323826313,3.8952957093715668
3700,3.8691868893802166,3.512176387012005
3800,3.8907860554754734,4.28433895111084
3900,3.901935024186969,3.5451358184218407
4000,3.871733285486698,3.773673139512539
4100,3.8343351799994707,4.048135206103325
4200,3.8360901456326246,3.9009175822138786
4300,3.8748725429177284,3.8111966848373413
4400,3.8226692862808704,3.5127557441592216
4500,3.861393716186285,3.9287013560533524
4600,3.8842856027185917,3.3297545090317726
4700,3.810364816337824,4.114822335541248
4800,3.8303483463823795,3.957926295697689
4900,3.8672737553715706,4.201458394527435
5000,3.786002166569233,3.81471611559391
5100,3.7263911943882704,3.627810776233673
5200,3.784727904945612,3.85358065366745
5300,3.768511461094022,3.5751675814390182
5400,3.8702710699290037,3.785591796040535
5500,3.7862980645149946,3.749789483845234
5600,3.752517346292734,3.541790582239628
5700,3.751703292131424,3.7724795565009117
5800,3.741591017693281,4.077957198023796
5900,3.8095418848097324,3.681357465684414
6000,3.773953441530466,4.098587520420551
6100,3.7300746086984873,3.815503492951393
6200,3.7393809650093317,3.7607093900442123
