Gene A,Gene B,Label,Score,Precision,Recall,False Positive Rate
YGL035C,YKR062W,1,-0.91195023,0.5909090638160706,0.026000000536441803,0.0017999999690800905
YBL008W,YKL110C,1,-0.9143952,0.6000000238418579,0.027000000700354576,0.0017999999690800905
YDR228C,YJL140W,1,-0.9302223,0.6086956262588501,0.02800000086426735,0.0017999999690800905
YBL008W,YBR279W,1,-0.9369253,0.6170212626457214,0.028999999165534973,0.0017999999690800905
YLR238W,YLR309C,0,-0.9442706,0.6041666865348816,0.028999999165534973,0.0019000000320374966
YKL160W,YDR463W,1,-0.9669032,0.6122449040412903,0.029999999329447746,0.0019000000320374966
YGL035C,YMR091C,1,-0.97347474,0.6200000047683716,0.03099999949336052,0.0019000000320374966
YMR091C,YDR145W,1,-0.9810569,0.6274510025978088,0.03200000151991844,0.0019000000320374966
YAL056W,YOR304W,1,-0.99196744,0.6346153616905212,0.032999999821186066,0.0019000000320374966
YER159C,YDR028C,1,-1.0063032,0.6415094137191772,0.03400000184774399,0.0019000000320374966
YNL278W,YKL028W,1,-1.0234464,0.6481481194496155,0.03500000014901161,0.0019000000320374966
YPL177C,YGL035C,1,-1.0312296,0.6545454263687134,0.035999998450279236,0.0019000000320374966
YGL151W,YNL216W,1,-1.0329103,0.6607142686843872,0.03700000047683716,0.0019000000320374966
YLR321C,YPR056W,1,-1.0341372,0.6666666865348816,0.03799999877810478,0.0019000000320374966
YJL054W,YLR410W,0,-1.0392401,0.6551724076271057,0.03799999877810478,0.0020000000949949026
YPR034W,YAL043C,1,-1.0400884,0.6610169410705566,0.039000000804662704,0.0020000000949949026
YBR279W,YBR103W,1,-1.0452744,0.6666666865348816,0.03999999910593033,0.0020000000949949026
YER022W,YPL129W,1,-1.046983,0.6721311211585999,0.04100000113248825,0.0020000000949949026
YDR527W,YDR463W,1,-1.0597365,0.6774193644523621,0.041999999433755875,0.0020000000949949026
YNL245C,YIL144W,0,-1.062638,0.6666666865348816,0.041999999433755875,0.002099999925121665
YMR021C,YHR084W,1,-1.0635852,0.671875,0.0430000014603138,0.002099999925121665
YHR062C,YOR353C,0,-1.0670469,0.6615384817123413,0.0430000014603138,0.002199999988079071
YGL043W,YGL025C,1,-1.0673442,0.6666666865348816,0.04399999976158142,0.002199999988079071
YOR048C,YPL042C,1,-1.0726985,0.6716417670249939,0.04500000178813934,0.002199999988079071
YOL054W,YOR140W,1,-1.0745364,0.6764705777168274,0.04600000008940697,0.002199999988079071
YHR085W,YDR473C,0,-1.0759065,0.6666666865348816,0.04600000008940697,0.002300000051036477
YER122C,YOR373W,0,-1.0787034,0.6571428775787354,0.04600000008940697,0.002400000113993883
YGR134W,YER022W,1,-1.0800651,0.6619718074798584,0.04699999839067459,0.002400000113993883
YCL004W,YBL055C,0,-1.087419,0.6527777910232544,0.04699999839067459,0.0024999999441206455
YDR208W,YBL035C,0,-1.0929681,0.6438356041908264,0.04699999839067459,0.0026000000070780516
YJL110C,YCR081W,1,-1.102935,0.6486486196517944,0.04800000041723251,0.0026000000070780516
YJL110C,YPL016W,1,-1.1082497,0.653333306312561,0.04899999871850014,0.0026000000070780516
YLR384C,YOR172W,1,-1.1099501,0.6578947305679321,0.05000000074505806,0.0026000000070780516
YJL183W,YJL019W,0,-1.1155051,0.649350643157959,0.05000000074505806,0.0027000000700354576
YIL106W,YNL311C,0,-1.125672,0.6410256624221802,0.05000000074505806,0.00279999990016222
YER159C,YPL190C,1,-1.1283085,0.6455696225166321,0.050999999046325684,0.00279999990016222
YBR244W,YNL149C,0,-1.1294106,0.637499988079071,0.050999999046325684,0.002899999963119626
YPR133C,YMR039C,1,-1.1352564,0.6419752836227417,0.052000001072883606,0.002899999963119626
YDL005C,YPL047W,1,-1.1484472,0.6463414430618286,0.05299999937415123,0.002899999963119626
YHR081W,YKR028W,0,-1.1508392,0.6385542154312134,0.05299999937415123,0.003000000026077032
YOL066C,YER151C,0,-1.15687,0.6309523582458496,0.05299999937415123,0.003100000089034438
YOR033C,YBR114W,0,-1.1574491,0.6235294342041016,0.05299999937415123,0.0031999999191612005
YNL027W,YGL172W,0,-1.1599623,0.6162790656089783,0.05299999937415123,0.0032999999821186066
YPL101W,YOR372C,1,-1.1632208,0.6206896305084229,0.05400000140070915,0.0032999999821186066
YER045C,YDR145W,1,-1.1732382,0.625,0.054999999701976776,0.0032999999821186066
YMR044W,YLR368W,0,-1.1743926,0.617977499961853,0.054999999701976776,0.0034000000450760126
YLR119W,YKL041W,0,-1.1779461,0.6111111044883728,0.054999999701976776,0.0035000001080334187
YLR026C,YOR064C,0,-1.1798719,0.6043956279754639,0.054999999701976776,0.003599999938160181
YPL151C,YOL105C,0,-1.1905402,0.5978260636329651,0.054999999701976776,0.003700000001117587
YDR052C,YDR473C,0,-1.1968832,0.5913978219032288,0.054999999701976776,0.003800000064074993
YOR307C,YNL128W,0,-1.1969068,0.585106372833252,0.054999999701976776,0.0038999998942017555
YNL245C,YBR165W,0,-1.203273,0.5789473652839661,0.054999999701976776,0.004000000189989805
YER028C,YBR182C,1,-1.2067461,0.5833333134651184,0.0560000017285347,0.004000000189989805
YOL054W,YER022W,1,-1.2075851,0.5876288414001465,0.05700000002980232,0.004000000189989805
YGR120C,YBR030W,0,-1.2110672,0.581632673740387,0.05700000002980232,0.004100000020116568
YGL122C,YGR119C,0,-1.2116395,0.5757575631141663,0.05700000002980232,0.00419999985024333
YNL023C,YOR301W,0,-1.215679,0.5699999928474426,0.05700000002980232,0.00430000014603138
YER122C,YPR042C,0,-1.2160908,0.5643564462661743,0.05700000002980232,0.004399999976158142
YCL029C,YKL144C,0,-1.2234991,0.5588235259056091,0.05700000002980232,0.0044999998062849045
YJR068W,YGR081C,0,-1.226134,0.553398072719574,0.05700000002980232,0.004600000102072954
YBL008W,YKL062W,1,-1.2299122,0.557692289352417,0.057999998331069946,0.004600000102072954
YKL005C,YGL244W,1,-1.2317392,0.561904788017273,0.05900000035762787,0.004600000102072954
YDL005C,YOR372C,1,-1.2350605,0.5660377144813538,0.05999999865889549,0.004600000102072954
YKL160W,YDR228C,1,-1.2398648,0.5700934529304504,0.061000000685453415,0.004600000102072954
YMR047C,YOR353C,0,-1.2551231,0.5648148059844971,0.061000000685453415,0.004699999932199717
YKL052C,YER061C,0,-1.2575213,0.5596330165863037,0.061000000685453415,0.004800000227987766
YGL086W,YOR159C,0,-1.2582864,0.5545454621315002,0.061000000685453415,0.004900000058114529
YPL151C,YNL090W,0,-1.2589573,0.5495495200157166,0.061000000685453415,0.004999999888241291
YNL281W,YOR373W,0,-1.2593372,0.5446428656578064,0.061000000685453415,0.005100000184029341
YCR037C,YNL032W,0,-1.260598,0.5398229956626892,0.061000000685453415,0.005200000014156103
YML112W,YOR195W,0,-1.2616723,0.5350877046585083,0.061000000685453415,0.0052999998442828655
YBR022W,YKR090W,0,-1.2686988,0.530434787273407,0.061000000685453415,0.005400000140070915
YOL043C,YDR113C,0,-1.269645,0.5258620977401733,0.061000000685453415,0.005499999970197678
YER161C,YER022W,1,-1.2715615,0.5299145579338074,0.06199999898672104,0.005499999970197678
YHR027C,YKL175W,0,-1.2755764,0.5254237055778503,0.06199999898672104,0.00559999980032444
YAL053W,YDR011W,0,-1.2823278,0.5210084319114685,0.06199999898672104,0.00570000009611249
YPL016W,YDL170W,1,-1.2830648,0.5249999761581421,0.06300000101327896,0.00570000009611249
YDR208W,YMR077C,0,-1.2856545,0.5206611752510071,0.06300000101327896,0.005799999926239252
YER022W,YDL080C,1,-1.2871804,0.5245901346206665,0.06400000303983688,0.005799999926239252
YPR057W,YDR207C,0,-1.2874107,0.5203251838684082,0.06400000303983688,0.005900000222027302
YGR227W,YPL022W,0,-1.2877616,0.5161290168762207,0.06400000303983688,0.006000000052154064
YOL068C,YKL189W,0,-1.2893077,0.5120000243186951,0.06400000303983688,0.006099999882280827
YIL149C,YMR153W,0,-1.2924725,0.5079365372657776,0.06400000303983688,0.006200000178068876
YML069W,YML098W,1,-1.295894,0.5118110179901123,0.06499999761581421,0.006200000178068876
YKL005C,YPL101W,1,-1.2997038,0.515625,0.06599999964237213,0.006200000178068876
YFR036W,YBR073W,0,-1.2998649,0.5116279125213623,0.06599999964237213,0.006300000008195639
YNL199C,YAL056W,1,-1.3005956,0.5153846144676208,0.06700000166893005,0.006300000008195639
YJL110C,YBL006C,1,-1.3018799,0.5190839767456055,0.06800000369548798,0.006300000008195639
YBR278W,YHR024C,0,-1.30769,0.5151515007019043,0.06800000369548798,0.006399999838322401
YLR427W,YPL085W,0,-1.3107485,0.5112782120704651,0.06800000369548798,0.006500000134110451
YPL047W,YKL018W,1,-1.3197507,0.5149253606796265,0.0689999982714653,0.006500000134110451
YGR005C,YHL009C,1,-1.330467,0.5185185074806213,0.07000000029802322,0.006500000134110451
YOR038C,YOR372C,1,-1.3319589,0.5220588445663452,0.07100000232458115,0.006500000134110451
YLR096W,YHR077C,0,-1.3322526,0.5182482004165649,0.07100000232458115,0.006599999964237213
YNL216W,YGR104C,1,-1.3364291,0.52173912525177,0.07199999690055847,0.006599999964237213
YDR075W,YPR125W,0,-1.3370677,0.5179855823516846,0.07199999690055847,0.0066999997943639755
YPR019W,YDR485C,0,-1.338672,0.5142857432365417,0.07199999690055847,0.006800000090152025
YHR072W,YKR063C,0,-1.3399652,0.5106382966041565,0.07199999690055847,0.006899999920278788
YGR104C,YDR311W,1,-1.3414019,0.51408451795578,0.0729999989271164,0.006899999920278788
YLR002C,YKR028W,0,-1.3436085,0.5104895234107971,0.0729999989271164,0.007000000216066837
YOL145C,YPR072W,1,-1.3438779,0.5138888955116272,0.07400000095367432,0.007000000216066837
YJL203W,YLR079W,0,-1.3440489,0.5103448033332825,0.07400000095367432,0.0071000000461936
YFL024C,YCR020W-B,1,-1.3518649,0.5136986374855042,0.07500000298023224,0.0071000000461936
YER149C,YDR473C,0,-1.3519299,0.5102040767669678,0.07500000298023224,0.007199999876320362
YNL199C,YJL184W,1,-1.3571781,0.5135135054588318,0.07599999755620956,0.007199999876320362
YGL070C,YGR104C,1,-1.3611358,0.5167785286903381,0.07699999958276749,0.007199999876320362
YGL073W,YHL027W,1,-1.3621356,0.5199999809265137,0.07800000160932541,0.007199999876320362
YKL110C,YMR112C,1,-1.3703705,0.5231788158416748,0.07900000363588333,0.007199999876320362
YNL154C,YPR125W,0,-1.3716217,0.5197368264198303,0.07900000363588333,0.007300000172108412
YLR145W,YDL047W,0,-1.3736092,0.516339898109436,0.07900000363588333,0.007400000002235174
YGL073W,YDR145W,1,-1.3736428,0.5194805264472961,0.07999999821186066,0.007400000002235174
YNL245C,YKL203C,0,-1.3744496,0.5161290168762207,0.07999999821186066,0.007499999832361937
YIR004W,YER082C,0,-1.3750013,0.5128205418586731,0.07999999821186066,0.007600000128149986
YBL005W,YER022W,1,-1.3785251,0.5159235596656799,0.08100000023841858,0.007600000128149986
YGR275W,YCR042C,1,-1.3794609,0.5189873576164246,0.0820000022649765,0.007600000128149986
YKR087C,YKL045W,0,-1.3837693,0.5157232880592346,0.0820000022649765,0.007699999958276749
YDL005C,YJL056C,1,-1.3856698,0.518750011920929,0.08299999684095383,0.007699999958276749
YPL016W,YDR167W,1,-1.3883623,0.52173912525177,0.08399999886751175,0.007699999958276749
YOR372C,YGR005C,1,-1.3934196,0.5246913433074951,0.08500000089406967,0.007699999958276749
YLR052W,YJL186W,0,-1.3955187,0.5214723944664001,0.08500000089406967,0.007799999788403511
YPL018W,YKR087C,0,-1.3957261,0.5182926654815674,0.08500000089406967,0.007899999618530273
YER083C,YNL049C,0,-1.3962573,0.5151515007019043,0.08500000089406967,0.00800000037997961
YKL002W,YGL252C,0,-1.3974175,0.5120481848716736,0.08500000089406967,0.008100000210106373
YDL155W,YOR307C,0,-1.3979608,0.5089820623397827,0.08500000089406967,0.008200000040233135
YLR067C,YDR088C,0,-1.401166,0.5059523582458496,0.08500000089406967,0.008299999870359898
YDR421W,YGR275W,1,-1.411093,0.5088757276535034,0.0860000029206276,0.008299999870359898
YOR026W,YPL133C,0,-1.4143444,0.5058823823928833,0.0860000029206276,0.00839999970048666
YPR131C,YLR006C,0,-1.4231806,0.5029239654541016,0.0860000029206276,0.008500000461935997
YLL031C,YNL261W,0,-1.4286593,0.5,0.0860000029206276,0.00860000029206276
YEL053C,YOR213C,0,-1.429441,0.4971098303794861,0.0860000029206276,0.008700000122189522
YGL025C,YJL127C,1,-1.4301643,0.5,0.08699999749660492,0.008700000122189522
YGR005C,YDL080C,1,-1.4318081,0.5028571486473083,0.08799999952316284,0.008700000122189522
YKR099W,YGR275W,1,-1.4323153,0.5056818127632141,0.08900000154972076,0.008700000122189522
YAL029C,YPL022W,0,-1.4328254,0.5028248429298401,0.08900000154972076,0.008799999952316284
YMR172W,YOR304W,1,-1.4403509,0.5056179761886597,0.09000000357627869,0.008799999952316284
YGL073W,YER022W,1,-1.440518,0.5083798766136169,0.09099999815225601,0.008799999952316284
YPL155C,YDR208W,0,-1.4407482,0.5055555701255798,0.09099999815225601,0.008899999782443047
YOR304W,YCR039C,1,-1.441161,0.5082873106002808,0.09200000017881393,0.008899999782443047
YER114C,YDR477W,0,-1.4433949,0.5054945349693298,0.09200000017881393,0.008999999612569809
YML112W,YIL160C,0,-1.4461298,0.5027322173118591,0.09200000017881393,0.009100000374019146
YOR038C,YLR321C,1,-1.4467705,0.5054348111152649,0.09300000220537186,0.009100000374019146
YLR096W,YBR254C,0,-1.4469863,0.5027027130126953,0.09300000220537186,0.009200000204145908
YBR055C,YNR023W,0,-1.4490296,0.5,0.09300000220537186,0.00930000003427267
YDR045C,YBL088C,0,-1.4506143,0.49732619524002075,0.09300000220537186,0.009399999864399433
YGL246C,YML010W,1,-1.4551669,0.5,0.09399999678134918,0.009399999864399433
YER035W,YGR013W,0,-1.4577991,0.49735450744628906,0.09399999678134918,0.009499999694526196
YEL015W,YCR060W,0,-1.4593805,0.49473685026168823,0.09399999678134918,0.009600000455975533
YPR070W,YDL005C,1,-1.4605078,0.49738219380378723,0.0949999988079071,0.009600000455975533
YJL198W,YOR308C,0,-1.4663795,0.4947916567325592,0.0949999988079071,0.009700000286102295
YDR512C,YML127W,1,-1.4665653,0.49740931391716003,0.09600000083446503,0.009700000286102295
YJL128C,YML115C,0,-1.4687955,0.49484536051750183,0.09600000083446503,0.009800000116229057
YJR135C,YGL201C,0,-1.4698702,0.4923076927661896,0.09600000083446503,0.00989999994635582
YGL071W,YGR275W,1,-1.4699816,0.4948979616165161,0.09700000286102295,0.00989999994635582
YDR211W,YOR160W,0,-1.471034,0.49238577485084534,0.09700000286102295,0.009999999776482582
YPL055C,YGL153W,0,-1.47127,0.4898989796638489,0.09700000286102295,0.010099999606609344
YDL117W,YKR082W,0,-1.4718162,0.4874371886253357,0.09700000286102295,0.010200000368058681
YOR304W,YBR095C,1,-1.4745065,0.49000000953674316,0.09799999743700027,0.010200000368058681
YLR052W,YPL040C,0,-1.4748517,0.4875621795654297,0.09799999743700027,0.010300000198185444
YGL246C,YLR055C,1,-1.4761487,0.4900990128517151,0.0989999994635582,0.010300000198185444
YDR099W,YNR008W,0,-1.4800278,0.4876847267150879,0.0989999994635582,0.010400000028312206
YKR036C,YPR046W,0,-1.4805006,0.4852941036224365,0.0989999994635582,0.010499999858438969
YKR037C,YML038C,0,-1.4817086,0.4829268157482147,0.0989999994635582,0.010599999688565731
YPL101W,YOL051W,1,-1.4832137,0.48543688654899597,0.10000000149011612,0.010599999688565731
YPR057W,YPL242C,0,-1.4835526,0.483091801404953,0.10000000149011612,0.010700000450015068
YDR101C,YOR064C,0,-1.4838653,0.48076921701431274,0.10000000149011612,0.01080000028014183
YJL081C,YGL025C,1,-1.48528,0.4832535982131958,0.10100000351667404,0.01080000028014183
YER164W,YER022W,1,-1.4861895,0.48571428656578064,0.10199999809265137,0.01080000028014183
YNL199C,YLR321C,1,-1.4883019,0.4881516695022583,0.10300000011920929,0.01080000028014183
YCL001W,YDR011W,0,-1.493895,0.4858490526676178,0.10300000011920929,0.010900000110268593
YMR043W,YGL244W,1,-1.4952147,0.48826292157173157,0.10400000214576721,0.010900000110268593
YOR373W,YDR177W,0,-1.4980755,0.4859813153743744,0.10400000214576721,0.010999999940395355
YGL043W,YDR527W,1,-1.5010601,0.4883720874786377,0.10499999672174454,0.010999999940395355
YAL056W,YLR033W,1,-1.5035619,0.49074074625968933,0.10599999874830246,0.010999999940395355
YJL184W,YGL035C,1,-1.5066797,0.4930875599384308,0.10700000077486038,0.010999999940395355
YDL098C,YIL144W,0,-1.5081106,0.49082568287849426,0.10700000077486038,0.011099999770522118
YDL117W,YDR292C,0,-1.5089592,0.4885844886302948,0.10700000077486038,0.01119999960064888
YKL025C,YLR130C,0,-1.5092719,0.48636364936828613,0.10700000077486038,0.011300000362098217
YGR267C,YLR145W,0,-1.5106882,0.4841628968715668,0.10700000077486038,0.01140000019222498
YNL245C,YNL311C,0,-1.5126222,0.4819819927215576,0.10700000077486038,0.011500000022351742
YDL108W,YJL056C,1,-1.5127338,0.48430493474006653,0.1080000028014183,0.011500000022351742
YKL160W,YKR062W,1,-1.5128254,0.4866071343421936,0.10899999737739563,0.011500000022351742
YBR057C,YFL036W,0,-1.513189,0.48444443941116333,0.10899999737739563,0.011599999852478504
YMR042W,YCL055W,1,-1.5144922,0.48672565817832947,0.10999999940395355,0.011599999852478504
YCR020W-B,YML010W,1,-1.5158101,0.4889867901802063,0.11100000143051147,0.011599999852478504
YHR187W,YKR062W,1,-1.5161084,0.4912280738353729,0.1120000034570694,0.011599999852478504
YGL180W,YCR033W,0,-1.5216951,0.4890829622745514,0.1120000034570694,0.011699999682605267
YAR014C,YLR100W,0,-1.5258926,0.48695650696754456,0.1120000034570694,0.011800000444054604
YOR144C,YDR075W,0,-1.5297507,0.4848484992980957,0.1120000034570694,0.011900000274181366
YML036W,YJR140C,1,-1.5324383,0.48706895112991333,0.11299999803304672,0.011900000274181366
YPL101W,YDR145W,1,-1.5346521,0.4892703890800476,0.11400000005960464,0.011900000274181366
YPR049C,YDR409W,0,-1.5367436,0.4871794879436493,0.11400000005960464,0.012000000104308128
YEL015W,YNL023C,0,-1.5417193,0.48510637879371643,0.11400000005960464,0.01209999993443489
YNL199C,YLR033W,1,-1.548108,0.48728814721107483,0.11500000208616257,0.01209999993443489
YNL001W,YHR186C,0,-1.5490676,0.48523205518722534,0.11500000208616257,0.012199999764561653
YKR082W,YDR280W,0,-1.549688,0.4831932783126831,0.11500000208616257,0.012299999594688416
YOR038C,YGR104C,1,-1.5521318,0.4853556454181671,0.11599999666213989,0.012299999594688416
YGL090W,YPL083C,0,-1.5532444,0.4833333194255829,0.11599999666213989,0.012400000356137753
YPL069C,YFR002W,0,-1.5539348,0.4813278019428253,0.11599999666213989,0.012500000186264515
YNL232W,YOR191W,0,-1.5546209,0.4793388545513153,0.11599999666213989,0.012600000016391277
YGL013C,YIL143C,1,-1.5583724,0.48148149251937866,0.11699999868869781,0.012600000016391277
YCR065W,YML015C,1,-1.5613022,0.4836065471172333,0.11800000071525574,0.012600000016391277
YBR164C,YKR002W,0,-1.5616112,0.48163264989852905,0.11800000071525574,0.01269999984651804
YOR026W,YJL098W,0,-1.5642757,0.4796747863292694,0.11800000071525574,0.012799999676644802
YBL005W,YMR236W,1,-1.5650685,0.48178136348724365,0.11900000274181366,0.012799999676644802
YJL165C,YKL095W,0,-1.5658959,0.47983869910240173,0.11900000274181366,0.012900000438094139
YIR010W,YNL097C,0,-1.5664598,0.47791165113449097,0.11900000274181366,0.013000000268220901
YKL186C,YJR021C,0,-1.5668502,0.47600001096725464,0.11900000274181366,0.013100000098347664
YKL002W,YMR044W,0,-1.5670445,0.4741035997867584,0.11900000274181366,0.013199999928474426
YGR119C,YCR020C,0,-1.5699406,0.4722222089767456,0.11900000274181366,0.013299999758601189
YJR042W,YPR055W,0,-1.5701519,0.47035571932792664,0.11900000274181366,0.013399999588727951
YLR223C,YLR033W,1,-1.5707424,0.4724409580230713,0.11999999731779099,0.013399999588727951
YIL038C,YHL009C,1,-1.5724179,0.4745098054409027,0.12099999934434891,0.013399999588727951
YLR368W,YDL042C,0,-1.5751473,0.47265625,0.12099999934434891,0.013500000350177288
YOR076C,YPL253C,0,-1.5753788,0.47081711888313293,0.12099999934434891,0.01360000018030405
YJL065C,YER083C,0,-1.5755233,0.4689922332763672,0.12099999934434891,0.013700000010430813
YMR234W,YNR048W,0,-1.5760125,0.4671814739704132,0.12099999934434891,0.013799999840557575
YBL008W,YGL151W,1,-1.5770495,0.4692307710647583,0.12200000137090683,0.013799999840557575
YOR304W,YPR009W,1,-1.581206,0.4712643623352051,0.12300000339746475,0.013799999840557575
YGL043W,YDR463W,1,-1.5813844,0.47328245639801025,0.12399999797344208,0.013799999840557575
YNL068C,YLR451W,1,-1.5844733,0.4752851724624634,0.125,0.013799999840557575
YGL054C,YIL084C,0,-1.5856813,0.4734848439693451,0.125,0.013899999670684338
YNL278W,YNL222W,1,-1.5863134,0.47547170519828796,0.12600000202655792,0.013899999670684338
YGR275W,YPR133C,1,-1.5863154,0.4774436056613922,0.12700000405311584,0.013899999670684338
YGL073W,YCL055W,1,-1.5865009,0.47940075397491455,0.12800000607967377,0.013899999670684338
YHL027W,YDR303C,1,-1.5874977,0.48134326934814453,0.1289999932050705,0.013899999670684338
YDL108W,YMR021C,1,-1.5887636,0.48327139019966125,0.12999999523162842,0.013899999670684338
YNL118C,YGR129W,0,-1.589794,0.48148149251937866,0.12999999523162842,0.014000000432133675
YOL095C,YMR060C,0,-1.5908853,0.4797047972679138,0.12999999523162842,0.014100000262260437
YNR033W,YPR032W,0,-1.5928794,0.4779411852359772,0.12999999523162842,0.0142000000923872
YLR052W,YLR145W,0,-1.5940007,0.4761904776096344,0.12999999523162842,0.014299999922513962
YDR201W,YLR316C,0,-1.5948232,0.47445255517959595,0.12999999523162842,0.014399999752640724
YOR038C,YMR172W,1,-1.5950711,0.4763636291027069,0.13099999725818634,0.014399999752640724
YCR094W,YIL008W,0,-1.5955498,0.4746376872062683,0.13099999725818634,0.014499999582767487
YBR210W,YPR024W,0,-1.5960902,0.4729241728782654,0.13099999725818634,0.014600000344216824
YOR040W,YGL058W,0,-1.5969497,0.47122302651405334,0.13099999725818634,0.014700000174343586
YOL089C,YMR091C,1,-1.5993358,0.47311827540397644,0.13199999928474426,0.014700000174343586
YMR172W,YDR527W,1,-1.59978,0.4749999940395355,0.13300000131130219,0.014700000174343586
YGL071W,YPR072W,1,-1.6005713,0.47686833143234253,0.1340000033378601,0.014700000174343586
YKR063C,YMR270C,0,-1.6007644,0.4751773178577423,0.1340000033378601,0.014800000004470348
YML113W,YCR052W,1,-1.6033032,0.47703179717063904,0.13500000536441803,0.014800000004470348
YOR171C,YDL236W,0,-1.6033453,0.47535210847854614,0.13500000536441803,0.01489999983459711
YJL127C,YLR005W,1,-1.603361,0.4771929681301117,0.13600000739097595,0.01489999983459711
YJL090C,YHR206W,0,-1.6043872,0.4755244851112366,0.13600000739097595,0.014999999664723873
YKL139W,YBL063W,0,-1.6046127,0.47386759519577026,0.13600000739097595,0.01510000042617321
YDR308C,YDR311W,1,-1.6051933,0.4756944477558136,0.13699999451637268,0.01510000042617321
YCR042C,YHR099W,1,-1.6060637,0.47750866413116455,0.1379999965429306,0.01510000042617321
YLR052W,YNL032W,0,-1.6071541,0.475862056016922,0.1379999965429306,0.015200000256299973
YPL228W,YGR129W,0,-1.6072905,0.47422680258750916,0.1379999965429306,0.015300000086426735
YNL068C,YKL018W,1,-1.6078415,0.47602739930152893,0.13899999856948853,0.015300000086426735
YNR031C,YOR270C,0,-1.6089944,0.4744027256965637,0.13899999856948853,0.015399999916553497
