Name,+/-,Score,True Positive,False Positive,True Negative,False Negative,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YGR004W,-1,50.78169304189564,127,619,5808,29,0.9015646361841105,0.17024128686327078,0.8141025641025641,0.09631243192780457,0.9036875680721954
YDR448W,-1,50.752060714366166,127,620,5807,29,0.9014127297584688,0.17001338688085676,0.8141025641025641,0.09646802551734869,0.9035319744826513
YDL058W,-1,50.691743973873265,127,621,5806,29,0.901260823332827,0.1697860962566845,0.8141025641025641,0.0966236191068928,0.9033763808931072
YHR061C,-1,50.669069902703846,127,622,5805,29,0.9011089169071852,0.16955941255006676,0.8141025641025641,0.09677921269643691,0.9032207873035631
YHR153C,-1,50.628688572799135,127,623,5804,29,0.9009570104815434,0.16933333333333334,0.8141025641025641,0.09693480628598102,0.9030651937140189
YHL007C,-1,50.58136443507712,127,624,5803,29,0.9008051040559015,0.16910785619174434,0.8141025641025641,0.09709039987552513,0.9029096001244749
YDR440W,-1,50.57376547346135,127,625,5802,29,0.9006531976302597,0.16888297872340424,0.8141025641025641,0.09724599346506924,0.9027540065349308
YBL046W,-1,50.567133320744524,127,626,5801,29,0.900501291204618,0.16865869853917662,0.8141025641025641,0.09740158705461335,0.9025984129453867
YGL195W,-1,50.509746074744015,127,627,5800,29,0.9003493847789762,0.16843501326259946,0.8141025641025641,0.09755718064415746,0.9024428193558426
YDR144C,-1,50.46717541636898,127,628,5799,29,0.9001974783533343,0.16821192052980133,0.8141025641025641,0.09771277423370157,0.9022872257662984
YJR089W,-1,50.454653609643174,127,629,5798,29,0.9000455719276925,0.167989417989418,0.8141025641025641,0.09786836782324568,0.9021316321767543
YBR281C,-1,50.27612107344354,127,630,5797,29,0.8998936655020507,0.16776750330250992,0.8141025641025641,0.0980239614127898,0.9019760385872102
YDL153C,-1,50.10009936142549,127,631,5796,29,0.899741759076409,0.16754617414248021,0.8141025641025641,0.0981795550023339,0.9018204449976661
YOR075W,-1,50.07682990916874,127,632,5795,29,0.8995898526507671,0.1673254281949934,0.8141025641025641,0.09833514859187802,0.901664851408122
YGR091W,-1,50.00966244841896,127,633,5794,29,0.8994379462251253,0.16710526315789473,0.8141025641025641,0.09849074218142212,0.9015092578185778
YLL036C,-1,49.99923016739519,127,634,5793,29,0.8992860397994835,0.16688567674113008,0.8141025641025641,0.09864633577096624,0.9013536642290337
snR17a,-1,49.99143482154933,127,635,5792,29,0.8991341333738417,0.16666666666666666,0.8141025641025641,0.09880192936051034,0.9011980706394896
YCR081W,-1,49.97322422493948,127,636,5791,29,0.8989822269482,0.16644823066841416,0.8141025641025641,0.09895752295005446,0.9010424770499456
YBR279W,-1,49.914059905642866,127,637,5790,29,0.8988303205225581,0.1662303664921466,0.8141025641025641,0.09911311653959858,0.9008868834604015
YKL012W,-1,49.87424823796032,127,638,5789,29,0.8986784140969163,0.16601307189542483,0.8141025641025641,0.09926871012914268,0.9007312898708573
YOR056C,-1,49.87413064296928,127,639,5788,29,0.8985265076712745,0.16579634464751958,0.8141025641025641,0.0994243037186868,0.9005756962813132
YKL114C,-1,49.82639503243628,127,640,5787,29,0.8983746012456327,0.16558018252933507,0.8141025641025641,0.0995798973082309,0.9004201026917691
YJL125C,-1,49.77524351683665,127,641,5786,29,0.8982226948199908,0.16536458333333334,0.8141025641025641,0.09973549089777502,0.900264509102225
YHR129C,-1,49.77055869017174,127,642,5785,29,0.8980707883943491,0.16514954486345904,0.8141025641025641,0.09989108448731912,0.9001089155126809
YGL216W,-1,49.664760837773784,127,643,5784,29,0.8979188819687073,0.16493506493506493,0.8141025641025641,0.10004667807686324,0.8999533219231368
YDR464W,0,49.65805979418734,127,643,5784,29,0.8979188819687073,0.16493506493506493,0.8141025641025641,0.10004667807686324,0.8999533219231368
YBR079C,-1,49.550217115027145,127,644,5783,29,0.8977669755430655,0.16472114137483787,0.8141025641025641,0.10020227166640734,0.8997977283335926
YJR055W,-1,49.52835902647198,127,645,5782,29,0.8976150691174236,0.1645077720207254,0.8141025641025641,0.10035786525595146,0.8996421347440485
snR56,-1,49.494349480283006,127,646,5781,29,0.8974631626917818,0.16429495472186287,0.8141025641025641,0.10051345884549556,0.8994865411545044
YPL228W,-1,49.41934267704307,127,647,5780,29,0.8973112562661401,0.1640826873385013,0.8141025641025641,0.10066905243503968,0.8993309475649603
YLR020C,-1,49.3208682963692,127,648,5779,29,0.8971593498404983,0.1638709677419355,0.8141025641025641,0.10082464602458378,0.8991753539754163
YPL146C,-1,49.287564280898486,127,649,5778,29,0.8970074434148565,0.163659793814433,0.8141025641025641,0.1009802396141279,0.8990197603858721
YCR057C,-1,49.25330540078295,127,650,5777,29,0.8968555369892146,0.16344916344916344,0.8141025641025641,0.101135833203672,0.898864166796328
YLL022C,1,49.251636911883644,128,650,5777,28,0.8970074434148565,0.16452442159383032,0.8205128205128205,0.101135833203672,0.898864166796328
tC(GCA)P1,-1,49.234663277415976,128,651,5776,28,0.8968555369892146,0.1643132220795892,0.8205128205128205,0.10129142679321612,0.8987085732067839
YGL238W,-1,49.03358919366114,128,652,5775,28,0.8967036305635728,0.1641025641025641,0.8205128205128205,0.10144702038276023,0.8985529796172398
YML082W,-1,48.989581672966345,128,653,5774,28,0.896551724137931,0.16389244558258642,0.8205128205128205,0.10160261397230434,0.8983973860276957
YPL237W,-1,48.94847479018057,128,654,5773,28,0.8963998177122893,0.1636828644501279,0.8205128205128205,0.10175820756184845,0.8982417924381515
YDL117W,-1,48.93886238733506,128,655,5772,28,0.8962479112866474,0.16347381864623245,0.8205128205128205,0.10191380115139256,0.8980861988486074
YKL045W,-1,48.938030511659946,128,656,5771,28,0.8960960048610056,0.16326530612244897,0.8205128205128205,0.10206939474093667,0.8979306052590633
YGR047C,-1,48.93490830753235,128,657,5770,28,0.8959440984353638,0.16305732484076432,0.8205128205128205,0.10222498833048078,0.8977750116695192
YPR055W,-1,48.854786540994894,128,658,5769,28,0.895792192009722,0.1628498727735369,0.8205128205128205,0.1023805819200249,0.8976194180799751
YJR060W,-1,48.84286218312226,128,659,5768,28,0.8956402855840802,0.16264294790343076,0.8205128205128205,0.102536175509569,0.8974638244904309
YKR028W,-1,48.800568640396065,128,660,5767,28,0.8954883791584384,0.16243654822335024,0.8205128205128205,0.10269176909911312,0.8973082309008868
YAL003W,-1,48.73969071351306,128,661,5766,28,0.8953364727327966,0.16223067173637515,0.8205128205128205,0.10284736268865723,0.8971526373113428
YNL016W,-1,48.716812964910005,128,662,5765,28,0.8951845663071548,0.1620253164556962,0.8205128205128205,0.10300295627820134,0.8969970437217987
YAR014C,-1,48.67707247936209,128,663,5764,28,0.895032659881513,0.16182048040455121,0.8205128205128205,0.10315854986774545,0.8968414501322546
YKL049C,1,48.65864244552844,129,663,5764,27,0.8951845663071548,0.16287878787878787,0.8269230769230769,0.10315854986774545,0.8968414501322546
YOR159C,-1,48.65847516953096,129,664,5763,27,0.895032659881513,0.1626733921815889,0.8269230769230769,0.10331414345728956,0.8966858565427105
YOR308C,-1,48.64093532855315,129,665,5762,27,0.8948807534558711,0.1624685138539043,0.8269230769230769,0.10346973704683367,0.8965302629531663
YDR389W,-1,48.63893979512645,129,666,5761,27,0.8947288470302294,0.16226415094339622,0.8269230769230769,0.10362533063637779,0.8963746693636222
YHR013C,-1,48.58500182705702,129,667,5760,27,0.8945769406045876,0.1620603015075377,0.8269230769230769,0.10378092422592189,0.8962190757740781
YGL092W,-1,48.49971833162774,129,668,5759,27,0.8944250341789458,0.1618569636135508,0.8269230769230769,0.103936517815466,0.896063482184534
YAL019W,-1,48.49807263564473,129,669,5758,27,0.8942731277533039,0.16165413533834586,0.8269230769230769,0.10409211140501011,0.8959078885949899
YDL092W,-1,48.497751798501746,129,670,5757,27,0.8941212213276621,0.16145181476846057,0.8269230769230769,0.10424770499455423,0.8957522950054457
YER007C-A,-1,48.44991011656296,129,671,5756,27,0.8939693149020204,0.16125,0.8269230769230769,0.10440329858409833,0.8955967014159016
YDL148C,-1,48.431801190937776,129,672,5755,27,0.8938174084763786,0.16104868913857678,0.8269230769230769,0.10455889217364245,0.8954411078263576
YER105C,-1,48.38848672029139,129,673,5754,27,0.8936655020507367,0.16084788029925187,0.8269230769230769,0.10471448576318655,0.8952855142368135
YMR288W,-1,48.36910294982771,129,674,5753,27,0.8935135956250949,0.16064757160647572,0.8269230769230769,0.10487007935273067,0.8951299206472694
YGL020C,-1,48.34753514206501,129,675,5752,27,0.8933616891994531,0.16044776119402984,0.8269230769230769,0.10502567294227477,0.8949743270577252
YKR002W,-1,48.324936596911144,129,676,5751,27,0.8932097827738114,0.16024844720496895,0.8269230769230769,0.10518126653181889,0.8948187334681811
YNL186W,-1,48.30705208499853,129,677,5750,27,0.8930578763481696,0.1600496277915633,0.8269230769230769,0.105336860121363,0.894663139878637
YJL183W,-1,48.24897973993721,129,678,5749,27,0.8929059699225277,0.15985130111524162,0.8269230769230769,0.10549245371090711,0.8945075462890929
YDL143W,-1,48.12109220039814,129,679,5748,27,0.8927540634968859,0.15965346534653466,0.8269230769230769,0.10564804730045123,0.8943519526995488
YDR228C,-1,48.07989646785171,129,680,5747,27,0.8926021570712441,0.15945611866501855,0.8269230769230769,0.10580364088999533,0.8941963591100046
YJR144W,-1,48.02361515601187,129,681,5746,27,0.8924502506456023,0.15925925925925927,0.8269230769230769,0.10595923447953945,0.8940407655204605
YDL145C,-1,47.993875615243,129,682,5745,27,0.8922983442199605,0.15906288532675708,0.8269230769230769,0.10611482806908355,0.8938851719309164
YJL039C,-1,47.96258457585996,129,683,5744,27,0.8921464377943187,0.15886699507389163,0.8269230769230769,0.10627042165862767,0.8937295783413723
YER129W,-1,47.95602593644366,129,684,5743,27,0.8919945313686769,0.15867158671586715,0.8269230769230769,0.10642601524817177,0.8935739847518283
YLR397C,-1,47.947623265990295,129,685,5742,27,0.8918426249430351,0.15847665847665848,0.8269230769230769,0.10658160883771589,0.8934183911622842
YBR143C,-1,47.91842522373352,129,686,5741,27,0.8916907185173932,0.15828220858895706,0.8269230769230769,0.10673720242726,0.89326279757274
YGL097W,-1,47.91633043045365,129,687,5740,27,0.8915388120917515,0.15808823529411764,0.8269230769230769,0.10689279601680411,0.8931072039831959
YLR440C,-1,47.901552445313285,129,688,5739,27,0.8913869056661097,0.15789473684210525,0.8269230769230769,0.10704838960634822,0.8929516103936518
YDR138W,-1,47.86536801333903,129,689,5738,27,0.8912349992404679,0.15770171149144255,0.8269230769230769,0.10720398319589233,0.8927960168041077
YNL287W,-1,47.8648373304889,129,690,5737,27,0.8910830928148261,0.1575091575091575,0.8269230769230769,0.10735957678543644,0.8926404232145636
YLR291C,-1,47.829467422050946,129,691,5736,27,0.8909311863891842,0.1573170731707317,0.8269230769230769,0.10751517037498055,0.8924848296250194
YDR190C,1,47.700306069482,130,691,5736,26,0.8910830928148261,0.15834348355663824,0.8333333333333334,0.10751517037498055,0.8924848296250194
YFR031C,-1,47.66826031810777,130,692,5735,26,0.8909311863891842,0.15815085158150852,0.8333333333333334,0.10767076396452466,0.8923292360354753
YMR131C,-1,47.65362592850226,130,693,5734,26,0.8907792799635424,0.15795868772782504,0.8333333333333334,0.10782635755406877,0.8921736424459312
YMR078C,-1,47.61463431283807,130,694,5733,26,0.8906273735379007,0.15776699029126215,0.8333333333333334,0.10798195114361288,0.8920180488563871
YNL271C,-1,47.611196553632695,130,695,5732,26,0.8904754671122589,0.15757575757575756,0.8333333333333334,0.108137544733157,0.891862455266843
YDL022W,-1,47.59339609587026,130,696,5731,26,0.890323560686617,0.15738498789346247,0.8333333333333334,0.1082931383227011,0.8917068616772988
YNL232W,-1,47.558533533065976,130,697,5730,26,0.8901716542609752,0.15719467956469166,0.8333333333333334,0.10844873191224522,0.8915512680877548
YDR159W,-1,47.52834432402316,130,698,5729,26,0.8900197478353334,0.1570048309178744,0.8333333333333334,0.10860432550178932,0.8913956744982107
YGL246C,-1,47.4912459813595,130,699,5728,26,0.8898678414096917,0.15681544028950542,0.8333333333333334,0.10875991909133344,0.8912400809086666
YDR139C,-1,47.40512899735224,130,700,5727,26,0.8897159349840498,0.1566265060240964,0.8333333333333334,0.10891551268087755,0.8910844873191225
YKL154W,-1,47.37698469427704,130,701,5726,26,0.889564028558408,0.15643802647412755,0.8333333333333334,0.10907110627042166,0.8909288937295783
YOL054W,-1,47.35824997278757,130,702,5725,26,0.8894121221327662,0.15625,0.8333333333333334,0.10922669985996578,0.8907733001400342
YDR496C,-1,47.31935326820224,130,703,5724,26,0.8892602157071244,0.15606242496998798,0.8333333333333334,0.10938229344950988,0.8906177065504901
YKL139W,-1,47.23068216086894,130,704,5723,26,0.8891083092814827,0.15587529976019185,0.8333333333333334,0.109537887039054,0.890462112960946
YNL088W,1,47.21416494965412,131,704,5723,25,0.8892602157071244,0.1568862275449102,0.8397435897435898,0.109537887039054,0.890462112960946
YPR056W,-1,47.14212385484754,131,705,5722,25,0.8891083092814827,0.15669856459330145,0.8397435897435898,0.1096934806285981,0.8903065193714019
tQ(UUG)C,-1,47.11301964382595,131,706,5721,25,0.8889564028558408,0.15651135005973715,0.8397435897435898,0.10984907421814222,0.8901509257818578
YIL142W,-1,47.08715302049521,131,707,5720,25,0.888804496430199,0.15632458233890215,0.8397435897435898,0.11000466780768632,0.8899953321923136
YMR240C,-1,47.0735871086234,131,708,5719,25,0.8886525900045572,0.15613825983313467,0.8397435897435898,0.11016026139723044,0.8898397386027695
YIR023W,-1,47.03768749713213,131,709,5718,25,0.8885006835789154,0.15595238095238095,0.8397435897435898,0.11031585498677454,0.8896841450132255
YNR003C,-1,47.02147189768373,131,710,5717,25,0.8883487771532735,0.15576694411414982,0.8397435897435898,0.11047144857631866,0.8895285514236814
YBR155W,-1,46.98605795925504,131,711,5716,25,0.8881968707276318,0.15558194774346792,0.8397435897435898,0.11062704216586276,0.8893729578341373
YLR145W,-1,46.91439498566629,131,712,5715,25,0.88804496430199,0.1553973902728351,0.8397435897435898,0.11078263575540688,0.8892173642445931
YPR088C,-1,46.91409288690897,131,713,5714,25,0.8878930578763482,0.1552132701421801,0.8397435897435898,0.11093822934495098,0.889061770655049
YDR013W,-1,46.89304242389264,131,714,5713,25,0.8877411514507063,0.15502958579881657,0.8397435897435898,0.1110938229344951,0.8889061770655049
tR(CCU)J,-1,46.86762227642498,131,715,5712,25,0.8875892450250645,0.15484633569739953,0.8397435897435898,0.1112494165240392,0.8887505834759608
YER082C,-1,46.788583313004914,131,716,5711,25,0.8874373385994228,0.15466351829988192,0.8397435897435898,0.11140501011358332,0.8885949898864167
tE(UUC)K,-1,46.722381753906106,131,717,5710,25,0.887285432173781,0.1544811320754717,0.8397435897435898,0.11156060370312743,0.8884393962968725
YHR166C,-1,46.68543154583445,131,718,5709,25,0.8871335257481392,0.15429917550058891,0.8397435897435898,0.11171619729267154,0.8882838027073284
YIL026C,-1,46.598769817819615,131,719,5708,25,0.8869816193224973,0.15411764705882353,0.8397435897435898,0.11187179088221565,0.8881282091177843
YLR373C,-1,46.57617592805346,131,720,5707,25,0.8868297128968555,0.15393654524089306,0.8397435897435898,0.11202738447175976,0.8879726155282402
YOR171C,-1,46.56637453012124,131,721,5706,25,0.8866778064712137,0.15375586854460094,0.8397435897435898,0.11218297806130387,0.8878170219386962
YBL079W,-1,46.50624338834708,131,722,5705,25,0.886525900045572,0.15357561547479484,0.8397435897435898,0.11233857165084798,0.887661428349152
YLR115W,-1,46.49501542941039,131,723,5704,25,0.8863739936199301,0.15339578454332553,0.8397435897435898,0.1124941652403921,0.8875058347596079
YDR361C,-1,46.47673179895431,131,724,5703,25,0.8862220871942883,0.15321637426900586,0.8397435897435898,0.1126497588299362,0.8873502411700638
tG(GCC)B,-1,46.46474177268834,131,725,5702,25,0.8860701807686465,0.1530373831775701,0.8397435897435898,0.11280535241948032,0.8871946475805197
YJR069C,-1,46.38942088491051,131,726,5701,25,0.8859182743430047,0.1528588098016336,0.8397435897435898,0.11296094600902443,0.8870390539909756
YKL054C,-1,46.38828734797596,131,727,5700,25,0.8857663679173629,0.15268065268065267,0.8397435897435898,0.11311653959856854,0.8868834604014315
YJL124C,-1,46.30789417824716,131,728,5699,25,0.8856144614917211,0.15250291036088476,0.8397435897435898,0.11327213318811265,0.8867278668118873
YLR014C,-1,46.2641436164951,131,729,5698,25,0.8854625550660793,0.15232558139534882,0.8397435897435898,0.11342772677765676,0.8865722732223432
YPR105C,-1,46.1892697322173,131,730,5697,25,0.8853106486404375,0.1521486643437863,0.8397435897435898,0.11358332036720087,0.8864166796327991
YOR026W,-1,46.18291054636841,131,731,5696,25,0.8851587422147957,0.1519721577726218,0.8397435897435898,0.11373891395674499,0.886261086043255
YOR078W,-1,46.16415432771947,131,732,5695,25,0.8850068357891538,0.15179606025492468,0.8397435897435898,0.11389450754628909,0.886105492453711
YCR016W,-1,46.116741566743976,131,733,5694,25,0.8848549293635121,0.15162037037037038,0.8397435897435898,0.1140501011358332,0.8859498988641668
YDR416W,-1,46.07401979876606,131,734,5693,25,0.8847030229378703,0.15144508670520232,0.8397435897435898,0.11420569472537731,0.8857943052746227
YDR087C,-1,46.034497219055794,131,735,5692,25,0.8845511165122285,0.151270207852194,0.8397435897435898,0.11436128831492143,0.8856387116850786
YDL102W,-1,46.02807163617064,131,736,5691,25,0.8843992100865866,0.1510957324106113,0.8397435897435898,0.11451688190446553,0.8854831180955345
YNL312W,-1,46.01099164113113,131,737,5690,25,0.8842473036609448,0.15092165898617513,0.8397435897435898,0.11467247549400965,0.8853275245059904
YDR422C,-1,45.96863266498014,131,738,5689,25,0.8840953972353031,0.15074798619102417,0.8397435897435898,0.11482806908355375,0.8851719309164462
YLL043W,-1,45.930128797293015,131,739,5688,25,0.8839434908096613,0.15057471264367817,0.8397435897435898,0.11498366267309787,0.8850163373269021
YJL095W,-1,45.78206436891996,131,740,5687,25,0.8837915843840194,0.15040183696900114,0.8397435897435898,0.11513925626264197,0.884860743737358
snR39,-1,45.741039432331725,131,741,5686,25,0.8836396779583776,0.15022935779816513,0.8397435897435898,0.11529484985218609,0.8847051501478139
YMR212C,-1,45.65450833416363,131,742,5685,25,0.8834877715327358,0.15005727376861397,0.8397435897435898,0.1154504434417302,0.8845495565582698
YNL149C,-1,45.63710578934282,131,743,5684,25,0.883335865107094,0.14988558352402745,0.8397435897435898,0.11560603703127431,0.8843939629687256
YCR084C,-1,45.54773393685563,131,744,5683,25,0.8831839586814523,0.14971428571428572,0.8397435897435898,0.11576163062081843,0.8842383693791815
YKR026C,-1,45.49287220807403,131,745,5682,25,0.8830320522558104,0.1495433789954338,0.8397435897435898,0.11591722421036253,0.8840827757896375
YPR051W,-1,45.47139594608543,131,746,5681,25,0.8828801458301686,0.14937286202964653,0.8397435897435898,0.11607281779990665,0.8839271822000934
YDR074W,-1,45.43172957353965,131,747,5680,25,0.8827282394045268,0.1492027334851936,0.8397435897435898,0.11622841138945075,0.8837715886105493
YGL151W,-1,45.43004519356574,131,748,5679,25,0.882576332978885,0.149032992036405,0.8397435897435898,0.11638400497899487,0.8836159950210052
YHR023W,-1,45.42473162592429,131,749,5678,25,0.8824244265532432,0.14886363636363636,0.8397435897435898,0.11653959856853897,0.883460401431461
YDR183W,-1,45.38388491244232,131,750,5677,25,0.8822725201276014,0.14869466515323496,0.8397435897435898,0.11669519215808309,0.8833048078419169
YJL008C,-1,45.37764407403306,131,751,5676,25,0.8821206137019596,0.14852607709750568,0.8397435897435898,0.1168507857476272,0.8831492142523728
YDR108W,-1,45.345610114058466,131,752,5675,25,0.8819687072763178,0.14835787089467722,0.8397435897435898,0.11700637933717131,0.8829936206628287
YOL135C,-1,45.27714770811294,131,753,5674,25,0.8818168008506759,0.14819004524886878,0.8397435897435898,0.11716197292671542,0.8828380270732846
YBR123C,-1,45.270745727078214,131,754,5673,25,0.8816648944250342,0.1480225988700565,0.8397435897435898,0.11731756651625953,0.8826824334837404
YDL044C,-1,45.121917297601264,131,755,5672,25,0.8815129879993924,0.14785553047404063,0.8397435897435898,0.11747316010580364,0.8825268398941963
YNL027W,-1,45.00974602489837,131,756,5671,25,0.8813610815737506,0.14768883878241262,0.8397435897435898,0.11762875369534775,0.8823712463046522
YBL051C,-1,44.93255980593434,131,757,5670,25,0.8812091751481088,0.14752252252252251,0.8397435897435898,0.11778434728489186,0.8822156527151082
YNL068C,-1,44.91794418026863,131,758,5669,25,0.8810572687224669,0.14735658042744657,0.8397435897435898,0.11793994087443598,0.8820600591255641
YCR065W,-1,44.908485742245404,131,759,5668,25,0.8809053622968251,0.14719101123595504,0.8397435897435898,0.11809553446398008,0.8819044655360199
Q0055,-1,44.88588696718216,131,760,5667,25,0.8807534558711834,0.14702581369248036,0.8397435897435898,0.1182511280535242,0.8817488719464758
YIL061C,-1,44.867416319597496,131,761,5666,25,0.8806015494455416,0.1468609865470852,0.8397435897435898,0.1184067216430683,0.8815932783569317
YOL045W,-1,44.86000600191419,131,762,5665,25,0.8804496430198997,0.14669652855543114,0.8397435897435898,0.11856231523261242,0.8814376847673876
YNL299W,-1,44.833247848165676,131,763,5664,25,0.8802977365942579,0.1465324384787472,0.8397435897435898,0.11871790882215652,0.8812820911778435
YGR216C,-1,44.819693544432155,131,764,5663,25,0.8801458301686161,0.1463687150837989,0.8397435897435898,0.11887350241170064,0.8811264975882993
YLR316C,-1,44.74130122103178,131,765,5662,25,0.8799939237429744,0.14620535714285715,0.8397435897435898,0.11902909600124476,0.8809709039987552
YBR271W,-1,44.73490622470109,131,766,5661,25,0.8798420173173325,0.14604236343366778,0.8397435897435898,0.11918468959078886,0.8808153104092111
YLR238W,-1,44.71818394810458,131,767,5660,25,0.8796901108916907,0.14587973273942093,0.8397435897435898,0.11934028318033298,0.880659716819667
YOR326W,-1,44.69209116885988,131,768,5659,25,0.8795382044660489,0.1457174638487208,0.8397435897435898,0.11949587676987708,0.880504123230123
YIL078W,-1,44.65277155306949,131,769,5658,25,0.8793862980404071,0.14555555555555555,0.8397435897435898,0.1196514703594212,0.8803485296405789
tE(UUC)C,-1,44.62570525528656,131,770,5657,25,0.8792343916147654,0.1453940066592675,0.8397435897435898,0.1198070639489653,0.8801929360510347
YAR002W,-1,44.584882969522,131,771,5656,25,0.8790824851891235,0.14523281596452328,0.8397435897435898,0.11996265753850942,0.8800373424614906
YOL115W,-1,44.55216536024119,131,772,5655,25,0.8789305787634817,0.1450719822812846,0.8397435897435898,0.12011825112805352,0.8798817488719465
snR189,-1,44.53762072536479,131,773,5654,25,0.8787786723378399,0.14491150442477876,0.8397435897435898,0.12027384471759764,0.8797261552824024
YGR278W,-1,44.53124366834157,131,774,5653,25,0.8786267659121981,0.14475138121546963,0.8397435897435898,0.12042943830714174,0.8795705616928583
YML006C,-1,44.523082397743565,131,775,5652,25,0.8784748594865562,0.1445916114790287,0.8397435897435898,0.12058503189668586,0.8794149681033141
YOR001W,-1,44.50895972272973,131,776,5651,25,0.8783229530609145,0.1444321940463065,0.8397435897435898,0.12074062548622996,0.87925937451377
YLR292C,-1,44.459712618105705,131,777,5650,25,0.8781710466352727,0.14427312775330398,0.8397435897435898,0.12089621907577408,0.8791037809242259
YPR169W,-1,44.414839482883195,131,778,5649,25,0.8780191402096309,0.14411441144114412,0.8397435897435898,0.12105181266531818,0.8789481873346818
YJR135W-A,-1,44.41154175295803,131,779,5648,25,0.877867233783989,0.14395604395604394,0.8397435897435898,0.1212074062548623,0.8787925937451377
YDL112W,-1,44.38029041324128,131,780,5647,25,0.8777153273583472,0.1437980241492865,0.8397435897435898,0.1213629998444064,0.8786370001555935
YNL119W,-1,44.34549317801322,131,781,5646,25,0.8775634209327055,0.14364035087719298,0.8397435897435898,0.12151859343395052,0.8784814065660494
YLR192C,-1,44.317212382315546,131,782,5645,25,0.8774115145070637,0.14348302300109528,0.8397435897435898,0.12167418702349463,0.8783258129765054
YER093C,-1,44.307767014714535,131,783,5644,25,0.8772596080814219,0.14332603938730853,0.8397435897435898,0.12182978061303874,0.8781702193869613
YLR223C,-1,44.29372856288423,131,784,5643,25,0.87710770165578,0.1431693989071038,0.8397435897435898,0.12198537420258285,0.8780146257974172
YBR162W-A,-1,44.28947805017535,131,785,5642,25,0.8769557952301382,0.14301310043668122,0.8397435897435898,0.12214096779212696,0.877859032207873
YGL023C,-1,44.28437462234226,131,786,5641,25,0.8768038888044964,0.14285714285714285,0.8397435897435898,0.12229656138167108,0.8777034386183289
YDR300C,-1,44.26080174369441,131,787,5640,25,0.8766519823788547,0.14270152505446623,0.8397435897435898,0.12245215497121519,0.8775478450287848
YJR090C,-1,44.24949246621726,131,788,5639,25,0.8765000759532128,0.1425462459194777,0.8397435897435898,0.1226077485607593,0.8773922514392407
YOR207C,-1,44.223876540720305,131,789,5638,25,0.876348169527571,0.1423913043478261,0.8397435897435898,0.1227633421503034,0.8772366578496966
YCR033W,-1,44.21835776027142,131,790,5637,25,0.8761962631019292,0.14223669923995658,0.8397435897435898,0.12291893573984752,0.8770810642601525
YNL113W,-1,44.18864678093123,131,791,5636,25,0.8760443566762874,0.1420824295010846,0.8397435897435898,0.12307452932939163,0.8769254706706083
YGL172W,-1,44.173533638529435,131,792,5635,25,0.8758924502506455,0.1419284940411701,0.8397435897435898,0.12323012291893574,0.8767698770810642
snR58,-1,44.11932004084315,131,793,5634,25,0.8757405438250038,0.14177489177489178,0.8397435897435898,0.12338571650847985,0.8766142834915202
YDR083W,-1,44.1124010243333,131,794,5633,25,0.875588637399362,0.14162162162162162,0.8397435897435898,0.12354131009802397,0.8764586899019761
YDR326C,-1,44.10558065822122,131,795,5632,25,0.8754367309737202,0.14146868250539957,0.8397435897435898,0.12369690368756807,0.876303096312432
YJR075W,-1,44.07094827982849,131,796,5631,25,0.8752848245480784,0.1413160733549083,0.8397435897435898,0.12385249727711219,0.8761475027228878
YGR280C,-1,43.989941169407864,131,797,5630,25,0.8751329181224365,0.1411637931034483,0.8397435897435898,0.12400809086665629,0.8759919091333437
YOR148C,-1,43.98739668286028,131,798,5629,25,0.8749810116967948,0.14101184068891282,0.8397435897435898,0.12416368445620041,0.8758363155437996
YAL059W,-1,43.92947380706269,131,799,5628,25,0.874829105271153,0.14086021505376345,0.8397435897435898,0.12431927804574451,0.8756807219542555
YLR129W,-1,43.90715676230613,131,800,5627,25,0.8746771988455112,0.14070891514500536,0.8397435897435898,0.12447487163528863,0.8755251283647114
tR(UCU)M2,-1,43.78911709316026,131,801,5626,25,0.8745252924198693,0.1405579399141631,0.8397435897435898,0.12463046522483273,0.8753695347751672
YDR206W,-1,43.75997220472084,131,802,5625,25,0.8743733859942275,0.14040728831725616,0.8397435897435898,0.12478605881437685,0.8752139411856231
YGR095C,-1,43.731193826817155,131,803,5624,25,0.8742214795685858,0.14025695931477516,0.8397435897435898,0.12494165240392095,0.875058347596079
YGL116W,-1,43.72238408631162,131,804,5623,25,0.874069573142944,0.14010695187165775,0.8397435897435898,0.12509724599346506,0.8749027540065349
YLR017W,-1,43.7128505208848,131,805,5622,25,0.8739176667173021,0.13995726495726496,0.8397435897435898,0.12525283958300917,0.8747471604169909
YNL154C,-1,43.69332349288145,131,806,5621,25,0.8737657602916603,0.13980789754535752,0.8397435897435898,0.1254084331725533,0.8745915668274468
YOL102C,-1,43.682071891499135,131,807,5620,25,0.8736138538660185,0.1396588486140725,0.8397435897435898,0.1255640267620974,0.8744359732379026
YDR392W,-1,43.53441351265576,131,808,5619,25,0.8734619474403768,0.1395101171458999,0.8397435897435898,0.12571962035164153,0.8742803796483585
YNL313C,-1,43.514973436269685,131,809,5618,25,0.873310041014735,0.13936170212765958,0.8397435897435898,0.12587521394118562,0.8741247860588144
YPL178W,-1,43.49574894952603,131,810,5617,25,0.8731581345890931,0.1392136025504782,0.8397435897435898,0.12603080753072973,0.8739691924692703
