Batch,Training Loss,Validation Loss
0,69.61119174957275,69.59586799144745
100,63.824636340141296,51.88047468662262
200,22.369350988417864,6.650703437626362
300,5.685645930469036,5.927297919988632
400,5.052982911467552,5.150277093052864
500,4.677580691874027,5.195252150297165
600,4.472515158355236,5.104911923408508
700,4.455404315143824,4.36982236802578
800,4.342166990041733,4.058493077754974
900,4.151920273900032,4.302244447171688
1000,4.220953445881605,4.572327770292759
1100,4.117057159543037,4.261455461382866
1200,4.108879804611206,4.481030106544495
1300,4.0726008862257,4.318809732794762
1400,4.00300919264555,3.944578468799591
1500,3.9361346885561943,4.013286270201206
1600,3.978964563459158,4.1807882487773895
1700,3.919781256467104,4.149421155452728
1800,4.015385039150715,3.98648414760828
1900,3.96852445974946,4.114779308438301
2000,3.941091828048229,3.9722219482064247
2100,3.906254570931196,4.049214273691177
2200,3.8781775273382664,4.433384910225868
2300,3.852684259414673,3.735083192586899
2400,3.91574003174901,3.8061758130788803
2500,3.834566816687584,3.7872210890054703
2600,3.7969850916415453,4.159035384654999
2700,3.8520268090069294,4.490397572517395
2800,3.853632230311632,3.9933398365974426
2900,3.791411817073822,3.938755728304386
3000,3.8446093015372753,3.885538764297962
3100,3.851005807518959,3.9721115678548813
3200,3.7807015515863895,3.681752346456051
3300,3.8191469609737396,3.7567633390426636
3400,3.733355714008212,3.701584152877331
3500,3.818919997662306,3.862663134932518
3600,3.7323435209691525,3.5232821479439735
3700,3.7530248686671257,3.952646404504776
3800,3.7670190148055553,3.724743276834488
3900,3.7129121087491512,3.6246344074606895
4000,3.714981349185109,3.6204446107149124
4100,3.807607851922512,3.9099890738725662
4200,3.7679574228823185,3.699437454342842
4300,3.717424336820841,3.734656013548374
4400,3.732282441109419,4.093602187931538
4500,3.732428267598152,3.6496208235621452
4600,3.7729676887392998,3.5168951749801636
4700,3.7446622252464294,3.848811835050583
4800,3.779800396412611,3.610474094748497
4900,3.768366187810898,3.8952750712633133
5000,3.7381916381418705,3.493259809911251
5100,3.7762530148029327,4.025592245161533
5200,3.7162205148488283,3.7250517308712006
5300,3.6956564262509346,4.254447482526302
5400,3.7659028731286526,3.4155236929655075
5500,3.7715411074459553,3.8759642094373703
5600,3.7244369443506002,4.091317057609558
5700,3.7821047324687243,3.460875079035759
5800,3.8066775240004063,3.5224802792072296
5900,3.718377772718668,3.550231158733368
6000,3.6893110647797585,3.5387688875198364
6100,3.7014436088502407,3.3762501552700996
6200,3.744516611099243,4.088921956717968
6300,3.709536911919713,3.9303067326545715
6400,3.7352585941553116,3.820343315601349
