GO Term,AUC,Average Precision
GO:0000054,0.9214245510202917,0.282239657661487
GO:0000278,0.8658705463001017,0.2507392776811665
GO:0000747,0.8100080004471291,0.22564464407143267
GO:0001403,0.6843886005981004,0.148612940008001
GO:0006260,0.8441544546677562,0.24273234924606302
GO:0006281,0.8241297274236673,0.22640272970904005
GO:0006310,0.859938906777449,0.240335155793889
GO:0006325,0.8238722732661143,0.22950170986828478
GO:0006352,0.8300786345939427,0.22691269499469888
GO:0006353,0.7833702653964629,0.19738907734792302
GO:0006360,0.8595270012675214,0.2401081569492817
GO:0006364,0.9457035446750868,0.30355628417093644
GO:0006366,0.8027436377645407,0.21484456579929048
GO:0006383,0.7163336759667347,0.17331019790346058
GO:0006397,0.8637520008294272,0.24875490310517223
GO:0006401,0.7525647269202799,0.19493501608683306
GO:0006413,0.8244448961722826,0.2527161934675076
GO:0006414,0.7958017678317529,0.22019322982453035
GO:0006418,0.8172416104414734,0.22793184139136996
GO:0006457,0.8227911814967361,0.24265726054256612
GO:0006468,0.7869843625266381,0.2080197494673458
GO:0006470,0.5661435167897831,0.113178929173363
GO:0006486,0.8951682742669522,0.274540672285313
GO:0006629,0.8499536354221425,0.24616681684485892
GO:0006811,0.8836112751934614,0.26044273455102335
GO:0006865,0.8406365455772349,0.2360722124620267
GO:0006869,0.6601107871186925,0.13736055509340162
GO:0006873,0.8259613638453884,0.2293536694334312
GO:0006887,0.708091952996601,0.16880193248881295
GO:0006897,0.8454104554827897,0.24026151364770804
GO:0006970,0.7115130961466023,0.1787605806533623
GO:0006979,0.8179913630099142,0.2321517039964145
GO:0007005,0.823524909031969,0.23867142790759152
GO:0007010,0.8354429099969036,0.23010379390621727
GO:0007031,0.8008898388066511,0.22411075249165502
GO:0007033,0.7174130914953686,0.18549081823162059
GO:0007059,0.8823149984399047,0.2605811397568746
GO:0007124,0.713088273433344,0.16018944038924846
GO:0008033,0.8691285441879881,0.2575723387497393
GO:0008380,0.8721415445501175,0.25347577820718287
GO:0008643,0.806968068136556,0.2231213541841822
GO:0009408,0.61086089246991,0.13850573455537116
GO:0009451,0.8787023635538486,0.26628257495232605
GO:0016197,0.7972319097980667,0.2198929571665146
GO:0032196,0.935728001303431,0.29932851507785646
GO:0042273,0.9534849093760978,0.30769016385688025
GO:0042274,0.9497477279018971,0.3040346366228028
GO:0045333,0.8400660005057421,0.25565218506821175
GO:0051321,0.8017799998049053,0.22154063850031658
GO:0051603,0.8879668191970771,0.2682864581285552
GO:0051726,0.839234274177611,0.23363203714923425
