Gene,Label,Annos,Score,Background Score,Num pos pairs,Precision,Recall,False Positive Rate
YOL039W,-1,-/-,-807.6359880268574,-14570.222683936357,244,0.111358574610245,0.6147540983606558,0.3523697380041213
YDR466W,0,0/-,-807.7038981020451,-23842.644456081092,976,0.111358574610245,0.6147540983606558,0.3523697380041213
YMR292W,-1,-/-,-807.7258172035217,-13816.82033187151,244,0.11127596439169139,0.6147540983606558,0.3526641153959376
YOR293W,0,0/-,-807.8542371690273,-24936.67164402455,976,0.11127596439169139,0.6147540983606558,0.3526641153959376
YGL129C,-1,-/-,-807.9073423147202,-13522.827757954597,244,0.1111934766493699,0.6147540983606558,0.3529584927877539
YJL123C,0,0/0,-808.0464242994785,-22915.75814668089,976,0.1111934766493699,0.6147540983606558,0.3529584927877539
YDR145W,-1,-/-,-808.2111810445786,-13530.427011489868,244,0.1111111111111111,0.6147540983606558,0.3532528701795702
YNL232W,-1,-/-,-808.2417815923691,-14521.406682431698,244,0.11102886750555144,0.6147540983606558,0.3535472475713865
YFL046W,0,0/-,-808.2551221214235,-23953.250242564827,976,0.11102886750555144,0.6147540983606558,0.3535472475713865
YLR370C,-1,-/-,-808.3512481451035,-14073.230179905891,244,0.11094674556213018,0.6147540983606558,0.3538416249632028
YDL110C,0,0/-,-808.3768072016537,-26537.090379692614,976,0.11094674556213018,0.6147540983606558,0.3538416249632028
YJL085W,-1,-/-,-808.4329843223095,-13662.667215794325,244,0.11086474501108648,0.6147540983606558,0.35413600235501913
YPL180W,-1,-/-,-808.4937235116959,-13517.822831988335,244,0.11078286558345643,0.6147540983606558,0.35443037974683544
YPL164C,-1,-/-,-808.533095061779,-14989.88098782301,244,0.11070110701107011,0.6147540983606558,0.35472475713865176
YOR117W,-1,-/-,-808.5741050243378,-13737.170236110687,244,0.11061946902654868,0.6147540983606558,0.3550191345304681
YER116C,-1,-/-,-808.5887129306793,-13916.13988110423,244,0.1105379513633014,0.6147540983606558,0.3553135119222844
YBL001C,0,0/0,-808.694747954607,-23450.65802847594,976,0.1105379513633014,0.6147540983606558,0.3553135119222844
YBR262C,0,0/-,-808.8070214167237,-23592.6759551093,976,0.1105379513633014,0.6147540983606558,0.3553135119222844
YKL017C,-1,-/-,-808.8389155268669,-14421.142916753888,244,0.11045655375552282,0.6147540983606558,0.3556078893141007
YDL076C,-1,-/-,-808.8910565376282,-14383.112951040268,244,0.11037527593818984,0.6147540983606558,0.35590226670591696
YGL059W,0,0/-,-808.9425661712885,-24300.194160439074,976,0.11037527593818984,0.6147540983606558,0.35590226670591696
YGL147C,0,0/-,-808.9727551490068,-25049.09775260091,976,0.11037527593818984,0.6147540983606558,0.35590226670591696
YJR058C,0,0/-,-808.9863165616989,-23952.40561030805,976,0.11037527593818984,0.6147540983606558,0.35590226670591696
YDR200C,1,+/+,-809.0249133110046,-13988.104179143906,243,0.11102941176470588,0.6188524590163934,0.35590226670591696
YKR014C,1,+/+,-809.0920462608337,-13976.559400677681,243,0.11168258633357825,0.6229508196721312,0.35590226670591696
YMR234W,-1,-/-,-809.2260563373566,-13457.73710256815,244,0.11160058737151249,0.6229508196721312,0.3561966440977333
YLR359W,0,0/-,-809.2471401616931,-24354.65905548632,976,0.11160058737151249,0.6229508196721312,0.3561966440977333
YDL224C,-1,-/-,-809.3968847990036,-13709.426190257072,244,0.11151870873074102,0.6229508196721312,0.3564910214895496
YJR161C,0,0/-,-809.4297092854977,-23629.611515164375,976,0.11151870873074102,0.6229508196721312,0.3564910214895496
YNL259C,-1,-/-,-809.5857908725739,-13828.477803945541,244,0.11143695014662756,0.6229508196721312,0.3567853988813659
YDR465C,-1,-/-,-809.69230645895,-15237.459385812283,244,0.11135531135531136,0.6229508196721312,0.3570797762731822
