Gene,Label,Score,Background Score,Precision,Recall,False Positive Rate
YGL092W,-1,-236.83873176574707,-26591.767105042934,0.005580357142857143,0.20408163265306123,0.5157742402315485
YPL248C,0,-236.8428020477295,-28911.091227054596,0.005580357142857143,0.20408163265306123,0.5157742402315485
YGL061C,-1,-236.8472695350647,-27561.52950847149,0.005577244841048522,0.20408163265306123,0.5160636758321273
YGL129C,-1,-236.85785913467407,-27125.55065357685,0.005574136008918618,0.20408163265306123,0.5163531114327062
YLR239C,-1,-236.8805112838745,-27885.35006439686,0.005571030640668524,0.20408163265306123,0.516642547033285
YCR035C,-1,-236.89367270469666,-26458.824145704508,0.005567928730512249,0.20408163265306123,0.516931982633864
YHR073W,-1,-236.89592218399048,-27006.562895715237,0.005564830272676683,0.20408163265306123,0.5172214182344428
YPL161C,-1,-236.89745140075684,-27610.425869762897,0.0055617352614015575,0.20408163265306123,0.5175108538350217
YDR296W,-1,-236.9282693862915,-27306.62804865837,0.005558643690939411,0.20408163265306123,0.5178002894356005
YPR167C,0,-236.92876291275024,-28555.099247276783,0.005558643690939411,0.20408163265306123,0.5178002894356005
YPL126W,-1,-236.93238067626953,-25609.014441728592,0.005555555555555556,0.20408163265306123,0.5180897250361794
YLR320W,-1,-236.93465662002563,-28598.38551658392,0.00555247084952804,0.20408163265306123,0.5183791606367584
YNL090W,-1,-236.9359474182129,-27497.67583745718,0.005549389567147614,0.20408163265306123,0.5186685962373372
YHR154W,-1,-236.94179344177246,-27013.342393517494,0.005546311702717693,0.20408163265306123,0.5189580318379161
YOL049W,-1,-236.94326877593994,-28202.77939325571,0.005543237250554324,0.20408163265306123,0.5192474674384949
YKL175W,-1,-236.9619460105896,-27551.291218340397,0.00554016620498615,0.20408163265306123,0.5195369030390738
YKL146W,-1,-236.9733166694641,-28464.04841172695,0.005537098560354375,0.20408163265306123,0.5198263386396527
YPL203W,-1,-236.9777855873108,-29153.187330424786,0.005534034311012728,0.20408163265306123,0.5201157742402316
YLR092W,-1,-236.9888048171997,-28237.312657356262,0.0055309734513274336,0.20408163265306123,0.5204052098408104
YDL202W,-1,-237.00913047790527,-27097.863833487034,0.00552791597567717,0.20408163265306123,0.5206946454413893
YMR063W,-1,-237.02484035491943,-28376.242303967476,0.0055248618784530384,0.20408163265306123,0.5209840810419681
YBR278W,-1,-237.03883409500122,-28568.15997493267,0.005521811154058531,0.20408163265306123,0.5212735166425471
YGR077C,-1,-237.0402069091797,-28137.026692450047,0.005518763796909493,0.20408163265306123,0.5215629522431259
YNL271C,-1,-237.04238176345825,-27525.42045110464,0.005515719801434087,0.20408163265306123,0.5218523878437048
YGL051W,0,-237.06258821487427,-28885.811275720596,0.005515719801434087,0.20408163265306123,0.5218523878437048
YBL089W,-1,-237.06426429748535,-28314.90598797798,0.005512679162072767,0.20408163265306123,0.5221418234442836
YNR032C-A,-1,-237.07604265213013,-27872.30190205574,0.005509641873278237,0.20408163265306123,0.5224312590448625
YPL189W,-1,-237.07616901397705,-28080.124796390533,0.005506607929515419,0.20408163265306123,0.5227206946454414
YDL106C,0,-237.07645416259766,-28834.966036319733,0.005506607929515419,0.20408163265306123,0.5227206946454414
YLR336C,-1,-237.07664728164673,-27014.955540508032,0.00550357732526142,0.20408163265306123,0.5230101302460203
YLR404W,0,-237.08279943466187,-27613.08903670311,0.00550357732526142,0.20408163265306123,0.5230101302460203
YPR189W,-1,-237.09831714630127,-27529.7170663476,0.005500550055005501,0.20408163265306123,0.5232995658465991
YEL064C,-1,-237.09973192214966,-29149.61397898197,0.005497526113249038,0.20408163265306123,0.523589001447178
YNL218W,-1,-237.10929346084595,-27981.0790040493,0.005494505494505495,0.20408163265306123,0.5238784370477568
YPL038W,-1,-237.13040685653687,-27317.086817145348,0.0054914881933003845,0.20408163265306123,0.5241678726483358
YLR100W,-1,-237.1330943107605,-27442.019172012806,0.005488474204171241,0.20408163265306123,0.5244573082489146
YHR066W,-1,-237.1652410030365,-25358.467215836048,0.005485463521667581,0.20408163265306123,0.5247467438494935
YDR030C,-1,-237.16964101791382,-28578.403150856495,0.005482456140350877,0.20408163265306123,0.5250361794500723
YBR125C,-1,-237.20347690582275,-28029.880296230316,0.005479452054794521,0.20408163265306123,0.5253256150506512
YOL077W-A,-1,-237.2151861190796,-27183.1188005805,0.00547645125958379,0.20408163265306123,0.5256150506512302
YKL012W,-1,-237.2340793609619,-28652.760791659355,0.005473453749315818,0.20408163265306123,0.525904486251809
YPR020W,-1,-237.23657178878784,-27770.66635388136,0.005470459518599562,0.20408163265306123,0.5261939218523879
YMR002W,0,-237.24061393737793,-27595.88368678093,0.005470459518599562,0.20408163265306123,0.5261939218523879
YML047C,-1,-237.26308298110962,-28315.43411374092,0.005467468562055768,0.20408163265306123,0.5264833574529667
YDR501W,-1,-237.26776361465454,-28778.083084583282,0.00546448087431694,0.20408163265306123,0.5267727930535456
YPR155C,-1,-237.2703413963318,-27740.848841667175,0.005461496450027308,0.20408163265306123,0.5270622286541244
YNL314W,-1,-237.27392053604126,-28711.366601109505,0.0054585152838427945,0.20408163265306123,0.5273516642547034
YPR140W,-1,-237.2742567062378,-27718.32632303238,0.005455537370430988,0.20408163265306123,0.5276410998552822
YAL033W,-1,-237.2885446548462,-26661.21472644806,0.0054525627044711015,0.20408163265306123,0.5279305354558611
YOR098C,-1,-237.30705547332764,-25893.57195842266,0.005449591280653951,0.20408163265306123,0.5282199710564399
YGR282C,0,-237.3088665008545,-26946.40011012554,0.005449591280653951,0.20408163265306123,0.5282199710564399
YFL034C-A,-1,-237.31368827819824,-26393.307012856007,0.0054466230936819175,0.20408163265306123,0.5285094066570188
YOR137C,0,-237.31860637664795,-29388.854648530483,0.0054466230936819175,0.20408163265306123,0.5285094066570188
YMR224C,-1,-237.32115173339844,-27738.59889447689,0.005443658138268917,0.20408163265306123,0.5287988422575977
YDL245C,-1,-237.32132387161255,-28685.1390709877,0.00544069640914037,0.20408163265306123,0.5290882778581766
YPL262W,-1,-237.33097982406616,-27926.63259124756,0.005437737901033171,0.20408163265306123,0.5293777134587554
YGR081C,-1,-237.3321418762207,-26588.3708281219,0.005434782608695652,0.20408163265306123,0.5296671490593343
YEL046C,-1,-237.3639464378357,-26600.29019844532,0.005431830526887561,0.20408163265306123,0.5299565846599131
YOR036W,0,-237.37125873565674,-29118.547830820084,0.005431830526887561,0.20408163265306123,0.5299565846599131
YNR039C,-1,-237.39132022857666,-28054.210477352142,0.0054288816503800215,0.20408163265306123,0.5302460202604921
YMR225C,-1,-237.39173984527588,-27496.221267461777,0.005425935973955507,0.20408163265306123,0.5305354558610709
YNL116W,-1,-237.394184589386,-28755.628502488136,0.005422993492407809,0.20408163265306123,0.5308248914616498
YER065C,-1,-237.39429712295532,-28636.438298225403,0.005420054200542005,0.20408163265306123,0.5311143270622286
YPL164C,-1,-237.39721298217773,-29619.037211179733,0.005417118093174431,0.20408163265306123,0.5314037626628075
YCR009C,-1,-237.401864528656,-27321.128901660442,0.005414185165132647,0.20408163265306123,0.5316931982633863
YDR160W,-1,-237.41438484191895,-28259.965313076973,0.005411255411255411,0.20408163265306123,0.5319826338639653
YLR181C,-1,-237.41911220550537,-27698.873522639275,0.005408328826392645,0.20408163265306123,0.5322720694645441
YLL034C,-1,-237.4224932193756,-25781.91992843151,0.005405405405405406,0.20408163265306123,0.532561505065123
YDR118W,-1,-237.42825746536255,-28080.205700814724,0.005402485143165856,0.20408163265306123,0.5328509406657019
YOL088C,-1,-237.42992544174194,-27946.84497410059,0.005399568034557235,0.20408163265306123,0.5331403762662807
YML041C,-1,-237.43077754974365,-28521.535950303078,0.005396654074473826,0.20408163265306123,0.5334298118668597
YNL117W,-1,-237.43415212631226,-29341.24223935604,0.005393743257820928,0.20408163265306123,0.5337192474674385
YOR358W,0,-237.43768310546875,-28351.54140895605,0.005393743257820928,0.20408163265306123,0.5337192474674385
YJL063C,-1,-237.46414852142334,-26649.932827353477,0.005390835579514825,0.20408163265306123,0.5340086830680174
YJR046W,-1,-237.47705554962158,-28010.814096927643,0.005387931034482759,0.20408163265306123,0.5342981186685962
YPL148C,-1,-237.49590873718262,-28430.59381389618,0.005385029617662897,0.20408163265306123,0.5345875542691751
YFL003C,-1,-237.49892568588257,-28393.02794253826,0.005382131324004306,0.20408163265306123,0.534876989869754
YCR089W,-1,-237.49994230270386,-28486.72159576416,0.0053792361484669175,0.20408163265306123,0.5351664254703329
YOR005C,-1,-237.50985097885132,-28579.175954580307,0.005376344086021506,0.20408163265306123,0.5354558610709117
