GO Term,AUC,Average Precision
GO:0000054,0.846250252150104,0.24946193181913653
GO:0000278,0.7160997281923404,0.1714484265527942
GO:0000747,0.6028234541631431,0.12395150600576943
GO:0000902,0.6122020914728055,0.12811352771317416
GO:0000910,0.6447552720396673,0.13709160022234373
GO:0001403,0.5686193302840263,0.1148456321396019
GO:0003700,0.5751216802790714,0.11151319008130589
GO:0004518,0.7413999090095643,0.19962711820954626
GO:0005085,0.6722161617097586,0.1573280719916026
GO:0006260,0.7563689106171845,0.19517677528682081
GO:0006281,0.7326206371308707,0.172238711792637
GO:0006310,0.67873881773657,0.1550024917234074
GO:0006325,0.7311169076346983,0.1750132943310521
GO:0006352,0.7126114071956774,0.16012411571857404
GO:0006353,0.6625946971185674,0.14148796284289072
GO:0006360,0.7693379998974571,0.20119807844826554
GO:0006364,0.8965631821834249,0.281985663169487
GO:0006366,0.6934556369875685,0.1589383311210708
GO:0006383,0.6710553812631869,0.17629108548070943
GO:0006397,0.7551748199034165,0.18492757128314538
GO:0006401,0.7134921819102549,0.18358395122736693
GO:0006413,0.8205099741913682,0.24316254204748317
GO:0006414,0.65809974635415,0.1831339372434851
GO:0006418,0.6617913856402894,0.17685191069459502
GO:0006457,0.5784194540394237,0.12677906295047564
GO:0006468,0.6167959095225352,0.12554016744548624
GO:0006470,0.5698692982201005,0.11836829683859985
GO:0006486,0.7545440896987936,0.19811998861892657
GO:0006497,0.6860492548336323,0.1576147851560589
GO:0006605,0.6813441825420595,0.14849312147159469
GO:0006629,0.6533060006141578,0.14322628617354416
GO:0006766,0.5869578182770321,0.12733424080569636
GO:0006811,0.6258269086705881,0.14289626074514605
GO:0006865,0.50198299220084,0.09910218225808437
GO:0006869,0.5104665695262943,0.0992447559005958
GO:0006873,0.6065526365998137,0.12565335054289212
GO:0006887,0.6745044887997059,0.14655680197686938
GO:0006897,0.6624480914275733,0.1498021196871996
GO:0006970,0.5814965457503832,0.11838683885132724
GO:0006979,0.5607754553077764,0.12465536632388831
GO:0006997,0.7276610005051215,0.17648092860051176
GO:0007005,0.6646860903559401,0.15708466489409859
GO:0007010,0.6863912725591482,0.15018215679309585
GO:0007031,0.6331091619994862,0.12992929486892332
GO:0007033,0.6429017267256488,0.13875837081467562
GO:0007059,0.7405782735584917,0.1811138982454484
GO:0007114,0.698903727728556,0.16076244823295963
GO:0007124,0.5595287270141999,0.10691160902516408
GO:0008033,0.6468507999111204,0.1443464173324623
GO:0008135,0.7369713612903136,0.21864554651106916
GO:0008213,0.6987373763293198,0.16504722342572428
GO:0008380,0.7662330003603128,0.1893817878724499
GO:0008643,0.561660140185098,0.12614034541767516
GO:0009408,0.5994891059854306,0.13271672492923817
GO:0009451,0.762482939572346,0.22247262021328723
GO:0010324,0.7259039994644699,0.18024845378100873
GO:0015931,0.7093775464456888,0.17194780124249784
GO:0016050,0.6423741523299582,0.147373841567473
GO:0016197,0.6058276846451832,0.12615366797176858
GO:0016570,0.7118599095200506,0.16492152222245932
GO:0018193,0.6853205505244482,0.1561686178112959
GO:0032196,0.9429510836995482,0.29998059354857964
GO:0032200,0.621577181824684,0.13106847494976087
GO:0032787,0.653421091771039,0.15415956400673497
GO:0042221,0.6642709995217262,0.14990946321528067
GO:0042255,0.8884221831524046,0.283350839194249
GO:0042273,0.9217195846088003,0.29587645329692364
GO:0042274,0.8708864291483741,0.26640148954956155
GO:0042594,0.5218031558215864,0.11169193497866639
GO:0043543,0.6240118172046496,0.13027747262404724
GO:0045333,0.7367639079520331,0.2086482753591104
GO:0048193,0.7831389114637436,0.19770873341912573
GO:0048284,0.6417992446282315,0.1381886415522207
GO:0048308,0.6753302659023522,0.15980460423688833
GO:0051049,0.5820707122541287,0.12648557459540438
GO:0051052,0.6385877557260166,0.14691606756169892
GO:0051321,0.6934698178056226,0.17577235699377278
GO:0051603,0.7923283638677835,0.2190149865421382
GO:0051726,0.66921800011008,0.14835561929846353
