GO Term,AUC,Average Precision
GO:0000054,0.8157041472453674,0.24300836206403292
GO:0000278,0.7280861821188698,0.18094876620918512
GO:0000747,0.6171572736745636,0.13035728930478746
GO:0000902,0.6052664551998447,0.1266240373301235
GO:0000910,0.6360630004603035,0.13851935166255994
GO:0001403,0.5975297270342708,0.12120805115544188
GO:0003700,0.4831136054408882,0.09344374193959662
GO:0004518,0.7589938175741223,0.2168165764260021
GO:0005085,0.6445494951527905,0.13341903448104858
GO:0006260,0.7276115448961182,0.18207518894089894
GO:0006281,0.7450235457987503,0.17222610514543274
GO:0006310,0.6939605457574151,0.15584037198058584
GO:0006325,0.7491671817356996,0.1806576163599437
GO:0006352,0.7243716735132669,0.17122991975615098
GO:0006353,0.5753479858951888,0.11901959943719567
GO:0006360,0.7579814803325098,0.200939979943662
GO:0006364,0.9144037281723206,0.29225282143665987
GO:0006366,0.6975488184964052,0.1600691291540861
GO:0006383,0.6083454549047306,0.13761626548387787
GO:0006397,0.7309694540566257,0.17797817031565039
GO:0006401,0.6466969091002088,0.15511931858821348
GO:0006413,0.7327391831955368,0.21259515177764934
GO:0006414,0.681952174718365,0.17510751938525934
GO:0006418,0.5744724234517076,0.12427583265532717
GO:0006457,0.6118211813082665,0.13658404248817402
GO:0006468,0.5809476359745763,0.11396852886134928
GO:0006470,0.5275784461098514,0.10943975122794908
GO:0006486,0.7143220906127138,0.1750776528445157
GO:0006497,0.6043756954109739,0.12889788952270997
GO:0006605,0.6277146354858573,0.13257585189626975
GO:0006629,0.6658250002872136,0.1483171985244209
GO:0006766,0.5902743646953023,0.12848437567597085
GO:0006811,0.6245702728331618,0.14099980919672683
GO:0006865,0.4903900588899262,0.09375857253460278
GO:0006869,0.5690216595319759,0.11704979508312463
GO:0006873,0.638564546469398,0.1350673986375332
GO:0006887,0.7096598258270433,0.1609001980927557
GO:0006897,0.6825870909738482,0.158556037763303
GO:0006970,0.6158643635313704,0.12654979804225944
GO:0006979,0.6165938787625795,0.1506650873293229
GO:0006997,0.7388994276062042,0.18276145629042745
GO:0007005,0.6620066357976757,0.15162608085234056
GO:0007010,0.6829990004912887,0.1539399662254886
GO:0007031,0.6969153859057376,0.15553593771125884
GO:0007033,0.7044400914237962,0.16773702485114336
GO:0007059,0.7698367265649669,0.19580905601314522
GO:0007114,0.704351545719123,0.16521109283918683
GO:0007124,0.5902876362902726,0.12075002508813684
GO:0008033,0.5790095486931189,0.1238013274654754
GO:0008135,0.7684173095134865,0.2257298315139292
GO:0008213,0.7289898999804405,0.18645695262786113
GO:0008380,0.711486818709506,0.16735775344954296
GO:0008643,0.5992867536424319,0.1248862511852003
GO:0009408,0.5452649051517054,0.11791851386363372
GO:0009451,0.7811808195640333,0.2283721002238718
GO:0010324,0.6748351810130566,0.15139385171099143
GO:0015931,0.6852448174914938,0.16533801601894876
GO:0016050,0.6213582132842915,0.13854353003634895
GO:0016197,0.7140160238552343,0.16091356417426086
GO:0016570,0.7475351815377891,0.1792061262225563
GO:0018193,0.6026406928253848,0.12724437986811002
GO:0032196,0.9437406286612174,0.30176657353273845
GO:0032200,0.5875455455099846,0.1271480982005596
GO:0032787,0.7164914550586308,0.1794969624585726
GO:0042221,0.6674631814893695,0.15228785845230927
GO:0042255,0.8735248188558987,0.2759729176312685
GO:0042273,0.912289455898921,0.2907748343741352
GO:0042274,0.8614001516408719,0.25648123256897815
GO:0042594,0.5175422908660102,0.1001769532308434
GO:0043543,0.6175322722450682,0.127804230295799
GO:0045333,0.7429336367379556,0.20862682966481555
GO:0048193,0.8128115447083678,0.21795417538759385
GO:0048284,0.6264419355136636,0.14598998262401505
GO:0048308,0.7090111563065894,0.16749756460466356
GO:0051049,0.5411641913067017,0.12577199556126997
GO:0051052,0.5507273774176971,0.11025843798340142
GO:0051321,0.6902727274660296,0.17161756622181698
GO:0051603,0.7742934555639619,0.2109834392517805
GO:0051726,0.6897478183149678,0.15640343447435986
