GO Term,AUC,Average Precision
GO:0000054,0.8989136183821874,0.2719929324148537
GO:0000278,0.7241553639671025,0.17497410529310053
GO:0000747,0.5830786364974391,0.11943257161365314
GO:0000902,0.6145783626381731,0.12720574065230109
GO:0000910,0.6156706367954824,0.12483116285096515
GO:0001403,0.5965041090423566,0.1263045121789707
GO:0003700,0.5586761107742635,0.10816745548085734
GO:0004518,0.7793023642277959,0.21426644414866514
GO:0005085,0.6456165461469158,0.13901137993083804
GO:0006260,0.7356331822211452,0.18661182002452287
GO:0006281,0.7454657267522893,0.17284270441328936
GO:0006310,0.6874241820459085,0.15821273822946982
GO:0006325,0.727715816806642,0.17509143314307385
GO:0006352,0.7599307103887931,0.1835132812473947
GO:0006353,0.6758524097252266,0.14692988408592356
GO:0006360,0.756829879746057,0.18096347099197083
GO:0006364,0.9230094558679266,0.2923636486069723
GO:0006366,0.7190995467173105,0.1702630333250219
GO:0006383,0.6263898021035466,0.15208379881836206
GO:0006397,0.7507888184339866,0.18390990000285887
GO:0006401,0.7097202731355369,0.18583528282493353
GO:0006413,0.7843414473417692,0.23148721586120838
GO:0006414,0.875852741273351,0.24639978459305015
GO:0006418,0.5894120104172809,0.13252233445802064
GO:0006457,0.6186287262784846,0.1430395473932678
GO:0006468,0.5907227266315075,0.1170575712411241
GO:0006470,0.560513507092905,0.12041503128616064
GO:0006486,0.7309138175044314,0.1827574129443277
GO:0006497,0.633082175596399,0.145141579423687
GO:0006605,0.6965529103465379,0.15806085991791705
GO:0006629,0.6514992728541203,0.14435318339412861
GO:0006766,0.6824677271446827,0.16902195732905106
GO:0006811,0.648059726042292,0.1460039086795666
GO:0006865,0.41127704300841755,0.09145653051803065
GO:0006869,0.5071520977405087,0.09744824124536966
GO:0006873,0.6355889092114204,0.13579991779815068
GO:0006887,0.6202170355364182,0.12867114129026042
GO:0006897,0.6807104539853753,0.16758305896547707
GO:0006970,0.6310146358706776,0.13838498096168042
GO:0006979,0.6442405455986736,0.16035963967916642
GO:0006997,0.747745343922069,0.18928740250833465
GO:0007005,0.6428730909599266,0.14391000587019054
GO:0007010,0.6828834542451553,0.14993678084083578
GO:0007031,0.6128429688533213,0.12961335189393244
GO:0007033,0.6423730010759319,0.14076919944923033
GO:0007059,0.7874585458464095,0.1979073991518129
GO:0007114,0.678805453762211,0.1526799713285132
GO:0007124,0.5645774544188118,0.11120705858956684
GO:0008033,0.6013181732177042,0.12958362975853213
GO:0008135,0.8545500800656728,0.25528676229604647
GO:0008213,0.6280532757240859,0.14116763860195666
GO:0008380,0.7422693638885606,0.17888691891662098
GO:0008643,0.49403415027851233,0.09660096784098975
GO:0009408,0.6187260455907487,0.1290601014961928
GO:0009451,0.8081083640754751,0.2361267917298458
GO:0010324,0.7128683647560908,0.17454068712212822
GO:0015931,0.7161900899355744,0.18290095289932057
GO:0016050,0.6833422993079679,0.15182840163300643
GO:0016197,0.7557832244861418,0.18226859681684562
GO:0016570,0.729013272456285,0.17098242570324376
GO:0018193,0.6578808494154122,0.14980299610854228
GO:0032196,0.940812370752376,0.2985094106563113
GO:0032200,0.5808342731413432,0.1238714102621783
GO:0032787,0.7594745448013048,0.19111885968663475
GO:0042221,0.6572180001938038,0.14478770000758495
GO:0042255,0.8921552745030706,0.28076552806117316
GO:0042273,0.9160090890406228,0.29006889594143087
GO:0042274,0.7971401544873405,0.21436783344569532
GO:0042594,0.5276408933888317,0.10200834783392865
GO:0043543,0.6439590435522812,0.13882885210393814
GO:0045333,0.7525839091279989,0.20968206852132623
GO:0048193,0.7840211815263081,0.19865017070621252
GO:0048284,0.6418624081494751,0.13611106203743073
GO:0048308,0.6459920786496154,0.14897992346617492
GO:0051049,0.566464657404206,0.12437248478333156
GO:0051052,0.6016085786273769,0.13218221622022244
GO:0051321,0.7224980921452251,0.18213600447638467
GO:0051603,0.7766509102316764,0.21497923223809762
GO:0051726,0.6832578175806292,0.15362611010264265
