Gene A,Gene B,Label,Score,Precision,Recall,False Positive Rate
YEL024W,YLR205C,1,10.054707,1.0,0.0009478672873228788,0.0
YEL024W,YHR106W,1,9.878338,1.0,0.0018957345746457577,0.0
YDL067C,YDR032C,1,9.281403,1.0,0.0028436018619686365,0.0
YIL155C,YHR051W,1,9.143799,1.0,0.0037914691492915154,0.0
YNR002C,YHR008C,0,8.942814,0.800000011920929,0.0037914691492915154,0.0001005530430120416
YHR008C,YMR145C,1,8.762229,0.8333333134651184,0.004739336669445038,0.0001005530430120416
YNL274C,YDR044W,1,8.751619,0.8571428656578064,0.005687203723937273,0.0001005530430120416
YAR027W,YPL252C,0,8.438936,0.75,0.005687203723937273,0.0002011060860240832
YAL061W,YKL141W,1,8.33372,0.7777777910232544,0.0066350712440907955,0.0002011060860240832
YFR033C,YKR009C,1,8.256338,0.800000011920929,0.007582938298583031,0.0002011060860240832
YGR256W,YIL155C,1,8.20415,0.8181818127632141,0.008530805818736553,0.0002011060860240832
YKL026C,YDR529C,1,8.111744,0.8333333134651184,0.009478673338890076,0.0002011060860240832
YNL052W,YGR209C,1,7.982939,0.8461538553237915,0.010426539927721024,0.0002011060860240832
YDL067C,YKL026C,1,7.922024,0.8571428656578064,0.011374407447874546,0.0002011060860240832
YML042W,YNR001C,0,7.9026375,0.800000011920929,0.011374407447874546,0.0003016591363120824
YOL151W,YKL150W,1,7.8641787,0.8125,0.012322274968028069,0.0003016591363120824
YOR374W,YER049W,1,7.8594275,0.8235294222831726,0.013270142488181591,0.0003016591363120824
YCL043C,YJR155W,1,7.841402,0.8333333134651184,0.014218009077012539,0.0003016591363120824
YDR178W,YLR038C,1,7.775732,0.8421052694320679,0.015165876597166061,0.0003016591363120824
YDR079W,YLR377C,0,7.7549443,0.800000011920929,0.015165876597166061,0.0004022121720481664
YKR006C,YMR173W,0,7.752225,0.761904776096344,0.015165876597166061,0.0005027652368880808
YDR368W,YHR001W-A,1,7.706703,0.7727272510528564,0.01611374318599701,0.0005027652368880808
YOR374W,YHL021C,1,7.687725,0.782608687877655,0.017061611637473106,0.0005027652368880808
YBL064C,YLL041C,1,7.669642,0.7916666865348816,0.018009478226304054,0.0005027652368880808
YOL039W,YBL064C,0,7.5857744,0.7599999904632568,0.018009478226304054,0.0006033182726241648
YDR178W,YHR104W,1,7.552085,0.7692307829856873,0.01895734667778015,0.0006033182726241648
YAL060W,YDL174C,1,7.519349,0.7777777910232544,0.0199052132666111,0.0006033182726241648
YGR209C,YLL041C,1,7.507326,0.7857142686843872,0.020853079855442047,0.0006033182726241648
YLR197W,YNL274C,0,7.439823,0.7586206793785095,0.020853079855442047,0.0007038713083602488
YKL065C,YPL135W,0,7.419574,0.7333333492279053,0.020853079855442047,0.0008044243440963328
YKL150W,YHR198C,0,7.373231,0.7096773982048035,0.020853079855442047,0.0009049773798324168
YIL010W,YHR051W,1,7.353942,0.71875,0.021800948306918144,0.0009049773798324168
YKL026C,YIL125W,1,7.335583,0.7272727489471436,0.022748814895749092,0.0009049773798324168
YLR100W,YLL041C,1,7.3343096,0.7352941036224365,0.02369668334722519,0.0009049773798324168
YHR072W,YNL015W,0,7.3282404,0.7142857313156128,0.02369668334722519,0.0010055304737761617
YOL165C,YDR518W,1,7.2855415,0.7222222089767456,0.024644549936056137,0.0010055304737761617
YJR048W,YDR096W,1,7.2600646,0.7297297120094299,0.025592416524887085,0.0010055304737761617
YKL093W,YKL194C,0,7.2560177,0.7105262875556946,0.025592416524887085,0.0011060835095122457
YAL061W,YML028W,1,7.254486,0.7179487347602844,0.026540284976363182,0.0011060835095122457
YDL067C,YGR209C,1,7.246155,0.7250000238418579,0.02748815156519413,0.0011060835095122457
YIL043C,YKL150W,1,7.228282,0.7317073345184326,0.028436018154025078,0.0011060835095122457
YBR212W,YBL072C,0,7.1933355,0.7142857313156128,0.028436018154025078,0.0012066365452483296
YPR149W,YKL150W,0,7.1731625,0.6976743936538696,0.028436018154025078,0.0013071895809844136
YNL052W,YDR256C,1,7.1724796,0.7045454382896423,0.029383886605501175,0.0013071895809844136
YBR115C,YJL166W,1,7.159687,0.7111111283302307,0.030331753194332123,0.0013071895809844136
YPL078C,YGR256W,0,7.112314,0.695652186870575,0.030331753194332123,0.0014077426167204976
YDL171C,YBR062C,0,7.073681,0.6808510422706604,0.030331753194332123,0.0015082956524565816
YGR088W,YMR145C,1,7.055899,0.6875,0.03127961978316307,0.0015082956524565816
YOR120W,YNL111C,1,7.049839,0.6938775777816772,0.03222748637199402,0.0015082956524565816
YKL148C,YKL029C,1,7.0287204,0.699999988079071,0.033175356686115265,0.0015082956524565816
YIR038C,YGL001C,1,6.991379,0.7058823704719543,0.03412322327494621,0.0015082956524565816
YLR142W,YML120C,1,6.9755697,0.7115384340286255,0.03507108986377716,0.0015082956524565816
YDR178W,YOR381W,1,6.955311,0.7169811129570007,0.03601895645260811,0.0015082956524565816
YNL052W,YOR374W,1,6.942641,0.7222222089767456,0.036966823041439056,0.0015082956524565816
YML054C,YPR184W,0,6.8446493,0.7090908885002136,0.036966823041439056,0.0016088486881926656
YHR104W,YBL072C,0,6.830678,0.6964285969734192,0.036966823041439056,0.0017094017239287496
YGL012W,YDR529C,1,6.8291636,0.7017543911933899,0.0379146933555603,0.0017094017239287496
YDL124W,YDL171C,1,6.820053,0.7068965435028076,0.03886255994439125,0.0017094017239287496
YGR088W,YGR175C,1,6.8099546,0.7118644118309021,0.0398104265332222,0.0017094017239287496
YHR037W,YEL024W,1,6.807009,0.7166666388511658,0.040758293122053146,0.0017094017239287496
YNL202W,YMR110C,1,6.8051624,0.7213114500045776,0.041706159710884094,0.0017094017239287496
YIR036C,YGR183C,1,6.7968955,0.725806474685669,0.04265403002500534,0.0017094017239287496
YOR065W,YDL067C,1,6.780826,0.7301587462425232,0.04360189661383629,0.0017094017239287496
YIR034C,YHL021C,1,6.734546,0.734375,0.044549763202667236,0.0017094017239287496
YDL124W,YEL042W,0,6.7234597,0.7230769395828247,0.044549763202667236,0.0018099547596648335
YOR288C,YPL252C,1,6.7029624,0.7272727489471436,0.045497629791498184,0.0018099547596648335
YJL166W,YIL155C,1,6.6924887,0.7313432693481445,0.04644549638032913,0.0018099547596648335
YLR070C,YGR209C,1,6.682454,0.7352941036224365,0.04739336669445038,0.0018099547596648335
YHR008C,YOR375C,1,6.682147,0.739130437374115,0.048341233283281326,0.0018099547596648335
YNL096C,YEL012W,0,6.6797934,0.7285714149475098,0.048341233283281326,0.0019105077954009175
YNL132W,YKL093W,0,6.6794896,0.7183098793029785,0.048341233283281326,0.0020110609475523233
YER178W,YHR106W,1,6.678816,0.7222222089767456,0.049289099872112274,0.0020110609475523233
YOR120W,YOR374W,1,6.636099,0.7260273694992065,0.05023696646094322,0.0020110609475523233
YDR368W,YEL046C,0,6.625927,0.7162162065505981,0.05023696646094322,0.0021116139832884073
YNL331C,YPR191W,1,6.6248693,0.7200000286102295,0.05118483304977417,0.0021116139832884073
YDL078C,YCL030C,1,6.611721,0.7236841917037964,0.05213269963860512,0.0021116139832884073
