Gene A,Gene B,Label,Score,Precision,Recall,False Positive Rate
YLR157C-B,YMR045C,1,5.756952,1.0,0.000994035741314292,0.0
YPL257W-B,YJR029W,1,5.6867394,1.0,0.001988071482628584,0.0
YDR316W-B,YER138C,1,5.5096354,1.0,0.0029821074567735195,0.0
YHR214C-B,YPL257W-B,1,5.4195876,1.0,0.003976142965257168,0.0
YLR035C-A,YLR157C-B,1,5.3956084,1.0,0.004970178939402103,0.0
YPL257W-B,YER138C,1,5.3868546,1.0,0.005964214913547039,0.0
YER160C,YDR365W-B,1,5.1758404,1.0,0.006958250422030687,0.0
YHR214C-B,YGR027W-B,1,5.1560483,1.0,0.007952285930514336,0.0
YGR161W-B,YFL002W-A,1,5.1151285,1.0,0.008946321904659271,0.0
YOR192C-B,YLR035C-A,1,5.0843444,1.0,0.009940357878804207,0.0
YPL257W-B,YOR343W-B,1,4.8559356,1.0,0.010934393852949142,0.0
YML039W,YLR157C-B,1,4.8464456,1.0,0.011928429827094078,0.0
YPL257W-B,YML039W,1,4.8262177,1.0,0.012922464869916439,0.0
YDR098C-B,YGR027W-B,1,4.7803884,1.0,0.013916500844061375,0.0
YHR214C-B,YGR038C-B,1,4.7646613,1.0,0.01491053681820631,0.0
YNL284C-B,YFL002W-A,1,4.754474,1.0,0.01590457186102867,0.0
YDR316W-B,YML045W,1,4.717856,1.0,0.016898607835173607,0.0
YBR012W-B,YMR045C,1,4.679811,1.0,0.017892643809318542,0.0
YDR316W-B,YBR012W-B,1,4.6205525,1.0,0.018886679783463478,0.0
YDR034C-D,YDR210W-B,1,4.614164,1.0,0.019880715757608414,0.0
YOR142W-B,YBL100W-B,1,4.5985036,1.0,0.02087475173175335,0.0
YLR035C-A,YBL005W-B,1,4.597166,1.0,0.021868787705898285,0.0
YDR261C-D,YDR034C-D,1,4.5835586,1.0,0.02286282368004322,0.0
YDR316W-B,YBL100W-B,1,4.58246,1.0,0.023856859654188156,0.0
YML045W,YPR158C-D,1,4.578581,1.0,0.024850893765687943,0.0
YNL284C-B,YOL103W-B,1,4.5688434,1.0,0.025844929739832878,0.0
YDR261C-D,YPR137C-B,1,4.5273876,1.0,0.026838965713977814,0.0
YER160C,YPL257W-B,1,4.512362,1.0,0.02783300168812275,0.0
YLR035C-A,YBL100W-B,1,4.493061,1.0,0.028827037662267685,0.0
YDR034C-D,YDR210C-D,1,4.4510007,1.0,0.02982107363641262,0.0
YNL284C-B,YGR161W-B,1,4.430686,1.0,0.030815109610557556,0.0
YDR261C-D,YFL002W-A,1,4.4242578,1.0,0.03180914372205734,0.0
YPR137C-B,YLR157C-B,1,4.40787,1.0,0.03280318155884743,0.0
YGR027W-B,YDR261W-B,1,4.360433,1.0,0.033797215670347214,0.0
YDR316W-B,YLR227W-B,1,4.359684,1.0,0.0347912535071373,0.0
YDR210C-D,YDR210W-B,1,4.3397946,1.0,0.035785287618637085,0.0
YDR098C-B,YML039W,1,4.32461,1.0,0.03677932545542717,0.0
YLR157C-B,YGR038C-B,1,4.3066154,1.0,0.037773359566926956,0.0
YPR137C-B,YAR009C,1,4.268608,1.0,0.03876739740371704,0.0
YML045W,YDR261W-B,1,4.264891,1.0,0.03976143151521683,0.0
YBR012W-B,YDR261W-B,1,4.2622886,1.0,0.040755465626716614,0.0
YJR027W,YGR161W-B,1,4.26014,1.0,0.0417495034635067,0.0
YDR034C-D,YML039W,1,4.2048388,1.0,0.042743537575006485,0.0
YGR161C-D,YMR050C,1,4.1752896,1.0,0.04373757541179657,0.0
YDR261C-D,YNL054W-B,1,4.165277,1.0,0.044731609523296356,0.0
YDR261C-D,YAR009C,1,4.14754,1.0,0.04572564736008644,0.0
YML045W,YLR410W-B,1,4.133019,1.0,0.04671968147158623,0.0
YDR316W-B,YGR161W-B,1,4.0979943,1.0,0.04771371930837631,0.0
YBR012W-A,YER137C-A,0,4.053066,0.9795918464660645,0.04771371930837631,0.00010006003867601976
YDR034C-D,YCL019W,1,4.011568,0.9800000190734863,0.0487077534198761,0.00010006003867601976
YDR210W-B,YDR098C-B,1,4.0115314,0.9803921580314636,0.049701787531375885,0.00010006003867601976
YJR029W,YLR157C-B,1,3.9908495,0.9807692170143127,0.05069582536816597,0.00010006003867601976
YMR050C,YFL002W-A,1,3.9701748,0.9811320900917053,0.051689859479665756,0.00010006003867601976
YLR410W-B,YDR365W-B,1,3.948161,0.9814814925193787,0.05268389731645584,0.00010006003867601976
YLR410W-B,YPR158W-B,1,3.937461,0.9818181991577148,0.05367793142795563,0.00010006003867601976
YDR034C-D,YHR214C-B,1,3.927256,0.9821428656578064,0.05467196926474571,0.00010006003867601976
YFL002C,YOR145C,0,3.9187605,0.9649122953414917,0.05467196926474571,0.00020012007735203952
YOL103W-B,YMR045C,1,3.890582,0.9655172228813171,0.0556660033762455,0.00020012007735203952
YDR098C-B,YAR009C,1,3.8756838,0.9661017060279846,0.056660041213035583,0.00020012007735203952
YLR410W-B,YNL054W-B,1,3.8238509,0.9666666388511658,0.05765407532453537,0.00020012007735203952
YOR192C-B,YDR210W-B,1,3.766888,0.9672130942344666,0.058648113161325455,0.00020012007735203952
YML045W,YDR034C-D,1,3.766171,0.9677419066429138,0.05964214727282524,0.00020012007735203952
YLR035C-A,YDR210C-D,1,3.7318208,0.9682539701461792,0.06063618138432503,0.00020012007735203952
YDR210W-B,YOL103W-B,1,3.728609,0.96875,0.06163021922111511,0.00020012007735203952
YDR034C-D,YGR027W-B,1,3.6658168,0.9692307710647583,0.0626242533326149,0.00020012007735203952
YOR192C-B,YLR157C-B,1,3.6535573,0.9696969985961914,0.06361828744411469,0.00020012007735203952
YML045W,YGR161W-B,1,3.62287,0.9701492786407471,0.06461232900619507,0.00020012007735203952
YFL002W-B,YLR228C,0,3.5964394,0.9558823704719543,0.06461232900619507,0.00030018010875210166
YGR161C-D,YDR210C-D,1,3.5947917,0.95652174949646,0.06560636311769485,0.00030018010875210166
YJR029W,YDR261W-B,1,3.5911868,0.9571428298950195,0.06660039722919464,0.00030018010875210166
YBL100W-B,YBL005W-B,1,3.5861418,0.9577465057373047,0.06759443134069443,0.00030018010875210166
YGR161C-D,YDR365W-B,1,3.558586,0.9583333134651184,0.06858847290277481,0.00030018010875210166
YBL100W-B,YER138C,1,3.4565082,0.9589040875434875,0.0695825070142746,0.00030018010875210166
YNL299W,YJL148W,1,3.4371529,0.9594594836235046,0.07057654112577438,0.00030018010875210166
YBL100W-B,YMR050C,1,3.3961062,0.9599999785423279,0.07157057523727417,0.00030018010875210166
YOR346W,YGR027W-B,1,3.3465314,0.9605262875556946,0.07256460934877396,0.00030018010875210166
YDR316W-B,YBL007C,0,3.3019035,0.948051929473877,0.07256460934877396,0.00040024015470407903
YGR161C-D,YKR002W,1,3.256664,0.9487179517745972,0.07355865091085434,0.00040024015470407903
YLR157C-B,YOR195W,0,3.2517853,0.9367088675498962,0.07355865091085434,0.0005003002006560564
YCL020W,YNL284C-B,0,3.23002,0.925000011920929,0.07355865091085434,0.0006003602175042033
YDR098C-A,YPL257W-B,0,3.217289,0.9135802388191223,0.07355865091085434,0.0007004202343523502
YML081W,YLR061W,0,3.20221,0.9024389982223511,0.07355865091085434,0.0008004803094081581
YJR006W,YOR192C-B,1,3.192885,0.9036144614219666,0.07455268502235413,0.0008004803094081581
YLR157C-A,YOR084W,0,3.1763597,0.8928571343421936,0.07455268502235413,0.000900540326256305
YPR175W,YMR229C,0,3.165919,0.8823529481887817,0.07455268502235413,0.0010006004013121128
YBL100W-B,YMR045C,1,3.1491551,0.8837209343910217,0.07554671913385391,0.0010006004013121128
YDR316W-B,YOR346W,1,3.146163,0.8850574493408203,0.0765407532453537,0.0010006004013121128
YGR027W-B,YGR007W,1,3.1392267,0.8863636255264282,0.07753479480743408,0.0010006004013121128
YNL002C,YML014W,0,3.1290336,0.8764045238494873,0.07753479480743408,0.0011006604181602597
YBL108C-A,YCL040W,0,3.12576,0.8666666746139526,0.07753479480743408,0.0012007204350084066
YPL257W-B,YOR346W,1,3.1193652,0.8681318759918213,0.07852882891893387,0.0012007204350084066
YNL054W-A,YDR098C-B,0,3.1093707,0.8586956262588501,0.07852882891893387,0.0013007804518565536
YBL100W-B,YML039W,1,3.1088576,0.8602150678634644,0.07952286303043365,0.0013007804518565536
YFL002W-A,YDL103C,1,3.1014621,0.8617021441459656,0.08051689714193344,0.0013007804518565536
YGL169W,YOL103W-B,1,3.090569,0.8631578683853149,0.08151093125343323,0.0013007804518565536
YGR007W,YGR038C-B,1,3.088491,0.8645833134651184,0.08250497281551361,0.0013007804518565536
YBL035C,YNL299W,1,3.0868297,0.8659793734550476,0.0834990069270134,0.0013007804518565536
YLR228C,YGR027W-A,0,3.0790997,0.8571428656578064,0.0834990069270134,0.0014008404687047005
YHR171W,YGR109W-B,0,3.0763798,0.8484848737716675,0.0834990069270134,0.0015009004855528474
YMR288W,YBR189W,0,3.0710533,0.8399999737739563,0.0834990069270134,0.0016009606188163161
YKL045W,YGR038C-B,1,3.067144,0.8415841460227966,0.08449304103851318,0.0016009606188163161
YNR003C,YPR190C,1,3.0526206,0.843137264251709,0.08548707515001297,0.0016009606188163161
YML133C,YOR343W-B,0,3.0480933,0.8349514603614807,0.08548707515001297,0.001701020635664463
YGL076C,YML109W,0,3.043736,0.8269230723381042,0.08548707515001297,0.00180108065251261
YOR192C-B,YCL050C,1,3.0419421,0.8285714387893677,0.08648111671209335,0.00180108065251261
YGR038C-B,YOR262W,0,3.0303462,0.8207547068595886,0.08648111671209335,0.0019011406693607569
YGR161W-B,YNL102W,1,3.0278552,0.822429895401001,0.08747515082359314,0.0019011406693607569
YDR034C-D,YJL113W,1,3.0209615,0.8240740895271301,0.08846918493509293,0.0019011406693607569
YDR386W,YGR027W-B,0,3.0179646,0.8165137767791748,0.08846918493509293,0.0020012008026242256
YDR316W-B,YIL082W-A,1,3.014491,0.8181818127632141,0.08946321904659271,0.0020012008026242256
YHR214C-C,YGR161W-B,0,3.0137157,0.8108108043670654,0.08946321904659271,0.0021012607030570507
YKR098C,YHL009W-A,0,3.011179,0.8035714030265808,0.08946321904659271,0.0022013208363205194
