Batch,Training Loss,Validation Loss
0,72.11061716079712,71.07914388179779
100,56.00189110636711,37.87819743156433
200,27.613620236516,20.360369831323624
300,17.89569254219532,16.66132226586342
400,14.632915787398815,14.222735464572906
500,13.210963405668736,15.086407363414764
600,12.263072028756142,11.619243547320366
700,11.641721300780773,12.449903637170792
800,11.257228940725327,11.439325287938118
900,10.789835028350353,11.651179641485214
1000,10.63870820403099,10.076838806271553
1100,10.394549004733562,10.294084325432777
1200,10.239935755729675,10.724781155586243
1300,10.23311684280634,10.704441517591476
1400,10.110041253268719,9.902260228991508
1500,9.895884491503239,11.681964099407196
1600,9.783879935741425,10.749623104929924
1700,9.763223484158516,9.865124300122261
1800,9.69230480492115,9.202269986271858
1900,9.603980526328087,10.492319613695145
2000,9.585956305265427,10.634510591626167
2100,9.521564319729805,9.574023708701134
2200,9.495130375027657,9.392717480659485
2300,9.337478898465633,10.214518085122108
2400,9.464709348976612,9.261240139603615
2500,9.158833555877209,10.922497883439064
2600,9.323342151939869,10.497558042407036
2700,9.342592276632786,10.004822015762329
2800,8.988256968557835,10.98386712372303
2900,9.212121829390526,9.563327431678772
3000,9.120143108069897,10.172616094350815
3100,8.951076097786427,9.530195742845535
3200,9.025205321609974,9.80407327413559
3300,9.125740081071854,10.63315860927105
3400,9.006423696875572,8.870688751339912
3500,8.79405639320612,10.27520701289177
3600,8.923580974340439,10.104571133852005
3700,8.92287790030241,10.59828095138073
3800,8.815902665257454,10.140948668122292
3900,8.797161489725113,10.294078439474106
4000,8.714192010462284,9.357473030686378
4100,8.942403115332127,9.66999664902687
4200,8.828369222581387,9.335394203662872
4300,8.93845995515585,10.50239272415638
4400,8.702720984816551,8.579124063253403
4500,8.750109486281872,9.344171807169914
4600,8.780812487006187,9.529320821166039
4700,8.80679564923048,9.796896651387215
4800,8.652013823390007,9.216705039143562
4900,8.809594094753265,9.739435613155365
5000,8.688742071390152,10.155305340886116
5100,8.581541523337364,10.108734965324402
5200,8.6234470307827,9.569430947303772
5300,8.825195781886578,9.352547973394394
5400,8.639733865857124,9.644636139273643
5500,8.495240174233913,9.845194146037102
5600,8.59642282128334,8.461276069283485
5700,8.462851613759995,8.865142539143562
5800,8.442168824374676,9.759411737322807
5900,8.486249029636383,9.421759396791458
6000,8.327721536159515,9.531319811940193
6100,8.484969154000282,9.312340021133423
6200,8.43299037963152,10.304981097579002
6300,8.462054938077927,8.966937735676765
6400,8.497569963335991,10.228238925337791
6500,8.449223637580872,9.171099439263344
6600,8.576397374272346,9.495727345347404
6700,8.408657319843769,9.35563012957573
6800,8.347585618495941,9.763086065649986
6900,8.458003334701061,9.745001941919327
7000,8.473888374865055,10.10113388299942
7100,8.42525713890791,8.362615630030632
7200,8.364148497581482,10.254514664411545
7300,8.312191918492317,9.615735188126564
7400,8.416703678667545,9.228223413228989
7500,8.329946927726269,10.40546603500843
7600,8.348121851682663,9.705766290426254
7700,8.304197110235691,8.252026215195656
7800,8.35538999736309,9.407352581620216
7900,8.394303865730762,9.456588923931122
8000,8.35926353931427,10.174742490053177
8100,8.478865690529346,10.902916193008423
8200,8.256586015224457,8.766122162342072
8300,8.393123045563698,10.716666281223297
8400,8.149872995913029,9.592721685767174
8500,8.342894487082958,9.693602323532104
8600,8.151681527495384,9.304613396525383
8700,8.347604021430016,8.98489385843277
8800,8.176120594143867,9.657219722867012
8900,8.189881384372711,9.444367438554764
9000,8.162522375583649,9.885742887854576
9100,8.245061114430428,10.516148507595062
9200,8.247670836746693,9.334126487374306
9300,8.22561652213335,9.558792784810066
9400,8.113849803805351,8.675410076975822
9500,8.167816746979952,10.177038386464119
9600,8.142346568405628,9.675194323062897
9700,8.2595454454422,9.527691304683685
9800,8.159659199416637,10.427202880382538
9900,8.144195668399334,8.862053453922272
