Used 2009 Datasets
Initialized Expression Datasets
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/SwapGenes_ProperSwapBack/Original_x_b_113x25000x53_lr0.01_batch50_Train_/
./Yeast Resources/Pairwise/Spell/SwapGenes_ProperSwapBack/Original_x_b_113x25000x53_lr0.01_batch50_Test_/
100 Batch Cumulative Loss: 10.97488656888163
Time for 100 Batches: 0.369383430480957
100 Batch Cumulative Loss: 8.942087858915329
Time for 100 Batches: 0.3724443197250366
100 Batch Cumulative Loss: 9.457384145413926
Time for 100 Batches: 0.37354108889897664
100 Batch Cumulative Loss: 11.35491814177658
Time for 100 Batches: 0.3699638803799947
100 Batch Cumulative Loss: 10.378361912284163
Time for 100 Batches: 0.37592310110727944
100 Batch Cumulative Loss: 13.129116935129277
Time for 100 Batches: 0.3732134342193604
100 Batch Cumulative Loss: 11.301061193693386
Time for 100 Batches: 0.3731803814570109
100 Batch Cumulative Loss: 10.67780037628836
Time for 100 Batches: 0.3704754074414571
100 Batch Cumulative Loss: 8.821257795019847
Time for 100 Batches: 0.3712760051091512
100 Batch Cumulative Loss: 8.794332292572108
Time for 100 Batches: 0.3704517165819804
100 Batch Cumulative Loss: 9.92546704324468
Time for 100 Batches: 0.37166281541188556
100 Batch Cumulative Loss: 9.320701039716369
Time for 100 Batches: 0.3706300099690755
100 Batch Cumulative Loss: 9.688332339574117
Time for 100 Batches: 0.37079015572865803
100 Batch Cumulative Loss: 9.652519717277755
Time for 100 Batches: 0.37109028100967406
100 Batch Cumulative Loss: 10.02574523928297
Time for 100 Batches: 0.3700997710227966
100 Batch Cumulative Loss: 9.278185696066581
Time for 100 Batches: 0.370556382338206
100 Batch Cumulative Loss: 10.83150304701121
Time for 100 Batches: 0.3727073669433594
100 Batch Cumulative Loss: 7.991106513394698
Time for 100 Batches: 0.3726631840070089
100 Batch Cumulative Loss: 9.978132111622926
Time for 100 Batches: 0.3714049975077311
100 Batch Cumulative Loss: 10.631646737994743
Time for 100 Batches: 0.3741154670715332
100 Batch Cumulative Loss: 9.66919654330195
Time for 100 Batches: 0.369613782564799
100 Batch Cumulative Loss: 8.777557833280298
Time for 100 Batches: 0.3722597599029541
100 Batch Cumulative Loss: 8.562659311437983
Time for 100 Batches: 0.3734503984451294
100 Batch Cumulative Loss: 8.429787729808595
Time for 100 Batches: 0.3693647066752116
100 Batch Cumulative Loss: 11.11506998301229
Time for 100 Batches: 0.3722191611925761
100 Batch Cumulative Loss: 9.9746465815073
Time for 100 Batches: 0.3672673424084981
100 Batch Cumulative Loss: 10.28733681953463
Time for 100 Batches: 0.37217355966567994
100 Batch Cumulative Loss: 9.077825785811001
Time for 100 Batches: 0.3729507009188334
100 Batch Cumulative Loss: 12.563842426045085
Time for 100 Batches: 0.3776629606882731
100 Batch Cumulative Loss: 9.938494664698737
Time for 100 Batches: 0.3692159175872803
100 Batch Cumulative Loss: 10.930569754347744
Time for 100 Batches: 0.37324007352193195
100 Batch Cumulative Loss: 9.044564058052856
Time for 100 Batches: 0.3802603522936503
100 Batch Cumulative Loss: 9.86136067064217
Time for 100 Batches: 0.377622660001119
100 Batch Cumulative Loss: 10.802986345253885
Time for 100 Batches: 0.37390578985214235
100 Batch Cumulative Loss: 7.944632656726753
Time for 100 Batches: 0.37657243410746255
100 Batch Cumulative Loss: 7.266447105406769
Time for 100 Batches: 0.37438248793284096
100 Batch Cumulative Loss: 10.176765703057754
Time for 100 Batches: 0.3700892726580302
100 Batch Cumulative Loss: 7.8392094057417125
Time for 100 Batches: 0.37290108601252236
100 Batch Cumulative Loss: 9.278553771689076
Time for 100 Batches: 0.3714125394821167
100 Batch Cumulative Loss: 7.719273440298366
Time for 100 Batches: 0.36935704151789345
100 Batch Cumulative Loss: 9.271165818986447
Time for 100 Batches: 0.3726569374402364
100 Batch Cumulative Loss: 9.255592412984583
Time for 100 Batches: 0.37636468807856244
100 Batch Cumulative Loss: 7.938339779910166
Time for 100 Batches: 0.37274763981501263
100 Batch Cumulative Loss: 8.419949987175642
Time for 100 Batches: 0.37537851730982463
100 Batch Cumulative Loss: 7.101224331268895
Time for 100 Batches: 0.37392005523045857
100 Batch Cumulative Loss: 8.253381298665772
Time for 100 Batches: 0.37356714010238645
100 Batch Cumulative Loss: 8.792255979802576
Time for 100 Batches: 0.3706525206565857
100 Batch Cumulative Loss: 9.389457206616498
Time for 100 Batches: 0.3697456399599711
100 Batch Cumulative Loss: 7.503590236214222
Time for 100 Batches: 0.3719972054163615
100 Batch Cumulative Loss: 6.183339746814454
Time for 100 Batches: 0.37144985993703206
100 Batch Cumulative Loss: 7.803766396192291
Time for 100 Batches: 0.37255499760309857
100 Batch Cumulative Loss: 7.83740421620314
Time for 100 Batches: 0.36702547073364256
100 Batch Cumulative Loss: 8.316506037204817
Time for 100 Batches: 0.3729029138882955
100 Batch Cumulative Loss: 9.425453134812415
Time for 100 Batches: 0.3739967147509257
100 Batch Cumulative Loss: 6.310372137273589
Time for 100 Batches: 0.3708991527557373
100 Batch Cumulative Loss: 7.051302838335687
