Used 2009 Datasets
Initialized Expression Datasets
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/RandomInputs_original/Original_x_b_113x25000x53_lr0.01_batch50_Train_/
./Yeast Resources/Pairwise/Spell/RandomInputs_original/Original_x_b_113x25000x53_lr0.01_batch50_Test_/
Time for 100 Batches: 0.3745348334312439
100 Batch Cumulative Loss: 319.16654229164124
Time for 100 Batches: 0.3709446469942729
100 Batch Cumulative Loss: 316.84970355033875
Time for 100 Batches: 0.3721397638320923
100 Batch Cumulative Loss: 318.7457766532898
Time for 100 Batches: 0.3745105465253194
100 Batch Cumulative Loss: 316.3848006725311
Time for 100 Batches: 0.3649857004483541
100 Batch Cumulative Loss: 314.81909012794495
Time for 100 Batches: 0.372413428624471
100 Batch Cumulative Loss: 314.60289669036865
Time for 100 Batches: 0.3712731242179871
100 Batch Cumulative Loss: 315.96848797798157
Time for 100 Batches: 0.3728340228398641
100 Batch Cumulative Loss: 317.22001457214355
Time for 100 Batches: 0.37119483153025307
100 Batch Cumulative Loss: 312.41984724998474
Time for 100 Batches: 0.3697723905245463
100 Batch Cumulative Loss: 314.31941294670105
Time for 100 Batches: 0.36955226262410484
100 Batch Cumulative Loss: 315.1869671344757
Time for 100 Batches: 0.3672508160273234
100 Batch Cumulative Loss: 314.2533254623413
Time for 100 Batches: 0.3723652958869934
100 Batch Cumulative Loss: 311.26652121543884
Time for 100 Batches: 0.3758729894955953
100 Batch Cumulative Loss: 313.7971041202545
Time for 100 Batches: 0.3720420281092326
100 Batch Cumulative Loss: 312.0775227546692
Time for 100 Batches: 0.3684918562571208
100 Batch Cumulative Loss: 313.7323145866394
Time for 100 Batches: 0.3703423817952474
100 Batch Cumulative Loss: 320.1673002243042
Time for 100 Batches: 0.36523305972417197
100 Batch Cumulative Loss: 313.9274015426636
Time for 100 Batches: 0.37164249817530315
100 Batch Cumulative Loss: 314.3904917240143
Time for 100 Batches: 0.3673049489657084
100 Batch Cumulative Loss: 312.29257345199585
Time for 100 Batches: 0.3703865091005961
100 Batch Cumulative Loss: 312.94897294044495
Time for 100 Batches: 0.37312317291895547
100 Batch Cumulative Loss: 311.5119571685791
Time for 100 Batches: 0.37211611270904543
100 Batch Cumulative Loss: 310.99512934684753
Time for 100 Batches: 0.37003424962361653
100 Batch Cumulative Loss: 309.68877148628235
Time for 100 Batches: 0.36723936796188356
100 Batch Cumulative Loss: 313.2052421569824
Time for 100 Batches: 0.37151017983754475
100 Batch Cumulative Loss: 314.5103187561035
Time for 100 Batches: 0.37112654050191246
100 Batch Cumulative Loss: 309.8531503677368
Time for 100 Batches: 0.36647486686706543
100 Batch Cumulative Loss: 307.2894802093506
Time for 100 Batches: 0.3684670329093933
100 Batch Cumulative Loss: 310.991126537323
Time for 100 Batches: 0.37084070444107053
100 Batch Cumulative Loss: 310.366179227829
Time for 100 Batches: 0.37288721005121866
100 Batch Cumulative Loss: 310.17405700683594
Time for 100 Batches: 0.37066359917322794
100 Batch Cumulative Loss: 306.55899381637573
Time for 100 Batches: 0.37209330399831136
100 Batch Cumulative Loss: 311.45922684669495
Time for 100 Batches: 0.36681082248687746
100 Batch Cumulative Loss: 303.2859103679657
Time for 100 Batches: 0.3680938959121704
100 Batch Cumulative Loss: 309.3357388973236
Time for 100 Batches: 0.3690196434656779
100 Batch Cumulative Loss: 306.1097197532654
Time for 100 Batches: 0.3688195904095968
100 Batch Cumulative Loss: 308.6108102798462
Time for 100 Batches: 0.37297606468200684
100 Batch Cumulative Loss: 305.8820855617523
Time for 100 Batches: 0.37428581714630127
100 Batch Cumulative Loss: 308.04929971694946
Time for 100 Batches: 0.3714365243911743
100 Batch Cumulative Loss: 304.78772711753845
Time for 100 Batches: 0.37092090845108033
100 Batch Cumulative Loss: 308.1107749938965
Time for 100 Batches: 0.37149773438771566
100 Batch Cumulative Loss: 307.98922634124756
Time for 100 Batches: 0.36956514914830524
100 Batch Cumulative Loss: 307.1525800228119
Time for 100 Batches: 0.371700131893158
100 Batch Cumulative Loss: 306.66643142700195
Time for 100 Batches: 0.3638430595397949
100 Batch Cumulative Loss: 302.0676805973053
Time for 100 Batches: 0.36858264605204266
100 Batch Cumulative Loss: 304.6373224258423
Time for 100 Batches: 0.3724092205365499
100 Batch Cumulative Loss: 306.4780898094177
Time for 100 Batches: 0.37535484234491984
100 Batch Cumulative Loss: 304.69497442245483
Time for 100 Batches: 0.36989110708236694
100 Batch Cumulative Loss: 304.6234509944916
Time for 100 Batches: 0.3699376106262207
100 Batch Cumulative Loss: 300.54218459129333
Time for 100 Batches: 0.3690365711847941
100 Batch Cumulative Loss: 302.0328528881073
Time for 100 Batches: 0.3683467745780945
100 Batch Cumulative Loss: 301.98728704452515
Time for 100 Batches: 0.3723922292391459
100 Batch Cumulative Loss: 299.8308084011078
Time for 100 Batches: 0.37116654713948566
100 Batch Cumulative Loss: 305.8254964351654
Time for 100 Batches: 0.3706493616104126
100 Batch Cumulative Loss: 306.85655879974365
Time for 100 Batches: 0.3697837273279826
100 Batch Cumulative Loss: 304.616827249527
Time for 100 Batches: 0.3698541720708211
100 Batch Cumulative Loss: 300.7415962219238
Time for 100 Batches: 0.36521700223286946
100 Batch Cumulative Loss: 305.310334444046
Time for 100 Batches: 0.3693254550298055
100 Batch Cumulative Loss: 301.07348251342773
Time for 100 Batches: 0.36821208794911703
100 Batch Cumulative Loss: 302.68524503707886
Time for 100 Batches: 0.3690056800842285
100 Batch Cumulative Loss: 297.72275471687317
Time for 100 Batches: 0.3763215780258179
100 Batch Cumulative Loss: 295.42990803718567
Time for 100 Batches: 0.37062864303588866
100 Batch Cumulative Loss: 293.09283351898193
Time for 100 Batches: 0.3721531430880229
100 Batch Cumulative Loss: 300.1643283367157
Time for 100 Batches: 0.37237773736317953
100 Batch Cumulative Loss: 296.87810730934143
Time for 100 Batches: 0.36975282430648804
100 Batch Cumulative Loss: 297.7833616733551
Time for 100 Batches: 0.3673377315203349
100 Batch Cumulative Loss: 293.33633518218994
